"RearingBrood","ChickID","NatalBrood","CrossFosteredYN","AvgOfMass","AvgOfTarsus","AvgOfAge","nMeasures","dam","sire","NbRinged","MeanA","MeanAdev","MeanAsim","MeanTotalProRate","MeanS","MeanSdev","MeanSsim","SocialMumID","SocialDadID","PairID","BreedingYear","HatchingDayAfter0401","PairBroodNb","NbHatched","XPriorResidence","GenPairID","ResMassTarsus_perChick","MeanLogAdev","MeanLogSdev"
1272,5359,1273,1,22.5,17.8999996185303,12,1,4049,NA,2,13,0.9,12.1,15.4143337066069,4.5,-0.0600000000000005,4.56,4982,4885,"48854982",2011,72,2,3,TRUE,"NA4049",0.129783765808284,0.0651362169155428,-0.178087997977737
1272,5360,1273,1,25.7999992370605,18.2999992370605,12,1,4049,NA,2,13,0.9,12.1,15.4143337066069,4.5,-0.0600000000000005,4.56,4982,4885,"48854982",2011,72,2,3,TRUE,"NA4049",2.50239884197615,0.0651362169155428,-0.178087997977737
1273,5358,1272,1,19.5,17,12,1,4982,4885,3,13,0.359999999999999,12.64,20.8756968650125,5.5,-0.37,5.87,4049,4753,"47534049",2011,72,2,3,TRUE,"48854982",-0.783600766653733,0.058173940425318,-0.333992824260111
1273,5356,1272,1,23.2000007629395,17.5,12,1,4982,4885,3,13,0.359999999999999,12.64,20.8756968650125,5.5,-0.37,5.87,4049,4753,"47534049",2011,72,2,3,TRUE,"48854982",1.75716868964064,0.058173940425318,-0.333992824260111
1273,5357,1272,1,24.2000007629395,18.1000003814697,12,1,4982,4885,3,13,0.359999999999999,12.64,20.8756968650125,5.5,-0.37,5.87,4049,4753,"47534049",2011,72,2,3,TRUE,"48854982",1.36609023724325,0.058173940425318,-0.333992824260111
1274,5363,1274,0,22.5,18.1000003814697,12,1,4972,4757,2,12,0.42,11.58,14.7816349384099,6,0.19,5.81,4972,4673,"46734972",2011,72,2,4,TRUE,"47574972",-0.333910525696249,0.0341774518015865,0.0296665003484697
1274,5362,1274,0,16,15.5,12,1,4972,NA,2,12,0.42,11.58,14.7816349384099,6,0.19,5.81,4972,4673,"46734972",2011,72,2,4,TRUE,"NA4972",-0.805906846718358,0.0341774518015865,0.0296665003484697
1275,5370,1276,1,16,16.6000003814697,12,1,4873,4960,3,18,0.739999999999998,17.26,27.0574971815107,15,4.03,10.97,4968,4998,"49984968",2011,73,2,4,FALSE,"49604873",-3.35621660576088,0.040821994520255,0.301105092783922
1275,5371,1276,1,24.1000003814697,18.7000007629395,12,1,4873,4960,3,18,0.739999999999998,17.26,27.0574971815107,15,4.03,10.97,4968,4998,"49984968",2011,73,2,4,FALSE,"49604873",-0.124988596624162,0.040821994520255,0.301105092783922
1275,5372,1276,1,22,17.7999992370605,12,1,4873,4960,3,18,0.739999999999998,17.26,27.0574971815107,15,4.03,10.97,4968,4998,"49984968",2011,73,2,4,FALSE,"49604873",-0.138369088439228,0.040821994520255,0.301105092783922
1276,5366,1275,1,19.5,16.4300003051758,12,1,4968,4998,4,25,-0.880000000000003,25.88,41.3352892953535,17,-1.645,18.645,4873,4960,"49604873",2011,73,2,4,TRUE,"49984968",0.537922215383029,-0.0346408892681763,-0.100912825880948
1276,5369,1275,1,22.7999992370605,16.7000007629395,12,1,4968,4649,4,25,-0.880000000000003,25.88,41.3352892953535,17,-1.645,18.645,4873,4960,"49604873",2011,73,2,4,TRUE,"46494968",3.21193548554714,-0.0346408892681763,-0.100912825880948
1276,5367,1275,1,23.2999992370605,17.2600002288818,12,1,4968,4649,4,25,-0.880000000000003,25.88,41.3352892953535,17,-1.645,18.645,4873,4960,"49604873",2011,73,2,4,TRUE,"46494968",2.41359766029741,-0.0346408892681763,-0.100912825880948
1276,5368,1275,1,21.2000007629395,16.7000007629395,12,1,4968,4998,4,25,-0.880000000000003,25.88,41.3352892953535,17,-1.645,18.645,4873,4960,"49604873",2011,73,2,4,TRUE,"49984968",1.61193701142614,-0.0346408892681763,-0.100912825880948
1277,5375,1277,0,22.5,18.8999996185303,12,1,4967,4768,4,22.5,1.97,20.53,27.8405491632401,14.5,1.785,12.715,4967,4768,"47684967",2011,73,1,4,TRUE,"47684967",-2.18867884748197,0.090965866038132,0.126358357029655
1277,5376,1277,0,22.3999996185303,18.8999996185303,12,1,4967,4768,4,22.5,1.97,20.53,27.8405491632401,14.5,1.785,12.715,4967,4768,"47684967",2011,73,1,4,TRUE,"47684967",-2.28867922895167,0.090965866038132,0.126358357029655
1277,5374,1277,0,20.8999996185303,18.6000003814697,12,1,4967,4768,4,22.5,1.97,20.53,27.8405491632401,14.5,1.785,12.715,4967,4768,"47684967",2011,73,1,4,TRUE,"47684967",-3.09314221381108,0.090965866038132,0.126358357029655
1277,5377,1277,0,22.1000003814697,19.2999992370605,12,1,4967,4768,4,22.5,1.97,20.53,27.8405491632401,14.5,1.785,12.715,4967,4768,"47684967",2011,73,1,4,TRUE,"47684967",-3.5160626269049,0.090965866038132,0.126358357029655
1278,5386,1279,1,24.7999992370605,18.2999992370605,12,1,5058,4717,4,21,-0.969999999999999,21.97,24.9661016949152,13.5,-0.640000000000001,14.14,4663,4512,"45124663",2011,73,2,5,TRUE,"47175058",1.50239884197615,-0.02040744169193,-0.0228603639410232
1278,5387,1279,1,25.7000007629395,19,12,1,5058,4717,4,21,-0.969999999999999,21.97,24.9661016949152,13.5,-0.640000000000001,14.14,4663,4512,"45124663",2011,73,2,5,TRUE,"47175058",0.779474769705267,-0.02040744169193,-0.0228603639410232
1278,5384,1279,1,25.2999992370605,18.7000007629395,12,1,5058,4717,4,21,-0.969999999999999,21.97,24.9661016949152,13.5,-0.640000000000001,14.14,4663,4512,"45124663",2011,73,2,5,TRUE,"47175058",1.07501025896664,-0.02040744169193,-0.0228603639410232
1278,5385,1279,1,24.7999992370605,18.1000003814697,12,1,5058,4717,4,21,-0.969999999999999,21.97,24.9661016949152,13.5,-0.640000000000001,14.14,4663,4512,"45124663",2011,73,2,5,TRUE,"47175058",1.96608871136425,-0.02040744169193,-0.0228603639410232
1279,5379,1278,1,25.6000003814697,18.1000003814697,12,1,4663,4512,3,12,0.0500000000000007,11.95,20.9847441271151,4.5,-1.01,5.51,5058,4717,"47175058",2011,73,1,5,FALSE,"45124663",2.76608985577345,0.00704979526006964,-0.230870785130736
1279,5380,1278,1,25.3999996185303,18.1000003814697,12,1,4663,4512,3,12,0.0500000000000007,11.95,20.9847441271151,4.5,-1.01,5.51,5058,4717,"47175058",2011,73,1,5,FALSE,"45124663",2.56608909283405,0.00704979526006964,-0.230870785130736
1279,5378,1278,1,25.2999992370605,18.5,12,1,4663,4512,3,12,0.0500000000000007,11.95,20.9847441271151,4.5,-1.01,5.51,5058,4717,"47175058",2011,73,1,5,FALSE,"45124663",1.53870455047139,0.00704979526006964,-0.230870785130736
1280,5389,1280,0,26.6000003814697,18.7999992370605,13,1,4942,3496,3,22,3.02,18.98,26.5660066051381,15.5,3.38,12.12,4942,3496,"34964942",2011,73,2,4,TRUE,"34964942",2.14316867974022,0.140165447108614,0.239658742343247
1280,5399,1283,1,27.2999992370605,18.5,13,1,4619,4649,3,22,3.02,18.98,26.5660066051381,15.5,3.38,12.12,4942,3496,"34964942",2011,73,2,4,TRUE,"46494619",3.53870455047139,0.140165447108614,0.239658742343247
1280,5400,1283,1,24.7000007629395,19,13,1,4619,4649,3,22,3.02,18.98,26.5660066051381,15.5,3.38,12.12,4942,3496,"34964942",2011,73,2,4,TRUE,"46494619",-0.220525230294733,0.140165447108614,0.239658742343247
1281,5396,1282,1,22.6000003814697,18.5,12,1,5017,4757,3,22,2.16,19.84,21.6227667537603,11.5,2.05,9.45,4872,4996,"49964872",2011,74,2,3,TRUE,"47575017",-1.16129430511941,0.101421189854327,0.186628947681088
1281,5397,1282,1,23.2999992370605,19.3999996185303,12,1,5017,4757,3,22,2.16,19.84,21.6227667537603,11.5,2.05,9.45,4872,4996,"49964872",2011,74,2,3,TRUE,"47575017",-2.54791091706659,0.101421189854327,0.186628947681088
1281,5398,1282,1,24.5,19.3999996185303,12,1,5017,4757,3,22,2.16,19.84,21.6227667537603,11.5,2.05,9.45,4872,4996,"49964872",2011,74,2,3,TRUE,"47575017",-1.34791015412709,0.101421189854327,0.186628947681088
1282,5393,1281,1,22.5,17.3999996185303,12,1,4872,4996,2,11.5,-0.0399999999999991,11.54,15.4468946275714,4.5,0.0149999999999997,4.485,5017,4706,"47065017",2011,74,2,3,TRUE,"49964872",1.28901507245341,-0.0105337592228696,-0.00197991314838986
1282,5394,1281,1,22.8999996185303,17.2999992370605,12,1,4872,4996,2,11.5,-0.0399999999999991,11.54,15.4468946275714,4.5,0.0149999999999997,4.485,5017,4706,"47065017",2011,74,2,3,TRUE,"49964872",1.9208618367362,-0.0105337592228696,-0.00197991314838986
1283,5391,1280,1,27.7000007629395,19.3999996185303,13,1,4942,3496,1,11.5,-0.270000000000001,11.77,19.0459642294505,6.5,0.0600000000000005,6.44,4619,5024,"50244619",2011,73,1,2,FALSE,"34964942",1.85209060881241,-0.0626348330227862,0.0104774349100368
1284,5407,1284,0,22.8999996185303,17.6000003814697,12,1,4739,5676,3,16.5,-1.31,17.81,21.5248372529471,10,0.220000000000001,9.78,4739,4686,"46864739",2011,75,2,3,TRUE,"56764739",1.22532039947917,-0.129171173278641,0.0370843953029393
1284,5408,1284,0,23.1000003814697,17.5,12,1,4739,5623,3,16.5,-1.31,17.81,21.5248372529471,10,0.220000000000001,9.78,4739,4686,"46864739",2011,75,2,3,TRUE,"56234739",1.65716830817084,-0.129171173278641,0.0370843953029393
1284,5409,1284,0,21.7000007629395,17.7999992370605,12,1,4739,4686,3,16.5,-1.31,17.81,21.5248372529471,10,0.220000000000001,9.78,4739,4686,"46864739",2011,75,2,3,TRUE,"46864739",-0.438368325499728,-0.129171173278641,0.0370843953029393
1285,5410,1285,0,24.7999992370605,18.8999996185303,11,1,4947,4914,3,18,4.74,13.26,25.2730115220523,12,3.38,8.62,4947,4914,"49144947",2011,75,2,3,TRUE,"49144947",0.111320389578535,0.296004899579082,0.315258840222016
1285,5411,1285,0,26,18,11,1,4947,4914,3,18,4.74,13.26,25.2730115220523,12,3.38,8.62,4947,4914,"49144947",2011,75,2,3,TRUE,"49144947",3.39793662005602,0.296004899579082,0.315258840222016
1285,5412,1285,0,24.2999992370605,18,11,1,4947,4735,3,18,4.74,13.26,25.2730115220523,12,3.38,8.62,4947,4914,"49144947",2011,75,2,3,TRUE,"47354947",1.69793585711652,0.296004899579082,0.315258840222016
1287,5434,1287,0,19.1000003814697,16.7999992370605,12,1,5005,4060,3,13.5,1.32,12.18,15.4686091976126,6.5,1.99,4.51,5005,4060,"40605005",2011,76,2,4,TRUE,"40605005",-0.719906093679276,0.0989691001229236,0.314530257940047
1290,5431,1290,0,24.1000003814697,18.5,11,1,4933,4973,2,13.5,0.19,13.31,14.8898843229251,7.5,0.904999999999999,6.595,4933,4973,"49734933",2011,78,2,2,FALSE,"49734933",0.338705694880594,0.00815118867296821,0.207152028387684
1290,5432,1290,0,24.7000007629395,18.6000003814697,11,1,4933,4973,2,13.5,0.19,13.31,14.8898843229251,7.5,0.904999999999999,6.595,4933,4973,"49734933",2011,78,2,2,FALSE,"49734933",0.706858930598125,0.00815118867296821,0.207152028387684
1291,5437,1291,0,24.2000007629395,18.3999996185303,12,1,5046,5047,4,18.5,0.66,17.84,21.2432864516938,11,1.365,9.635,5046,5047,"50475046",2011,79,2,4,TRUE,"50475046",0.670553222102658,0.0288856385620567,0.155970756577281
1291,5438,1291,0,22.2000007629395,18.3999996185303,12,1,5046,4070,4,18.5,0.66,17.84,21.2432864516938,11,1.365,9.635,5046,5047,"50475046",2011,79,2,4,TRUE,"40705046",-1.32944677789734,0.0288856385620567,0.155970756577281
1291,5439,1291,0,21.1000003814697,18.3999996185303,12,1,5046,5047,4,18.5,0.66,17.84,21.2432864516938,11,1.365,9.635,5046,5047,"50475046",2011,79,2,4,TRUE,"50475046",-2.42944715936714,0.0288856385620567,0.155970756577281
1291,5440,1291,0,19.7999992370605,17,12,1,5046,5047,4,18.5,0.66,17.84,21.2432864516938,11,1.365,9.635,5046,5047,"50475046",2011,79,2,4,TRUE,"50475046",-0.483601529593232,0.0288856385620567,0.155970756577281
1293,5447,1293,0,28.8999996185303,18.8999996185303,12,1,4830,4070,3,20,0.149999999999999,19.85,22.2558081150571,13.5,1.47,12.03,4830,4070,"40704830",2011,81,2,3,TRUE,"40704830",4.21132077104833,0.0593972280302554,0.304554964856866
1293,5448,1293,0,28.2999992370605,18.3999996185303,12,1,4830,4070,3,20,0.149999999999999,19.85,22.2558081150571,13.5,1.47,12.03,4830,4070,"40704830",2011,81,2,3,TRUE,"40704830",4.77055169622366,0.0593972280302554,0.304554964856866
1293,5449,1294,1,25.6000003814697,18.7000007629395,12,1,4990,4901,3,20,0.149999999999999,19.85,22.2558081150571,13.5,1.47,12.03,4830,4070,"40704830",2011,81,2,3,TRUE,"49014990",1.37501140337584,0.0593972280302554,0.304554964856866
1295,5186,1295,0,22.2999992370605,17.8999996185303,12,1,4968,4998,4,11,-0.0999999999999996,11.1,24.1573301549464,7,0.205,6.795,4968,4998,"49984968",2011,34,1,4,FALSE,"49984968",-0.0702169971312157,-0.00485440706348041,0.0166749898407771
1295,5187,1295,0,12.1999998092651,15.5,12,1,4968,4998,4,11,-0.0999999999999996,11.1,24.1573301549464,7,0.205,6.795,4968,4998,"49984968",2011,34,1,4,FALSE,"49984968",-4.60590703745326,-0.00485440706348041,0.0166749898407771
1295,5189,1295,0,18.8999996185303,17.2999992370605,12,1,4968,4998,4,11,-0.0999999999999996,11.1,24.1573301549464,7,0.205,6.795,4968,4998,"49984968",2011,34,1,4,FALSE,"49984968",-2.0791381632638,-0.00485440706348041,0.0166749898407771
1295,5190,1295,0,19.7999992370605,17.7000007629395,12,1,4968,4998,4,11,-0.0999999999999996,11.1,24.1573301549464,7,0.205,6.795,4968,4998,"49984968",2011,34,1,4,FALSE,"49984968",-2.10652712774311,-0.00485440706348041,0.0166749898407771
1300,5466,1300,0,26.5,18.8999996185303,12,1,4059,3450,5,21.5,-3.29,24.79,32.5752534544173,15.5,-2.055,17.555,4059,3450,"34504059",2011,88,8,5,TRUE,"34504059",1.81132115251803,-0.143439603260488,-0.122978480442229
1300,5468,1301,1,23.3999996185303,18.6000003814697,12,1,4607,4737,5,21.5,-3.29,24.79,32.5752534544173,15.5,-2.055,17.555,4059,3450,"34504059",2011,88,8,5,TRUE,"47374607",-0.593142213811076,-0.143439603260488,-0.122978480442229
1300,5469,1301,1,22.5,19.2000007629395,12,1,4607,4023,5,21.5,-3.29,24.79,32.5752534544173,15.5,-2.055,17.555,4059,3450,"34504059",2011,88,8,5,TRUE,"40234607",-2.88422028473899,-0.143439603260488,-0.122978480442229
1300,5470,1300,0,22.3999996185303,17.2000007629395,12,1,4059,3684,5,21.5,-3.29,24.79,32.5752534544173,15.5,-2.055,17.555,4059,3450,"34504059",2011,88,8,5,TRUE,"36844059",1.65270456037181,-0.143439603260488,-0.122978480442229
1302,5475,1303,1,16.6000003814697,16,12,1,4944,4998,1,4,0,4,6.76455566905005,0.5,-0.095,0.595,4974,4060,"40604974",2011,89,1,2,TRUE,"49984944",-1.36513777189378,0,-0.0596317104134089
1303,5472,1302,1,22.8999996185303,17.7999992370605,12,1,4974,4060,3,13.5,-0.0300000000000011,13.53,16.8660661071141,7,0.855,6.145,4944,4072,"40724944",2011,89,1,3,TRUE,"40604974",0.761630530091071,-0.00119091775294529,0.216548482137808
1303,5473,1302,1,21.8999996185303,18,12,1,4974,4109,3,13.5,-0.0300000000000011,13.53,16.8660661071141,7,0.855,6.145,4944,4072,"40724944",2011,89,1,3,TRUE,"41094974",-0.702063761413685,-0.00119091775294529,0.216548482137808
1303,5476,1303,0,20.8999996185303,17.5,12,1,4944,4023,3,13.5,-0.0300000000000011,13.53,16.8660661071141,7,0.855,6.145,4944,4072,"40724944",2011,89,1,3,TRUE,"40234944",-0.54283245476856,-0.00119091775294529,0.216548482137808
1304,5477,1304,0,25.7999992370605,19.2000007629395,11,1,5053,5009,2,11.5,1.99,9.51,11.3914227796782,4,1.295,2.705,5053,5009,"50095053",2011,90,2,3,FALSE,"50095053",0.415778952321513,0.190824690031133,0.422450367893741
1304,5479,1304,0,24.7000007629395,18.7000007629395,11,1,5053,4939,2,11.5,1.99,9.51,11.3914227796782,4,1.295,2.705,5053,5009,"50095053",2011,90,2,3,FALSE,"49395053",0.475011784845636,0.190824690031133,0.422450367893741
1305,5483,1306,1,26.3999996185303,18.5,12,1,3302,5069,2,15,0.620000000000001,14.38,15.8010305192232,6.5,0.31,6.19,4909,5644,"56444909",2011,91,1,2,TRUE,"50693302",2.63870493194119,0.0465126922653284,-0.00657759749822638
1305,5484,1306,1,23.6000003814697,17.8999996185303,12,1,3302,3359,2,15,0.620000000000001,14.38,15.8010305192232,6.5,0.31,6.19,4909,5644,"56444909",2011,91,1,2,TRUE,"33593302",1.22978414727799,0.0465126922653284,-0.00657759749822638
1306,5480,1305,1,26.3999996185303,19,12,1,4909,5669,3,13,0.539999999999999,12.46,14.7169459962756,5.5,-0.220000000000001,5.72,3302,3359,"33593302",2011,91,11,3,TRUE,"56694909",1.47947362529607,0.0434153385317007,-0.195541439830535
1306,5482,1305,1,26,17,12,1,4909,3496,3,13,0.539999999999999,12.46,14.7169459962756,5.5,-0.220000000000001,5.72,3302,3359,"33593302",2011,91,11,3,TRUE,"34964909",5.71639923334627,0.0434153385317007,-0.195541439830535
1306,5485,1306,0,21.7000007629395,17.1000003814697,12,1,3302,3359,3,13,0.539999999999999,12.46,14.7169459962756,5.5,-0.220000000000001,5.72,3302,3359,"33593302",2011,91,11,3,TRUE,"33593302",1.1845528505335,0.0434153385317007,-0.195541439830535
1308,5488,1307,1,25.3999996185303,18.3999996185303,12,1,4380,4991,3,20,2.6,17.4,26.6548197430752,11.5,2.27,9.23,5067,4969,"49695067",2011,92,1,4,FALSE,"49914380",1.87055207769346,0.140820079681708,0.209482139457913
1308,5489,1307,1,27.1000003814697,19.2000007629395,12,1,4744,4991,3,20,2.6,17.4,26.6548197430752,11.5,2.27,9.23,5067,4969,"49695067",2011,92,1,4,FALSE,"49914744",1.71578009673071,0.140820079681708,0.209482139457913
1308,5490,1307,1,25,18.7000007629395,12,1,4972,NA,3,20,2.6,17.4,26.6548197430752,11.5,2.27,9.23,5067,4969,"49695067",2011,92,1,4,FALSE,"NA4972",0.775011021906137,0.140820079681708,0.209482139457913
1309,5501,1309,0,27.1000003814697,17.7999992370605,12,1,4037,4649,3,13.5,0.859999999999999,12.64,19.6814671814671,8.5,1.665,6.835,4037,4649,"46494037",2011,94,2,4,FALSE,"46494037",4.96163129303047,0.033136774211987,0.204723421442577
1309,5503,1310,1,25.1000003814697,18,12,1,4744,4098,3,13.5,0.859999999999999,12.64,19.6814671814671,8.5,1.665,6.835,4037,4649,"46494037",2011,94,2,4,FALSE,"40984744",2.49793700152572,0.033136774211987,0.204723421442577
1309,5504,1310,1,26,18.2999992370605,12,1,4744,4649,3,13.5,0.859999999999999,12.64,19.6814671814671,8.5,1.665,6.835,4037,4649,"46494037",2011,94,2,4,FALSE,"46494744",2.70239960491565,0.033136774211987,0.204723421442577
1310,5499,1309,1,21.5,14.8999996185303,12,1,4037,4649,2,17,2.15,14.85,20.3199038439313,11,1.83,9.17,4744,4098,"40984744",2011,94,3,3,FALSE,"46494037",6.08517160567903,0.138390321440654,0.181229679727906
1310,5500,1309,1,23.2000007629395,14.8000001907349,12,1,4037,4649,2,17,2.15,14.85,20.3199038439313,11,1.83,9.17,4744,4098,"40984744",2011,94,3,3,FALSE,"46494037",8.01701730331258,0.138390321440654,0.181229679727906
1311,5509,1311,0,21.1000003814697,17.8999996185303,12,1,4723,3684,3,14,1.38,12.62,27.5525605777494,9,0.83,8.17,4723,3684,"36844723",2011,96,2,3,TRUE,"36844723",-1.27021585272201,0.0752275954919306,0.0341700117070737
1311,5510,1311,0,25.3999996185303,18.7999992370605,12,1,4723,3684,3,14,1.38,12.62,27.5525605777494,9,0.83,8.17,4723,3684,"36844723",2011,96,2,3,TRUE,"36844723",0.943167916800821,0.0752275954919306,0.0341700117070737
1311,5511,1311,0,25.5,18.8999996185303,12,1,4723,5024,3,14,1.38,12.62,27.5525605777494,9,0.83,8.17,4723,3684,"36844723",2011,96,2,3,TRUE,"50244723",0.811321152518034,0.0752275954919306,0.0341700117070737
1313,5515,1312,1,20.6000003814697,16.8999996185303,12,1,4989,4975,3,12,0.710000000000001,11.29,17.9457325934734,6,0.69,5.31,4965,4812,"48124965",2011,93,2,4,FALSE,"49754989",0.548246760568235,0.0515321516987381,0.122035535710083
1313,5516,1312,1,18,16.3999996185303,12,1,4989,5623,3,12,0.710000000000001,11.29,17.9457325934734,6,0.69,5.31,4965,4812,"48124965",2011,93,2,4,FALSE,"56234989",-0.892522314256342,0.0515321516987381,0.122035535710083
1313,5517,1312,1,22.1000003814697,17.6000003814697,12,1,4989,NA,3,12,0.710000000000001,11.29,17.9457325934734,6,0.69,5.31,4965,4812,"48124965",2011,93,2,4,FALSE,"NA4989",0.425321162418577,0.0515321516987381,0.122035535710083
1314,5523,1314,0,19.7999992370605,17.2000007629395,12,1,4854,4907,3,34.5,8.35,26.15,37.4153481733427,26.5,7.175,19.325,4854,4907,"49074854",2011,97,3,4,TRUE,"49074854",-0.947295821097987,0.27649867816527,0.328834319503341
1314,5524,1314,0,13.1000003814697,16.6000003814697,12,1,4854,4907,3,34.5,8.35,26.15,37.4153481733427,26.5,7.175,19.325,4854,4907,"49074854",2011,97,3,4,TRUE,"49074854",-6.25621622429118,0.27649867816527,0.328834319503341
1314,5525,1314,0,24.2999992370605,17.7000007629395,12,1,4854,4907,3,34.5,8.35,26.15,37.4153481733427,26.5,7.175,19.325,4854,4907,"49074854",2011,97,3,4,TRUE,"49074854",2.39347287225689,0.27649867816527,0.328834319503341
1315,5526,1315,0,26.2999992370605,19.3999996185303,12,1,4380,3684,2,23,6.07,16.93,23.8814277134632,15.5,5.375,10.125,4380,3684,"36844380",2011,98,4,2,TRUE,"36844380",0.452089082933409,0.299546904487255,0.40889325577914
1315,5527,1315,0,25.3999996185303,18.7000007629395,12,1,4380,3684,2,23,6.07,16.93,23.8814277134632,15.5,5.375,10.125,4380,3684,"36844380",2011,98,4,2,TRUE,"36844380",1.17501064043644,0.299546904487255,0.40889325577914
1316,4763,1316,0,23.1000003814697,18.2000007629395,12,1,4862,4847,2,20,3.5,16.5,18.6277777777778,9,1.735,7.265,4862,4847,"48474862",2011,101,2,4,TRUE,"48474862",0.0342427100209634,0.187823604092499,0.198048679052282
1316,5042,1316,0,20.8999996185303,17.7999992370605,12,1,4862,4847,2,20,3.5,16.5,18.6277777777778,9,1.735,7.265,4862,4847,"48474862",2011,101,2,4,TRUE,"48474862",-1.23836946990893,0.187823604092499,0.198048679052282
1317,5079,1317,0,21.7000007629395,17.7000007629395,12,1,4963,4868,3,13,0.280000000000001,12.72,20.7088824660148,6,-0.28,6.28,4963,4868,"48684963",2011,102,1,3,FALSE,"48684963",-0.206525601864114,0.0283690374186438,-0.0632202611231529
1317,5087,1317,0,24.2999992370605,18.7000007629395,12,1,4963,4868,3,13,0.280000000000001,12.72,20.7088824660148,6,-0.28,6.28,4963,4868,"48684963",2011,102,1,3,FALSE,"48684963",0.0750102589666376,0.0283690374186438,-0.0632202611231529
1317,5188,1317,0,22.1000003814697,18.1000003814697,12,1,4963,4868,3,13,0.280000000000001,12.72,20.7088824660148,6,-0.28,6.28,4963,4868,"48684963",2011,102,1,3,FALSE,"48684963",-0.733910144226548,0.0283690374186438,-0.0632202611231529
1319,5530,1319,0,25,18.8999996185303,13,1,4078,4071,4,27.5,0.300000000000001,27.2,36.9882618793548,21.5,1.005,20.495,4078,4071,"40714078",2011,105,6,5,FALSE,"40714078",0.311321152518034,0.00720851228835118,0.0385672435098016
