"BroodRef","BirdID","NatalBroodID","RingedYN","LastStage","DeathDate","CrossFosteredYN","LastLiveRecord","HatchDate","MixedBroodYN","WeightedAge5","AgeCaptureAge5","RingingDate","RingingAge","DaysBetweenWeightedAge5andRinging","AvgBroodRingingAge","DurationSurvivalCheck","NbRinged","MeanA","MeanAdev","MeanAsim","MeanTotalProRate","MeanS","MeanSdev","MeanSsim","SocialMumID","SocialDadID","PairID","BreedingYear","HatchingDayAfter0401","PairBroodNb","NbHatched","XPriorResidence","MeanLogAdev","MeanLogSdev","MeanLogAdevAgeCat6","MeanLogSdevAgeCat6","MeanLogAdevAgeCat10","MeanLogSdevAgeCat10","MeanTotalProRateAgeCat6","MeanTotalProRateAgeCat10","MeanBroodSizeAgeCat6","MeanBroodSizeAgeCat10","NbChickd5"
1198,5038,1198,1,2,NA,0,"2010-08-17 00:00:00","2010-08-04",0,TRUE,5,2010-08-15,11,6,6,6,3,18,2.08,15.92,17.3075888293006,8.5,2.22,6.28,3395,4072,"40723395",2010,124,4,4,TRUE,0.114702770476507,0.29152676801189,0.0573723404639327,0.319993377304127,0.172033200489081,0.263060158719652,15.7175398633257,18.8976377952756,3,3,4
1198,5035,1198,1,3,NA,0,"2013-06-24 00:00:00","2010-08-04",0,TRUE,5,2010-08-15,11,6,6,6,3,18,2.08,15.92,17.3075888293006,8.5,2.22,6.28,3395,4072,"40723395",2010,124,4,4,TRUE,0.114702770476507,0.29152676801189,0.0573723404639327,0.319993377304127,0.172033200489081,0.263060158719652,15.7175398633257,18.8976377952756,3,3,4
1198,5036,1198,1,3,NA,0,"2010-11-25 00:00:00","2010-08-04",0,TRUE,5,2010-08-15,11,6,6,6,3,18,2.08,15.92,17.3075888293006,8.5,2.22,6.28,3395,4072,"40723395",2010,124,4,4,TRUE,0.114702770476507,0.29152676801189,0.0573723404639327,0.319993377304127,0.172033200489081,0.263060158719652,15.7175398633257,18.8976377952756,3,3,4
1201,5082,1201,1,2,NA,0,"2011-05-09 00:00:00","2011-04-28",0,TRUE,5,2011-05-09,11,6,6,6,2,19.5,3.47,16.03,23.5207776586688,13,3.39,9.61,4744,4098,"40984744",2011,26,1,3,TRUE,0.20022687543475,0.287648339422656,0.166911492334392,0.294574457328592,0.233542258535108,0.280722221516721,20.9545987955986,26.0869565217391,3,2,3
1201,5081,1201,1,3,NA,0,"2011-06-14 00:00:00","2011-04-28",0,TRUE,5,2011-05-09,11,6,6,6,2,19.5,3.47,16.03,23.5207776586688,13,3.39,9.61,4744,4098,"40984744",2011,26,1,3,TRUE,0.20022687543475,0.287648339422656,0.166911492334392,0.294574457328592,0.233542258535108,0.280722221516721,20.9545987955986,26.0869565217391,3,2,3
1201,5083,1201,0,2,"2011-05-09",0,"2011-05-03 00:00:00","2011-04-28",0,TRUE,5,NA,NA,NA,6,6,2,19.5,3.47,16.03,23.5207776586688,13,3.39,9.61,4744,4098,"40984744",2011,26,1,3,TRUE,0.20022687543475,0.287648339422656,0.166911492334392,0.294574457328592,0.233542258535108,0.280722221516721,20.9545987955986,26.0869565217391,3,2,3
1202,5084,1202,1,2,NA,0,"2011-05-09 00:00:00","2011-04-26",0,FALSE,NA,2011-05-09,13,NA,NA,6.30443045155435,3,24.5,0.950000000000003,23.55,35.3078835969241,18.5,0.890000000000001,17.61,4854,4907,"49074854",2011,24,1,4,FALSE,0.068640016431099,0.149046991750455,0.0112631922787109,-0.0304100834711263,0.126016840583487,0.328504066972036,43.4881087202718,27.1276584735765,3,3,0
1202,5085,1202,1,2,NA,0,"2011-05-09 00:00:00","2011-04-26",0,FALSE,NA,2011-05-09,13,NA,NA,6.30443045155435,3,24.5,0.950000000000003,23.55,35.3078835969241,18.5,0.890000000000001,17.61,4854,4907,"49074854",2011,24,1,4,FALSE,0.068640016431099,0.149046991750455,0.0112631922787109,-0.0304100834711263,0.126016840583487,0.328504066972036,43.4881087202718,27.1276584735765,3,3,0
1202,5088,1202,0,2,"2011-04-29",0,"2011-04-28 23:59:59","2011-04-26",0,FALSE,NA,NA,NA,NA,NA,6.30443045155435,3,24.5,0.950000000000003,23.55,35.3078835969241,18.5,0.890000000000001,17.61,4854,4907,"49074854",2011,24,1,4,FALSE,0.068640016431099,0.149046991750455,0.0112631922787109,-0.0304100834711263,0.126016840583487,0.328504066972036,43.4881087202718,27.1276584735765,3,3,0
1202,5086,1202,1,2,NA,0,"2011-05-09 00:00:00","2011-04-26",0,FALSE,NA,2011-05-09,13,NA,NA,6.30443045155435,3,24.5,0.950000000000003,23.55,35.3078835969241,18.5,0.890000000000001,17.61,4854,4907,"49074854",2011,24,1,4,FALSE,0.068640016431099,0.149046991750455,0.0112631922787109,-0.0304100834711263,0.126016840583487,0.328504066972036,43.4881087202718,27.1276584735765,3,3,0
1203,5089,1203,0,2,"2011-05-03",0,"2011-04-29 00:00:00","2011-04-28",0,FALSE,NA,NA,NA,NA,6,6,2,21,3.65,17.35,21.6484916428862,10,1.37,8.63,4084,4757,"47574084",2011,26,4,4,TRUE,0.187193764626411,0.138549230025597,0.166973279847155,0.12425127812738,0.207414249405666,0.152847181923814,18.4090909090909,24.8878923766816,2,2,2
1203,5091,1203,0,2,"2011-05-03",0,"2011-04-29 00:00:00","2011-04-28",0,FALSE,NA,NA,NA,NA,6,6,2,21,3.65,17.35,21.6484916428862,10,1.37,8.63,4084,4757,"47574084",2011,26,4,4,TRUE,0.187193764626411,0.138549230025597,0.166973279847155,0.12425127812738,0.207414249405666,0.152847181923814,18.4090909090909,24.8878923766816,2,2,2
1203,5092,1203,1,3,NA,0,"2011-11-15 00:00:00","2011-04-28",0,TRUE,5,2011-05-09,11,6,6,6,2,21,3.65,17.35,21.6484916428862,10,1.37,8.63,4084,4757,"47574084",2011,26,4,4,TRUE,0.187193764626411,0.138549230025597,0.166973279847155,0.12425127812738,0.207414249405666,0.152847181923814,18.4090909090909,24.8878923766816,2,2,2
1203,5090,1203,1,3,NA,0,"2011-06-09 00:00:00","2011-04-28",0,TRUE,5,2011-05-09,11,6,6,6,2,21,3.65,17.35,21.6484916428862,10,1.37,8.63,4084,4757,"47574084",2011,26,4,4,TRUE,0.187193764626411,0.138549230025597,0.166973279847155,0.12425127812738,0.207414249405666,0.152847181923814,18.4090909090909,24.8878923766816,2,2,2
1204,5093,1204,1,3,NA,0,"2013-07-20 00:00:00","2011-04-29",0,TRUE,5,2011-05-10,11,6,6,6,4,24.5,0.359999999999999,24.14,27.3149864914976,15.5,0.555,14.945,4585,4735,"47354585",2011,27,1,4,FALSE,0.0167476822941752,-0.0131413953718051,0.0371251326389291,-0.201190041098337,-0.00362976805057872,0.174907250354727,23.2346241457859,31.3953488372093,4,4,4
1204,5095,1204,1,3,NA,0,"2011-10-15 00:00:00","2011-04-29",0,TRUE,5,2011-05-10,11,6,6,6,4,24.5,0.359999999999999,24.14,27.3149864914976,15.5,0.555,14.945,4585,4735,"47354585",2011,27,1,4,FALSE,0.0167476822941752,-0.0131413953718051,0.0371251326389291,-0.201190041098337,-0.00362976805057872,0.174907250354727,23.2346241457859,31.3953488372093,4,4,4
1204,5096,1204,1,3,NA,0,"2013-01-21 00:00:00","2011-04-29",0,TRUE,5,2011-05-10,11,6,6,6,4,24.5,0.359999999999999,24.14,27.3149864914976,15.5,0.555,14.945,4585,4735,"47354585",2011,27,1,4,FALSE,0.0167476822941752,-0.0131413953718051,0.0371251326389291,-0.201190041098337,-0.00362976805057872,0.174907250354727,23.2346241457859,31.3953488372093,4,4,4
1204,5094,1204,1,3,NA,0,"2011-10-01 00:00:00","2011-04-29",0,TRUE,5,2011-05-10,11,6,6,6,4,24.5,0.359999999999999,24.14,27.3149864914976,15.5,0.555,14.945,4585,4735,"47354585",2011,27,1,4,FALSE,0.0167476822941752,-0.0131413953718051,0.0371251326389291,-0.201190041098337,-0.00362976805057872,0.174907250354727,23.2346241457859,31.3953488372093,4,4,4
1205,5097,1205,1,2,NA,0,"2011-05-10 00:00:00","2011-04-29",0,TRUE,5,2011-05-10,11,6,6,6,5,28,3.9,24.1,36.6666666666667,18,2.12,15.88,4078,4071,"40714078",2011,27,4,5,TRUE,0.147157644336288,0.121709653659356,0.147157644336288,0.121709653659356,NA,NA,36.6666666666667,NA,5,NA,5
1205,5098,1205,1,3,"2012-02-10",0,"2011-10-13 00:00:00","2011-04-29",0,TRUE,5,2011-05-10,11,6,6,6,5,28,3.9,24.1,36.6666666666667,18,2.12,15.88,4078,4071,"40714078",2011,27,4,5,TRUE,0.147157644336288,0.121709653659356,0.147157644336288,0.121709653659356,NA,NA,36.6666666666667,NA,5,NA,5
1205,5100,1205,1,2,NA,0,"2011-05-10 00:00:00","2011-04-29",0,TRUE,5,2011-05-10,11,6,6,6,5,28,3.9,24.1,36.6666666666667,18,2.12,15.88,4078,4071,"40714078",2011,27,4,5,TRUE,0.147157644336288,0.121709653659356,0.147157644336288,0.121709653659356,NA,NA,36.6666666666667,NA,5,NA,5
1205,5127,1205,1,2,NA,0,"2011-05-10 00:00:00","2011-04-29",0,TRUE,5,2011-05-10,11,6,6,6,5,28,3.9,24.1,36.6666666666667,18,2.12,15.88,4078,4071,"40714078",2011,27,4,5,TRUE,0.147157644336288,0.121709653659356,0.147157644336288,0.121709653659356,NA,NA,36.6666666666667,NA,5,NA,5
1205,5099,1205,1,2,NA,0,"2011-05-10 00:00:00","2011-04-29",0,TRUE,5,2011-05-10,11,6,6,6,5,28,3.9,24.1,36.6666666666667,18,2.12,15.88,4078,4071,"40714078",2011,27,4,5,TRUE,0.147157644336288,0.121709653659356,0.147157644336288,0.121709653659356,NA,NA,36.6666666666667,NA,5,NA,5
1207,5104,1207,1,2,"2011-05-16",0,"2011-05-10 00:00:00","2011-04-29",0,TRUE,5,2011-05-10,11,6,6,6,1,2,0,2,3.6697247706422,1,0,1,5025,4929,"49295025",2011,27,1,3,FALSE,0,0,NA,NA,0,0,NA,3.6697247706422,NA,1,1
1207,5106,1207,0,2,"2011-05-04",0,"2011-04-30 00:00:00","2011-04-29",0,FALSE,NA,NA,NA,NA,6,6,1,2,0,2,3.6697247706422,1,0,1,5025,4929,"49295025",2011,27,1,3,FALSE,0,0,NA,NA,0,0,NA,3.6697247706422,NA,1,1
1207,5105,1207,0,2,"2011-05-04",0,"2011-04-30 00:00:00","2011-04-29",0,FALSE,NA,NA,NA,NA,6,6,1,2,0,2,3.6697247706422,1,0,1,5025,4929,"49295025",2011,27,1,3,FALSE,0,0,NA,NA,0,0,NA,3.6697247706422,NA,1,1
1211,5115,1211,1,2,NA,0,"2011-05-11 00:00:00","2011-04-30",0,TRUE,4,2011-05-11,11,7,7,7,5,16,0.16,15.84,32.7950866683112,11,0.0599999999999987,10.94,4619,4664,"46644619",2011,28,4,5,FALSE,0.0102906663061689,-0.0016860429500419,-0.0227691082612761,-0.0472852729900119,0.0433504408736138,0.043913187089928,25.2927400468384,40.2974332897841,5,5,5
1211,5116,1211,1,3,NA,0,"2011-08-05 00:00:00","2011-04-30",0,TRUE,4,2011-05-11,11,7,7,7,5,16,0.16,15.84,32.7950866683112,11,0.0599999999999987,10.94,4619,4664,"46644619",2011,28,4,5,FALSE,0.0102906663061689,-0.0016860429500419,-0.0227691082612761,-0.0472852729900119,0.0433504408736138,0.043913187089928,25.2927400468384,40.2974332897841,5,5,5
1211,5117,1211,1,3,NA,0,"2011-10-22 00:00:00","2011-04-30",0,TRUE,4,2011-05-11,11,7,7,7,5,16,0.16,15.84,32.7950866683112,11,0.0599999999999987,10.94,4619,4664,"46644619",2011,28,4,5,FALSE,0.0102906663061689,-0.0016860429500419,-0.0227691082612761,-0.0472852729900119,0.0433504408736138,0.043913187089928,25.2927400468384,40.2974332897841,5,5,5
1211,5119,1211,1,3,NA,0,"2011-11-16 00:00:00","2011-04-30",0,TRUE,4,2011-05-11,11,7,7,7,5,16,0.16,15.84,32.7950866683112,11,0.0599999999999987,10.94,4619,4664,"46644619",2011,28,4,5,FALSE,0.0102906663061689,-0.0016860429500419,-0.0227691082612761,-0.0472852729900119,0.0433504408736138,0.043913187089928,25.2927400468384,40.2974332897841,5,5,5
1211,5118,1211,1,2,NA,0,"2011-05-11 00:00:00","2011-04-30",0,TRUE,4,2011-05-11,11,7,7,7,5,16,0.16,15.84,32.7950866683112,11,0.0599999999999987,10.94,4619,4664,"46644619",2011,28,4,5,FALSE,0.0102906663061689,-0.0016860429500419,-0.0227691082612761,-0.0472852729900119,0.0433504408736138,0.043913187089928,25.2927400468384,40.2974332897841,5,5,5
1212,5120,1212,1,3,"2011-05-21",0,"2011-05-11 00:00:00","2011-05-01",0,FALSE,NA,2011-05-11,10,NA,NA,6.30443045155435,4,7.5,0.0300000000000002,7.47,19.9541375872383,4.5,0.605,3.895,4062,4895,"48954062",2011,29,1,4,FALSE,0.00261552470877625,0.245964191792312,0.0052310494175525,-0.0332859776334667,0,0.52521436121809,25.0847457627119,14.8235294117647,4,4,0
1212,5121,1212,1,2,NA,0,"2011-05-11 00:00:00","2011-05-01",0,FALSE,NA,2011-05-11,10,NA,NA,6.30443045155435,4,7.5,0.0300000000000002,7.47,19.9541375872383,4.5,0.605,3.895,4062,4895,"48954062",2011,29,1,4,FALSE,0.00261552470877625,0.245964191792312,0.0052310494175525,-0.0332859776334667,0,0.52521436121809,25.0847457627119,14.8235294117647,4,4,0
1212,5122,1212,1,2,NA,0,"2011-05-11 00:00:00","2011-05-01",0,FALSE,NA,2011-05-11,10,NA,NA,6.30443045155435,4,7.5,0.0300000000000002,7.47,19.9541375872383,4.5,0.605,3.895,4062,4895,"48954062",2011,29,1,4,FALSE,0.00261552470877625,0.245964191792312,0.0052310494175525,-0.0332859776334667,0,0.52521436121809,25.0847457627119,14.8235294117647,4,4,0
1212,5123,1212,1,3,NA,0,"2012-02-08 00:00:00","2011-05-01",0,FALSE,NA,2011-05-11,10,NA,NA,6.30443045155435,4,7.5,0.0300000000000002,7.47,19.9541375872383,4.5,0.605,3.895,4062,4895,"48954062",2011,29,1,4,FALSE,0.00261552470877625,0.245964191792312,0.0052310494175525,-0.0332859776334667,0,0.52521436121809,25.0847457627119,14.8235294117647,4,4,0
1213,5124,1213,0,2,"2011-05-09",0,"2011-05-06 00:00:00","2011-05-02",0,TRUE,4,NA,NA,NA,11,11,1,12,0.710000000000001,11.29,11.38770412021,3,-0.155,3.155,4982,4885,"48854982",2011,30,1,2,FALSE,0.0368643916239091,-0.0131241976308839,-0.080852096629095,0.233915648296121,0.154580879876913,-0.260164043557889,9.55631399317406,13.219094247246,2,1,2
1213,5125,1213,1,2,NA,0,"2011-05-18 00:00:00","2011-05-02",0,TRUE,4,2011-05-17,15,11,11,11,1,12,0.710000000000001,11.29,11.38770412021,3,-0.155,3.155,4982,4885,"48854982",2011,30,1,2,FALSE,0.0368643916239091,-0.0131241976308839,-0.080852096629095,0.233915648296121,0.154580879876913,-0.260164043557889,9.55631399317406,13.219094247246,2,1,2
1214,5131,1214,0,2,"2011-05-09",0,"2011-05-06 00:00:00","2011-05-02",0,TRUE,4,NA,NA,NA,8.33333333333333,8.33333333333333,3,18,1.87,16.13,19.9673651666094,9.5,1.675,7.825,4759,3764,"37644759",2011,30,3,4,TRUE,0.101757422311856,0.158393161009024,0.163954679923879,0.0242926925690445,0.039560164699833,0.292493629449003,19.5121951219512,20.4225352112676,3,3,4
1214,5132,1214,1,3,"2011-06-01",0,"2011-05-13 00:00:00","2011-05-02",0,TRUE,4,2011-05-13,11,7,8.33333333333333,7,3,18,1.87,16.13,19.9673651666094,9.5,1.675,7.825,4759,3764,"37644759",2011,30,3,4,TRUE,0.101757422311856,0.158393161009024,0.163954679923879,0.0242926925690445,0.039560164699833,0.292493629449003,19.5121951219512,20.4225352112676,3,3,4
1214,5133,1214,1,2,NA,0,"2011-05-18 00:00:00","2011-05-02",0,TRUE,4,2011-05-17,15,11,8.33333333333333,11,3,18,1.87,16.13,19.9673651666094,9.5,1.675,7.825,4759,3764,"37644759",2011,30,3,4,TRUE,0.101757422311856,0.158393161009024,0.163954679923879,0.0242926925690445,0.039560164699833,0.292493629449003,19.5121951219512,20.4225352112676,3,3,4
1214,5130,1214,1,3,NA,0,"2012-02-08 00:00:00","2011-05-02",0,TRUE,4,2011-05-13,11,7,8.33333333333333,7,3,18,1.87,16.13,19.9673651666094,9.5,1.675,7.825,4759,3764,"37644759",2011,30,3,4,TRUE,0.101757422311856,0.158393161009024,0.163954679923879,0.0242926925690445,0.039560164699833,0.292493629449003,19.5121951219512,20.4225352112676,3,3,4
1215,5135,1215,1,2,NA,0,"2011-05-18 00:00:00","2011-05-03",0,TRUE,4,2011-05-16,13,9,7.5,9,4,15.5,2.51,12.99,17.0562348476863,9,2.935,6.065,4739,4686,"46864739",2011,31,1,4,TRUE,0.131690460719488,0.39398873776371,0.023430251808386,0.449132054760651,0.239950669630591,0.338845420766769,10.0558659217877,24.0566037735849,4,4,4
1215,5136,1215,1,3,NA,0,"2014-07-31 00:00:00","2011-05-03",0,TRUE,4,2011-05-14,11,7,7.5,7,4,15.5,2.51,12.99,17.0562348476863,9,2.935,6.065,4739,4686,"46864739",2011,31,1,4,TRUE,0.131690460719488,0.39398873776371,0.023430251808386,0.449132054760651,0.239950669630591,0.338845420766769,10.0558659217877,24.0566037735849,4,4,4
1215,5137,1215,1,2,NA,0,"2011-05-14 00:00:00","2011-05-03",0,TRUE,4,2011-05-14,11,7,7.5,7,4,15.5,2.51,12.99,17.0562348476863,9,2.935,6.065,4739,4686,"46864739",2011,31,1,4,TRUE,0.131690460719488,0.39398873776371,0.023430251808386,0.449132054760651,0.239950669630591,0.338845420766769,10.0558659217877,24.0566037735849,4,4,4
1215,5134,1215,1,3,NA,0,"2012-08-12 00:00:00","2011-05-03",0,TRUE,4,2011-05-14,11,7,7.5,7,4,15.5,2.51,12.99,17.0562348476863,9,2.935,6.065,4739,4686,"46864739",2011,31,1,4,TRUE,0.131690460719488,0.39398873776371,0.023430251808386,0.449132054760651,0.239950669630591,0.338845420766769,10.0558659217877,24.0566037735849,4,4,4
1216,5139,1216,1,3,NA,0,"2015-06-22 00:00:00","2011-05-03",0,TRUE,4,2011-05-14,11,7,7,7,2,18,2.04,15.96,20.9223847019123,8,0.26,7.74,4967,4649,"46494967",2011,31,1,3,FALSE,0.116837536835355,0.0310658195748903,0.116837536835355,0.0310658195748903,NA,NA,20.9223847019123,NA,3,NA,3
1216,5140,1216,1,3,NA,0,"2014-12-05 00:00:00","2011-05-03",0,TRUE,4,2011-05-14,11,7,7,7,2,18,2.04,15.96,20.9223847019123,8,0.26,7.74,4967,4649,"46494967",2011,31,1,3,FALSE,0.116837536835355,0.0310658195748903,0.116837536835355,0.0310658195748903,NA,NA,20.9223847019123,NA,3,NA,3
1216,5141,1216,0,2,"2011-05-10",0,"2011-05-07 00:00:00","2011-05-03",0,TRUE,4,NA,NA,NA,7,7,2,18,2.04,15.96,20.9223847019123,8,0.26,7.74,4967,4649,"46494967",2011,31,1,3,FALSE,0.116837536835355,0.0310658195748903,0.116837536835355,0.0310658195748903,NA,NA,20.9223847019123,NA,3,NA,3
1217,5142,1217,1,3,NA,0,"2011-10-12 00:00:00","2011-05-03",0,TRUE,5,2011-05-14,11,6,6.66666666666667,6,3,22,3.67,18.33,24.7182466130358,13,1.705,11.295,4049,4753,"47534049",2011,31,1,4,TRUE,0.148064693800002,0.111030715125769,0.264672010010792,0.206145974945639,0.0314573775892122,0.0159154553058996,24.3517474633596,25.0847457627119,3,3,3
1217,5143,1217,1,3,NA,0,"2011-10-19 00:00:00","2011-05-03",0,TRUE,5,2011-05-16,13,8,6.66666666666667,8,3,22,3.67,18.33,24.7182466130358,13,1.705,11.295,4049,4753,"47534049",2011,31,1,4,TRUE,0.148064693800002,0.111030715125769,0.264672010010792,0.206145974945639,0.0314573775892122,0.0159154553058996,24.3517474633596,25.0847457627119,3,3,3
1217,5144,1217,1,2,NA,0,"2011-05-14 00:00:00","2011-05-03",0,TRUE,5,2011-05-14,11,6,6.66666666666667,6,3,22,3.67,18.33,24.7182466130358,13,1.705,11.295,4049,4753,"47534049",2011,31,1,4,TRUE,0.148064693800002,0.111030715125769,0.264672010010792,0.206145974945639,0.0314573775892122,0.0159154553058996,24.3517474633596,25.0847457627119,3,3,3
1217,5145,1217,0,2,"2011-05-08",0,"2011-05-04 00:00:00","2011-05-03",0,FALSE,NA,NA,NA,NA,6.66666666666667,6.66666666666667,3,22,3.67,18.33,24.7182466130358,13,1.705,11.295,4049,4753,"47534049",2011,31,1,4,TRUE,0.148064693800002,0.111030715125769,0.264672010010792,0.206145974945639,0.0314573775892122,0.0159154553058996,24.3517474633596,25.0847457627119,3,3,3
1218,5146,1218,1,2,NA,0,"2011-05-15 00:00:00","2011-05-04",0,TRUE,4,2011-05-15,11,7,7.66666666666667,7,3,19,0.829999999999998,18.17,24.7267198783733,10.5,-0.225,10.725,5017,4706,"47065017",2011,32,1,3,FALSE,0.0422121274266873,-0.0401787826312435,0.0855047519871288,-0.109750863959119,-0.00108049713375414,0.0293932986966323,18.6666666666667,30.7867730900798,3,3,3
1218,5147,1218,1,2,NA,0,"2011-05-18 00:00:00","2011-05-04",0,TRUE,4,2011-05-17,13,9,7.66666666666667,9,3,19,0.829999999999998,18.17,24.7267198783733,10.5,-0.225,10.725,5017,4706,"47065017",2011,32,1,3,FALSE,0.0422121274266873,-0.0401787826312435,0.0855047519871288,-0.109750863959119,-0.00108049713375414,0.0293932986966323,18.6666666666667,30.7867730900798,3,3,3
1218,5148,1218,1,3,"2011-07-18",0,"2011-05-15 00:00:00","2011-05-04",0,TRUE,4,2011-05-15,11,7,7.66666666666667,7,3,19,0.829999999999998,18.17,24.7267198783733,10.5,-0.225,10.725,5017,4706,"47065017",2011,32,1,3,FALSE,0.0422121274266873,-0.0401787826312435,0.0855047519871288,-0.109750863959119,-0.00108049713375414,0.0293932986966323,18.6666666666667,30.7867730900798,3,3,3
1220,5156,1220,1,2,NA,0,"2011-05-20 00:00:00","2011-05-05",0,TRUE,4,2011-05-20,15,11,11,11,2,21,5.67,15.33,23.4712643678161,13.5,4.39,9.11,4972,4673,"46734972",2011,33,1,4,FALSE,0.308712945920529,0.401040549155254,0.347656499186792,0.541972352762827,0.269769392654265,0.260108745547681,18.6666666666667,28.2758620689655,2,2,4
1220,5157,1220,1,2,NA,0,"2011-05-20 00:00:00","2011-05-05",0,TRUE,4,2011-05-20,15,11,11,11,2,21,5.67,15.33,23.4712643678161,13.5,4.39,9.11,4972,4673,"46734972",2011,33,1,4,FALSE,0.308712945920529,0.401040549155254,0.347656499186792,0.541972352762827,0.269769392654265,0.260108745547681,18.6666666666667,28.2758620689655,2,2,4
1220,5158,1220,0,2,"2011-05-12",0,"2011-05-09 00:00:00","2011-05-05",0,TRUE,4,NA,NA,NA,11,11,2,21,5.67,15.33,23.4712643678161,13.5,4.39,9.11,4972,4673,"46734972",2011,33,1,4,FALSE,0.308712945920529,0.401040549155254,0.347656499186792,0.541972352762827,0.269769392654265,0.260108745547681,18.6666666666667,28.2758620689655,2,2,4
1220,5154,1220,0,2,"2011-05-12",0,"2011-05-09 00:00:00","2011-05-05",0,TRUE,4,NA,NA,NA,11,11,2,21,5.67,15.33,23.4712643678161,13.5,4.39,9.11,4972,4673,"46734972",2011,33,1,4,FALSE,0.308712945920529,0.401040549155254,0.347656499186792,0.541972352762827,0.269769392654265,0.260108745547681,18.6666666666667,28.2758620689655,2,2,4
1221,5159,1221,1,3,NA,0,"2011-08-02 00:00:00","2011-05-05",0,TRUE,4,2011-05-18,13,9,9,9,3,15,-0.76,15.76,23.7209302325581,9,-0.31,9.31,4905,4109,"41094905",2011,33,1,4,FALSE,-0.0478680801944635,-0.0321104749707766,NA,NA,-0.0478680801944635,-0.0321104749707766,NA,23.7209302325581,NA,3,3
1221,5161,1221,1,2,NA,0,"2011-05-18 00:00:00","2011-05-05",0,TRUE,4,2011-05-18,13,9,9,9,3,15,-0.76,15.76,23.7209302325581,9,-0.31,9.31,4905,4109,"41094905",2011,33,1,4,FALSE,-0.0478680801944635,-0.0321104749707766,NA,NA,-0.0478680801944635,-0.0321104749707766,NA,23.7209302325581,NA,3,3
1221,5162,1221,0,2,"2011-05-09",0,"2011-05-06 00:00:00","2011-05-05",0,FALSE,NA,NA,NA,NA,9,9,3,15,-0.76,15.76,23.7209302325581,9,-0.31,9.31,4905,4109,"41094905",2011,33,1,4,FALSE,-0.0478680801944635,-0.0321104749707766,NA,NA,-0.0478680801944635,-0.0321104749707766,NA,23.7209302325581,NA,3,3
1221,5160,1221,1,3,NA,0,"2012-05-02 00:00:00","2011-05-05",0,TRUE,4,2011-05-18,13,9,9,9,3,15,-0.76,15.76,23.7209302325581,9,-0.31,9.31,4905,4109,"41094905",2011,33,1,4,FALSE,-0.0478680801944635,-0.0321104749707766,NA,NA,-0.0478680801944635,-0.0321104749707766,NA,23.7209302325581,NA,3,3
1223,5168,1223,1,2,NA,0,"2011-05-18 00:00:00","2011-05-05",0,TRUE,5,2011-05-16,11,6,6,6,3,14,1.75,12.25,22.6856736789385,6.5,-0.285,6.785,4942,3496,"34964942",2011,33,1,3,TRUE,0.126185763148775,-0.0707619642242885,0.114094195626581,-0.169273841401479,0.138277330670968,0.0277499129529022,18.8153307603666,26.5560165975104,3,3,3
1223,5170,1223,1,3,NA,0,"2011-10-13 00:00:00","2011-05-05",0,TRUE,5,2011-05-16,11,6,6,6,3,14,1.75,12.25,22.6856736789385,6.5,-0.285,6.785,4942,3496,"34964942",2011,33,1,3,TRUE,0.126185763148775,-0.0707619642242885,0.114094195626581,-0.169273841401479,0.138277330670968,0.0277499129529022,18.8153307603666,26.5560165975104,3,3,3
1223,5169,1223,1,3,"2011-06-16",0,"2011-05-18 00:00:00","2011-05-05",0,TRUE,5,2011-05-16,11,6,6,6,3,14,1.75,12.25,22.6856736789385,6.5,-0.285,6.785,4942,3496,"34964942",2011,33,1,3,TRUE,0.126185763148775,-0.0707619642242885,0.114094195626581,-0.169273841401479,0.138277330670968,0.0277499129529022,18.8153307603666,26.5560165975104,3,3,3
1224,5171,1224,1,2,NA,0,"2011-05-16 00:00:00","2011-05-05",0,TRUE,4,2011-05-16,11,7,7,7,2,17.5,1.48,16.02,19.5805917606136,11,2.575,8.425,4927,4906,"49064927",2011,33,1,2,FALSE,0.0859889163158305,0.253754569105322,0.0798625437238555,0.230781340762327,0.0921152889078055,0.276727797448316,18.8340807174888,20.3271028037383,2,2,2
1224,5172,1224,1,2,"2011-06-07",0,"2011-05-16 00:00:00","2011-05-05",0,TRUE,4,2011-05-16,11,7,7,7,2,17.5,1.48,16.02,19.5805917606136,11,2.575,8.425,4927,4906,"49064927",2011,33,1,2,FALSE,0.0859889163158305,0.253754569105322,0.0798625437238555,0.230781340762327,0.0921152889078055,0.276727797448316,18.8340807174888,20.3271028037383,2,2,2
1225,5174,1225,0,2,"2011-05-10",0,"2011-05-07 00:00:00","2011-05-06",0,FALSE,NA,NA,NA,NA,8,8,2,11,-1.68,12.68,15.2542372881356,4,-0.47,4.47,4863,4852,"48524863",2011,34,1,4,FALSE,-0.136353493705157,-0.0993424433322632,NA,NA,-0.136353493705157,-0.0993424433322632,NA,15.2542372881356,NA,2,2
