"DVDRef","Tstart","Tend","State","Sex","Protocol"
1350,73.9,74,"A","1","Shinichi"
1350,74,75,"IN","1","Shinichi"
1350,74.3,77.1,"IN","0","Shinichi"
1350,79.3,81.7,"IN","0","Shinichi"
1350,81.7,81.8,"A","0","Shinichi"
1350,6.8,7,"A","0","Shinichi"
1350,7,9.9,"IN","0","Shinichi"
1350,11.6,11.7,"A","1","Shinichi"
1350,11.7,12.8,"IN","1","Shinichi"
1350,12.3,13.1,"IN","0","Shinichi"
1350,12.8,13.2,"A","1","Shinichi"
1350,13.2,15.6,"IN","1","Shinichi"
1350,15.1,15.3,"A","0","Shinichi"
1350,15.3,23.2,"IN","0","Shinichi"
1350,15.6,16.1,"A","1","Shinichi"
1350,23,23.4,"A","1","Shinichi"
1350,23.4,26.1,"IN","1","Shinichi"
1350,26.1,26.6,"IN","0","Shinichi"
1350,26.6,27,"A","0","Shinichi"
1350,28.3,29.9,"IN","1","Shinichi"
1350,29.8,31.4,"IN","0","Shinichi"
1350,29.9,30.1,"A","1","Shinichi"
1350,31.4,31.6,"A","0","Shinichi"
1350,35.7,37.4,"IN","0","Shinichi"
1350,38.8,44.8,"IN","1","Shinichi"
1350,44.2,44.5,"A","0","Shinichi"
1350,44.5,50.7,"IN","0","Shinichi"
1350,44.8,45,"A","1","Shinichi"
1350,47.2,47.5,"OF","1","Shinichi"
1350,50,50.1,"A","1","Shinichi"
1350,50.1,50.5,"IN","1","Shinichi"
1350,50.5,50.7,"A","1","Shinichi"
1350,53.7,61.9,"IN","0","Shinichi"
1350,54.9,55,"A","1","Shinichi"
1350,55,55.6,"IN","1","Shinichi"
1350,55.6,56,"A","1","Shinichi"
1350,61.4,61.9,"IN","1","Shinichi"
1350,61.9,63,"A","1","Shinichi"
1350,64.1,64.2,"A","0","Shinichi"
1350,64.2,72.4,"IN","0","Shinichi"
1350,1.4,1.5,"IN","1","Shinichi"
1350,1.5,1.7,"A","1","Shinichi"
1350,1.7,3,"IN","1","Shinichi"
1350,2.7,2.8,"A","0","Shinichi"
1350,2.8,6.5,"IN","0","Shinichi"
1350,84.5,85,"IN","1","Shinichi"
1350,89.1,89.2,"A","0","Shinichi"
1350,90.2,90.9,"IN","0","Shinichi"
1350,92.8,93,"A","0","Shinichi"
1351,3.4,3.6,"OF","0","Shinichi"
1351,5.5,7.7,"IN","0","Shinichi"
1351,7.8,7.9,"OF","1","Shinichi"
1351,10.1,10.3,"A","0","Shinichi"
1351,10.3,18.5,"IN","0","Shinichi"
1351,22.8,23.2,"IN","0","Shinichi"
1351,23.3,23.4,"OF","1","Shinichi"
1351,26.2,26.4,"OF","0","Shinichi"
1351,27.7,28,"OF","0","Shinichi"
1351,30.5,30.7,"OF","0","Shinichi"
1351,32.6,32.8,"OF","0","Shinichi"
1351,35.6,35.8,"A","0","Shinichi"
1351,35.8,36.4,"IN","0","Shinichi"
1351,43.4,43.5,"OF","1","Shinichi"
1351,50.7,50.9,"A","0","Shinichi"
1351,50.9,53.5,"IN","0","Shinichi"
1351,51.2,51.3,"OF","1","Shinichi"
1351,53.5,53.5,"A","1","Shinichi"
1351,55.5,56.3,"IN","0","Shinichi"
1351,55.7,55.8,"OF","1","Shinichi"
1351,70.1,70.3,"IN","0","Shinichi"
1351,75,75.1,"OF","0","Shinichi"
1351,75.2,75.3,"OF","1","Shinichi"
1351,76.5,77,"IN","0","Shinichi"
1351,77.3,77.5,"A","0","Shinichi"
1351,77.5,77.8,"IN","0","Shinichi"
1351,77.7,77.8,"OF","1","Shinichi"
1351,82.9,83,"OF","0","Shinichi"
1351,83,83.1,"OF","1","Shinichi"
1351,84.5,84.6,"OF","1","Shinichi"
1351,84.8,85,"A","0","Shinichi"
1351,85,85.9,"IN","0","Shinichi"
1351,87.7,87.8,"OF","1","Shinichi"
1351,89.1,90.1,"OF","0","Shinichi"
1351,92.1,92.2,"OF","1","Shinichi"
1351,92.5,92.6,"OF","0","Shinichi"
1352,29.5,30,"A","1","Shinichi"
1352,29.5,34.4,"IN","0","Shinichi"
1352,0.6,1,"A","1","Shinichi"
1352,1.1,1.4,"A","1","Shinichi"
1352,1.4,3.9,"IN","1","Shinichi"
1352,4.1,4.3,"A","1","Shinichi"
1352,4.3,8.4,"IN","1","Shinichi"
1352,8.1,8.3,"A","0","Shinichi"
1352,8.3,8.5,"IN","0","Shinichi"
1352,8.8,8.9,"A","0","Shinichi"
1352,8.9,16,"IN","0","Shinichi"
1352,26,26.1,"A","1","Shinichi"
1352,26.1,29.5,"IN","1","Shinichi"
1352,61.6,61.9,"A","0","Shinichi"
1352,63.4,63.6,"IN","0","Shinichi"
1352,39,39.1,"A","0","Shinichi"
1352,39.1,40.4,"IN","0","Shinichi"
1352,40.2,40.4,"A","1","Shinichi"
1352,40.4,45.6,"IN","1","Shinichi"
1352,45.5,45.6,"A","0","Shinichi"
1352,45.6,48.6,"IN","0","Shinichi"
1352,52.2,52.3,"A","1","Shinichi"
1352,52.3,52.5,"IN","1","Shinichi"
1352,52.5,52.6,"A","1","Shinichi"
1352,54.8,55,"A","0","Shinichi"
1352,55,61.6,"IN","0","Shinichi"
1352,71.2,74.5,"IN","0","Shinichi"
1352,82.2,85.3,"IN","0","Shinichi"
1352,66.4,66.7,"IN","0","Shinichi"
1352,71,71.2,"A","0","Shinichi"
1352,88.5,93.7,"IN","0","Shinichi"
1352,85.3,88.5,"IN","1","Shinichi"
1352,88.2,88.5,"A","0","Shinichi"
1353,27.8,27.9,"A","0","Shinichi"
1353,16.6,27.8,"IN","0","Shinichi"
1353,4.7,4.8,"A","1","Shinichi"
1353,4.8,5.1,"IN","1","Shinichi"
1353,5.1,6.1,"IN","0","Shinichi"
1353,6.3,15.5,"IN","0","Shinichi"
1353,15,15.7,"A","1","Shinichi"
1353,15.7,16,"IN","1","Shinichi"
1353,71.4,71.6,"A","0","Shinichi"
1353,28.2,28.5,"IN","1","Shinichi"
1353,32.5,33,"A","0","Shinichi"
1353,33,43.6,"IN","0","Shinichi"
1353,43.6,43.8,"A","0","Shinichi"
1353,47.7,47.8,"A","1","Shinichi"
1353,47.8,48.2,"IN","1","Shinichi"
1353,49.2,49.3,"A","0","Shinichi"
1353,49.3,52.3,"IN","0","Shinichi"
1353,62.4,62.5,"A","0","Shinichi"
1353,62.5,71.2,"IN","0","Shinichi"
1353,70,70.1,"A","1","Shinichi"
1353,71.3,71.5,"IN","1","Shinichi"
1353,84.9,85.3,"A","1","Shinichi"
1353,71.8,74.2,"IN","1","Shinichi"
1353,77,77.1,"A","0","Shinichi"
1353,77.1,85.3,"IN","0","Shinichi"
1353,90.8,93.1,"IN","0","Shinichi"
1353,85.3,87.5,"IN","1","Shinichi"
1353,90.3,90.8,"IN","1","Shinichi"
1353,90.7,90.8,"A","0","Shinichi"
1356,77.1,77.3,"A","0","Shinichi"
1356,8.7,12.1,"IN","0","Shinichi"
1356,33.7,33.8,"A","0","Shinichi"
1356,33.8,51.3,"IN","0","Shinichi"
1356,51.6,51.7,"IN","0","Shinichi"
1356,52,52.1,"IN","0","Shinichi"
1356,53.1,53.2,"IN","0","Shinichi"
1356,53.4,54.9,"A","1","Shinichi"
1356,53.6,53.8,"A","0","Shinichi"
1356,53.8,54,"IN","0","Shinichi"
1356,54,54.2,"A","0","Shinichi"
1356,54.7,55.2,"IN","0","Shinichi"
1356,55.1,55.3,"A","1","Shinichi"
1356,55.3,57,"IN","0","Shinichi"
1356,57.2,75.4,"IN","0","Shinichi"
1356,75.8,77,"A","1","Shinichi"
1356,76.3,76.4,"A","0","Shinichi"
1356,76.4,76.5,"IN","0","Shinichi"
1356,77,77.2,"IN","1","Shinichi"
1356,93.1,93.3,"A","1","Shinichi"
1356,77.3,77.9,"IN","0","Shinichi"
1356,77.9,78,"A","0","Shinichi"
1356,79.1,79.3,"A","0","Shinichi"
1356,79.3,81.3,"IN","0","Shinichi"
1356,81.7,81.8,"A","1","Shinichi"
1356,81.8,83.7,"IN","1","Shinichi"
1356,87.1,91.3,"IN","1","Shinichi"
1356,91.1,91.6,"A","0","Shinichi"
1356,91.3,92.6,"A","1","Shinichi"
1356,91.6,92.6,"IN","0","Shinichi"
1356,92.6,93.1,"IN","1","Shinichi"
1356,92.6,93.3,"A","0","Shinichi"
1356,93.3,93.8,"IN","0","Shinichi"
1364,69.6,72.2,"IN","1","Shinichi"
1364,2.1,2.3,"IN","1","Shinichi"
1364,2.3,2.6,"A","1","Shinichi"
1364,2.6,2.7,"A","0","Shinichi"
1364,2.7,5.3,"IN","0","Shinichi"
1364,3.3,3.8,"A","1","Shinichi"
1364,4,5.4,"A","1","Shinichi"
1364,5.4,9.6,"IN","1","Shinichi"
1364,10.6,10.7,"A","0","Shinichi"
1364,10.7,23.5,"IN","0","Shinichi"
1364,23.4,23.5,"A","1","Shinichi"
1364,23.5,24.9,"IN","1","Shinichi"
1364,26.1,26.3,"A","1","Shinichi"
1364,26.3,27.6,"IN","1","Shinichi"
1364,28,31,"IN","1","Shinichi"
1364,31,31.1,"A","1","Shinichi"
1364,31.1,32.4,"IN","1","Shinichi"
1364,34.2,37.3,"A","1","Shinichi"
1364,40.6,40.7,"A","1","Shinichi"
1364,40.7,43.7,"IN","1","Shinichi"
1364,43.7,43.9,"A","1","Shinichi"
1364,44.7,46.6,"A","1","Shinichi"
1364,47.8,48,"A","1","Shinichi"
1364,50.9,51,"A","0","Shinichi"
1364,51,68.9,"IN","0","Shinichi"
1364,68.9,69.6,"A","1","Shinichi"
1364,76,76.2,"A","0","Shinichi"
1364,76.2,76.5,"IN","0","Shinichi"
1364,72.2,72.7,"A","1","Shinichi"
1364,75.7,75.9,"A","1","Shinichi"
1364,91.7,92.3,"IN","1","Shinichi"
1364,81.7,82,"A","1","Shinichi"
1364,91.5,91.7,"A","1","Shinichi"
1372,78.8,78.9,"A","1","Shinichi"
1372,77.7,77.8,"IN","0","Shinichi"
1372,89.6,90,"IN","1","Shinichi"
1372,91.6,93.7,"IN","0","Shinichi"
1372,2.4,2.6,"A","0","Shinichi"
1372,2.6,3.1,"IN","0","Shinichi"
1372,2.7,3.1,"A","1","Shinichi"
1372,3.1,8.3,"IN","1","Shinichi"
1372,8.1,8.3,"A","0","Shinichi"
1372,8.3,13,"IN","0","Shinichi"
1372,13,15.6,"IN","1","Shinichi"
1372,16.5,20.8,"IN","0","Shinichi"
1372,20.8,23.1,"IN","1","Shinichi"
1372,23.1,28.8,"IN","0","Shinichi"
1372,28.7,28.8,"A","1","Shinichi"
1372,28.8,29.4,"IN","1","Shinichi"
1372,31,35.1,"IN","0","Shinichi"
1372,35.1,35.3,"A","1","Shinichi"
1372,35.3,39.5,"IN","1","Shinichi"
1372,39.5,39.8,"IN","0","Shinichi"
1372,44.7,45.7,"IN","0","Shinichi"
1372,45.7,46.1,"IN","1","Shinichi"
1372,48.5,48.9,"IN","0","Shinichi"
1372,49,49.8,"IN","1","Shinichi"
1372,53.5,57,"IN","0","Shinichi"
1372,57,57.1,"A","1","Shinichi"
1372,57.1,57.9,"IN","1","Shinichi"
1372,63.3,63.4,"A","1","Shinichi"
1372,63.4,64.3,"IN","1","Shinichi"
1372,69.1,71.5,"IN","0","Shinichi"
1372,71.5,71.6,"A","1","Shinichi"
1372,71.6,71.9,"IN","1","Shinichi"
1372,73.3,76.2,"IN","0","Shinichi"
1372,76.2,76.3,"A","1","Shinichi"
1372,76.3,77.7,"IN","1","Shinichi"
1372,78.9,79.8,"IN","1","Shinichi"
1372,79.8,80,"IN","0","Shinichi"
1372,81.9,82,"A","1","Shinichi"
1372,82,82.2,"IN","1","Shinichi"
1372,84,84.3,"IN","1","Shinichi"
1372,86.5,86.6,"A","1","Shinichi"
1372,86.6,86.8,"IN","1","Shinichi"
1372,1.7,1.9,"A","1","Shinichi"
1372,1.9,2.4,"IN","0","Shinichi"
1373,1.2,1.3,"A","0","Shinichi"
1373,1.3,1.7,"IN","0","Shinichi"
1373,5,5.1,"A","0","Shinichi"
1373,5.1,5.5,"IN","0","Shinichi"
1373,6.4,9,"IN","0","Shinichi"
1373,9.2,9.3,"IN","1","Shinichi"
1373,9.3,9.4,"A","1","Shinichi"
1373,11.3,11.6,"IN","0","Shinichi"
1373,14.6,14.7,"A","0","Shinichi"
1373,14.7,15,"IN","0","Shinichi"
1373,15.9,16,"IN","0","Shinichi"
1373,16,16.1,"A","0","Shinichi"
1373,17.7,18,"IN","0","Shinichi"
1373,19.2,20.8,"IN","0","Shinichi"
1373,20.9,21,"IN","1","Shinichi"
1373,21,21.3,"A","1","Shinichi"
1373,24.1,24.3,"IN","0","Shinichi"
1373,28.1,28.6,"IN","0","Shinichi"
1373,33.1,33.5,"IN","0","Shinichi"
1373,36,36.4,"IN","0","Shinichi"
1373,36.4,36.5,"A","0","Shinichi"
1373,37.4,37.5,"A","0","Shinichi"
1373,37.5,37.6,"IN","0","Shinichi"
1373,38.3,38.5,"IN","1","Shinichi"
1373,38.5,38.6,"A","1","Shinichi"
1373,39.7,39.9,"IN","0","Shinichi"
1373,43.5,43.9,"IN","0","Shinichi"
1373,43.9,44.2,"A","0","Shinichi"
1373,45.7,46.1,"IN","0","Shinichi"
1373,47.3,47.5,"IN","1","Shinichi"
1373,49.5,49.7,"IN","1","Shinichi"
1373,49.7,49.8,"A","1","Shinichi"
1373,50.6,50.7,"A","0","Shinichi"
1373,50.7,50.9,"IN","0","Shinichi"
1373,55.5,55.8,"IN","0","Shinichi"
1373,55.8,55.9,"A","0","Shinichi"
1373,57.2,60.6,"IN","0","Shinichi"
1373,60.6,60.8,"A","0","Shinichi"
1373,61.7,61.8,"A","0","Shinichi"
1373,61.7,61.8,"IN","1","Shinichi"
1373,61.8,62.1,"IN","0","Shinichi"
1373,64.4,64.5,"A","0","Shinichi"
1373,64.5,64.6,"IN","0","Shinichi"
1373,67.9,68.4,"IN","0","Shinichi"
1373,70.9,71.4,"IN","0","Shinichi"
1373,76,76.2,"IN","0","Shinichi"
1373,76.4,76.5,"A","0","Shinichi"
1373,76.5,77.6,"IN","0","Shinichi"
1373,78.1,78.3,"A","1","Shinichi"
1373,78.3,78.4,"IN","1","Shinichi"
1373,78.4,78.7,"IN","0","Shinichi"
1373,81.3,81.5,"IN","0","Shinichi"
1373,81.5,81.6,"A","0","Shinichi"
1373,83.2,89,"IN","0","Shinichi"
1373,89,89.5,"A","0","Shinichi"
1373,90.2,92,"A","1","Shinichi"
1373,92.1,92.3,"A","1","Shinichi"
1373,92.2,92.3,"IN","0","Shinichi"
1373,92.3,92.5,"IN","1","Shinichi"
1383,1.5,1.7,"A","0","Shinichi"
1383,1.7,8.2,"IN","0","Shinichi"
1383,8.1,8.3,"A","1","Shinichi"
1383,8.3,15.9,"IN","1","Shinichi"
1383,22.7,22.8,"A","1","Shinichi"
1383,22.8,25.5,"IN","1","Shinichi"
1383,28.6,28.7,"A","0","Shinichi"
1383,28.7,30.2,"IN","0","Shinichi"
1383,30.2,30.3,"A","1","Shinichi"
1383,30.3,30.6,"IN","1","Shinichi"
1383,32.3,32.4,"A","1","Shinichi"
1383,32.4,33.7,"IN","1","Shinichi"
1383,64.2,64.3,"A","1","Shinichi"
1383,33.5,33.6,"IN","0","Shinichi"
1383,35,35.1,"A","1","Shinichi"
1383,35.1,35.3,"IN","1","Shinichi"
1383,36.5,36.6,"IN","1","Shinichi"
1383,50.8,51,"IN","1","Shinichi"
1383,50.9,51,"A","0","Shinichi"
1383,51,51.8,"IN","0","Shinichi"
1383,53.8,53.9,"A","1","Shinichi"
1383,53.9,54.5,"IN","1","Shinichi"
1383,55.5,55.7,"A","0","Shinichi"
1383,55.7,58.6,"IN","0","Shinichi"
1383,59,64.2,"IN","0","Shinichi"
1383,90.9,91.1,"IN","0","Shinichi"
1383,64.3,64.6,"IN","1","Shinichi"
1383,71.6,75.1,"IN","1","Shinichi"
1383,78.5,78.6,"A","1","Shinichi"
1383,78.6,78.7,"IN","1","Shinichi"
1383,78.7,83.5,"IN","0","Shinichi"
1383,83.4,83.5,"A","1","Shinichi"
1383,83.5,83.9,"IN","1","Shinichi"
1383,83.6,83.9,"A","0","Shinichi"
1383,88.1,88.3,"IN","0","Shinichi"
1383,88.2,88.3,"A","1","Shinichi"
1383,88.3,88.8,"IN","1","Shinichi"
1383,90.8,90.9,"A","0","Shinichi"
1383,91.3,93.5,"IN","0","Shinichi"
1386,67.8,71.3,"A","1","Shinichi"
1386,2.2,3.2,"A","1","Shinichi"
1386,9.1,13,"A","1","Shinichi"
1386,27.4,28.2,"A","0","Shinichi"
1386,27.5,28,"A","1","Shinichi"
1386,33.4,35.1,"A","1","Shinichi"
1386,40.8,41.9,"A","1","Shinichi"
1386,42.3,42.5,"A","0","Shinichi"
1386,42.4,44,"A","1","Shinichi"
1386,42.5,43,"IN","0","Shinichi"
1386,43,43.2,"A","0","Shinichi"
1386,44.9,45,"A","1","Shinichi"
1386,45,47.2,"IN","1","Shinichi"
1386,47.2,47.3,"A","1","Shinichi"
1386,80.8,81.7,"IN","1","Shinichi"
1397,2.7,3.1,"IN","1","Shinichi"
1397,5.9,6.1,"IN","1","Shinichi"
1397,7.9,8.5,"IN","0","Shinichi"
1397,13,25.8,"IN","0","Shinichi"
1397,15.7,15.8,"A","1","Shinichi"
1397,15.8,16,"IN","1","Shinichi"
1397,43.5,47,"IN","0","Shinichi"
1397,46.9,47.1,"A","1","Shinichi"
1397,47.1,47.3,"IN","1","Shinichi"
1397,49.7,50,"IN","1","Shinichi"
1397,52.1,53.5,"IN","0","Shinichi"
1397,53.7,53.9,"IN","1","Shinichi"
1397,61.1,64.3,"IN","0","Shinichi"
1397,64,64.3,"A","1","Shinichi"
1397,64.3,64.5,"IN","1","Shinichi"
1397,67.8,67.9,"A","1","Shinichi"
1397,67.9,68.2,"IN","1","Shinichi"
1397,73.4,73.5,"IN","1","Shinichi"
1397,81.2,81.3,"A","0","Shinichi"
1397,81.3,84.6,"IN","0","Shinichi"
1397,83.7,84.2,"IN","1","Shinichi"
1397,88.1,88.2,"A","1","Shinichi"
1397,88.2,88.5,"IN","1","Shinichi"
1397,90.8,90.9,"A","1","Shinichi"
1397,90.9,91.4,"IN","1","Shinichi"
1397,92.4,92.6,"IN","1","Shinichi"
1401,5.6,6,"A","0","Shinichi"
1401,6,6.4,"IN","0","Shinichi"
1401,10.2,10.3,"A","0","Shinichi"
1401,10.3,11,"A","1","Shinichi"
1401,10.3,11.4,"IN","0","Shinichi"
1401,11,11.4,"IN","1","Shinichi"
1401,11.4,11.5,"A","0","Shinichi"
1401,15.5,15.6,"A","1","Shinichi"
1401,15.6,18,"IN","1","Shinichi"
1401,18,18.4,"A","1","Shinichi"
1401,23.4,24.7,"IN","0","Shinichi"
1401,24.8,24.9,"A","0","Shinichi"
1401,24.8,25.5,"A","1","Shinichi"
1401,24.9,32.3,"IN","0","Shinichi"
1401,28.3,28.6,"A","1","Shinichi"
1401,28.6,29,"IN","1","Shinichi"
1401,29,29.2,"A","1","Shinichi"
1401,32.3,32.8,"A","0","Shinichi"
1401,33.6,33.8,"A","1","Shinichi"
1401,33.8,36,"IN","1","Shinichi"
1401,37.5,37.6,"A","0","Shinichi"
1401,37.6,49.7,"IN","0","Shinichi"
1401,40.9,41,"IN","1","Shinichi"
1401,41,41.3,"A","1","Shinichi"
1401,43.6,43.8,"A","1","Shinichi"
1401,43.8,44.2,"IN","1","Shinichi"
1401,47,47.1,"A","1","Shinichi"
1401,47.1,47.9,"IN","1","Shinichi"
1401,56.3,57.4,"A","1","Shinichi"
1401,57.4,57.5,"A","0","Shinichi"
1401,57.4,57.6,"IN","1","Shinichi"
1401,57.5,60.7,"IN","0","Shinichi"
1401,57.6,57.7,"A","1","Shinichi"
1401,61.1,61.3,"A","1","Shinichi"
1401,61.3,62.7,"IN","1","Shinichi"
1401,64.4,64.6,"A","0","Shinichi"
1401,64.6,71.2,"IN","0","Shinichi"
1401,79.1,79.2,"A","1","Shinichi"
1401,79.2,80.2,"IN","1","Shinichi"
1401,80.4,80.6,"A","1","Shinichi"
1401,80.6,82.4,"IN","1","Shinichi"
1401,81,82.6,"IN","0","Shinichi"
1401,82.9,83,"A","0","Shinichi"
1401,83,93.7,"IN","0","Shinichi"
1403,0.8,1,"A","1","Shinichi"
1403,1,1.9,"IN","1","Shinichi"
1403,1.6,1.9,"A","0","Shinichi"
1403,1.9,2.2,"IN","0","Shinichi"
1403,7,7.1,"A","0","Shinichi"
1403,7.1,7.7,"IN","0","Shinichi"
1403,9.1,9.5,"IN","1","Shinichi"
1403,15.3,15.5,"A","1","Shinichi"
1403,15.5,16.4,"IN","1","Shinichi"
1403,16.4,16.7,"A","1","Shinichi"
1403,19.6,19.7,"IN","0","Shinichi"
1403,20.5,20.6,"IN","0","Shinichi"
1403,23.9,24,"A","0","Shinichi"
1403,24,24.1,"IN","0","Shinichi"
1403,24.6,24.9,"A","1","Shinichi"
1403,24.9,25,"IN","1","Shinichi"
1403,25.1,25.2,"IN","0","Shinichi"
1403,26.7,27,"IN","0","Shinichi"
1403,28,28.1,"IN","0","Shinichi"
1403,29.6,29.8,"IN","0","Shinichi"
1403,31.2,31.4,"IN","1","Shinichi"
1403,31.3,31.4,"A","0","Shinichi"
1403,31.4,31.5,"IN","0","Shinichi"
1403,31.4,33.2,"A","1","Shinichi"
1403,33.3,33.4,"IN","0","Shinichi"
1403,34.8,35,"IN","0","Shinichi"
1403,35,35.2,"A","0","Shinichi"
1403,36.2,36.5,"IN","0","Shinichi"
1403,38,38.9,"IN","0","Shinichi"
1403,38.8,38.9,"A","1","Shinichi"
1403,38.9,41.8,"IN","1","Shinichi"
1403,41.8,44.7,"IN","0","Shinichi"
1403,50,50.7,"IN","1","Shinichi"
1403,50.7,50.8,"A","1","Shinichi"
1403,53.8,53.9,"A","1","Shinichi"
1403,53.9,54.7,"IN","1","Shinichi"
1403,54.7,55.1,"A","1","Shinichi"
1403,55.9,56.2,"IN","0","Shinichi"
1403,59.7,59.9,"IN","0","Shinichi"
1403,61.1,61.2,"A","1","Shinichi"
1403,61.2,61.7,"IN","1","Shinichi"
1403,61.7,62.1,"A","1","Shinichi"
1403,62.4,62.5,"IN","0","Shinichi"
1403,64.9,65,"IN","0","Shinichi"
1403,66.1,66.3,"IN","0","Shinichi"
1403,66.3,66.4,"A","1","Shinichi"
1403,66.4,66.9,"IN","1","Shinichi"
1403,66.9,68,"A","1","Shinichi"
1403,68.7,68.8,"A","1","Shinichi"
1403,68.8,69.3,"IN","1","Shinichi"
1403,75.8,76.9,"OF","1","Shinichi"
1403,80.6,81.4,"OF","1","Shinichi"
1403,83.5,83.6,"A","1","Shinichi"
1403,83.6,83.9,"IN","1","Shinichi"
1403,83.9,84.3,"IN","0","Shinichi"
1403,87.6,87.7,"A","0","Shinichi"
1403,87.7,88.5,"IN","0","Shinichi"
1403,91.6,92.5,"IN","0","Shinichi"
1403,92.8,93,"IN","0","Shinichi"
1414,1.7,1.9,"A","0","Shinichi"
1414,1.9,2.5,"IN","0","Shinichi"
1414,2.1,2.3,"A","1","Shinichi"
1414,2.3,10,"IN","1","Shinichi"
1414,14.5,14.6,"A","1","Shinichi"
1414,16.7,16.8,"A","1","Shinichi"
1414,16.8,20.5,"IN","1","Shinichi"
1414,20.5,20.6,"A","0","Shinichi"
1414,20.6,25.4,"IN","0","Shinichi"
1414,25.2,25.4,"A","1","Shinichi"
1414,25.4,25.5,"IN","1","Shinichi"
1414,25.5,25.8,"A","1","Shinichi"
1414,26.5,26.6,"A","0","Shinichi"
1414,26.6,32,"IN","0","Shinichi"
1414,32,32.5,"A","0","Shinichi"
1414,32.9,34.4,"IN","1","Shinichi"
1414,34.4,34.6,"A","1","Shinichi"
1414,42.3,42.5,"A","1","Shinichi"
1414,42.5,48.3,"IN","1","Shinichi"
1414,52.7,52.9,"A","0","Shinichi"
1414,54.3,54.5,"A","0","Shinichi"
1414,54.5,57,"IN","0","Shinichi"
1414,56.8,57,"A","1","Shinichi"
1414,57,57.3,"IN","1","Shinichi"
1414,57.3,57.5,"A","1","Shinichi"
1414,59.3,61.7,"IN","1","Shinichi"
1414,61.7,62.3,"A","1","Shinichi"
1414,66.6,66.8,"IN","1","Shinichi"
1414,66.8,67.1,"A","1","Shinichi"
1414,71.3,71.5,"A","1","Shinichi"
1414,71.5,73.9,"IN","1","Shinichi"
1414,73.8,74,"A","0","Shinichi"
1414,74,78.2,"IN","0","Shinichi"
1414,78.1,78.2,"A","1","Shinichi"
1414,78.2,84.4,"IN","1","Shinichi"
1414,84.4,84.6,"A","0","Shinichi"
1414,84.6,89.4,"IN","0","Shinichi"
1414,89.4,93.7,"IN","1","Shinichi"
1415,2.5,2.6,"A","1","Shinichi"
1415,2.6,2.8,"A","0","Shinichi"
1415,2.6,3.5,"IN","1","Shinichi"
1415,6.5,7.1,"IN","1","Shinichi"
1415,7.8,9.2,"IN","1","Shinichi"
1415,9.2,13.6,"IN","0","Shinichi"
1415,13.5,22.6,"IN","1","Shinichi"
1415,22.6,28.4,"IN","0","Shinichi"
1415,28.3,28.5,"A","1","Shinichi"
1415,28.5,39.6,"IN","1","Shinichi"
1415,39.6,42,"IN","0","Shinichi"
1415,42.1,42.2,"A","0","Shinichi"
1415,42.2,43.8,"IN","0","Shinichi"
1415,45.1,46.3,"IN","1","Shinichi"
1415,46.3,52.3,"IN","0","Shinichi"
1415,52.3,52.4,"A","0","Shinichi"
1415,54.5,58.1,"IN","1","Shinichi"
1415,58.1,67.7,"IN","0","Shinichi"
1415,67.7,67.8,"A","1","Shinichi"
1415,67.8,73.1,"IN","1","Shinichi"
1415,74.4,76.7,"IN","0","Shinichi"
1415,76.7,76.8,"IN","1","Shinichi"
1415,76.8,77,"A","1","Shinichi"
1415,79.1,79.5,"IN","1","Shinichi"
1415,82.4,82.7,"IN","1","Shinichi"
1415,84.7,91.7,"IN","1","Shinichi"
1415,91.7,93.7,"IN","0","Shinichi"
1415,1.5,2.6,"IN","0","Shinichi"
1416,0.5,0.7,"IN","1","Shinichi"
1416,0.7,1,"A","1","Shinichi"
1416,0.8,3.6,"IN","0","Shinichi"
1416,5.8,5.9,"A","1","Shinichi"
1416,5.9,8.4,"IN","1","Shinichi"
1416,9.6,9.7,"A","1","Shinichi"
1416,9.7,19.5,"IN","1","Shinichi"
1416,19.5,19.6,"A","1","Shinichi"
1416,19.5,24.9,"IN","0","Shinichi"
1416,24.8,24.9,"A","1","Shinichi"
1416,24.9,30.6,"IN","1","Shinichi"
1416,30.5,32,"IN","0","Shinichi"
1416,30.6,30.7,"A","1","Shinichi"
1416,35.6,35.7,"A","1","Shinichi"
1416,35.7,35.9,"IN","1","Shinichi"
1416,35.9,36.8,"A","1","Shinichi"
1416,36.8,40.2,"IN","1","Shinichi"
1416,40.2,41.6,"A","1","Shinichi"
1416,41.9,42.6,"IN","1","Shinichi"
1416,42.8,44.4,"IN","1","Shinichi"
1416,44.3,44.7,"IN","0","Shinichi"
1416,46.3,47.7,"IN","0","Shinichi"
1416,49.1,58,"IN","1","Shinichi"
1416,58,65,"IN","0","Shinichi"
1416,64.7,65,"A","1","Shinichi"
1416,66.5,67.4,"IN","0","Shinichi"
1416,67.5,70.3,"IN","1","Shinichi"
1416,70.2,83.5,"IN","0","Shinichi"
1416,75.8,76.1,"A","1","Shinichi"
1416,83.4,83.6,"A","1","Shinichi"
1416,83.6,93.6,"IN","1","Shinichi"
1418,1.8,1.9,"A","1","Shinichi"
1418,1.9,2.3,"IN","1","Shinichi"
1418,3.5,3.7,"OF","1","Shinichi"
1418,3.8,9.2,"IN","0","Shinichi"
1418,7.5,7.7,"OF","1","Shinichi"
1418,8.5,8.6,"OF","1","Shinichi"
1418,9.1,9.2,"OF","1","Shinichi"
1418,9.2,9.3,"A","0","Shinichi"
