"BroodRef","SocialMumID","SocialDadID","BroodName","NestboxRef","SocialDadCertain","SocialdadIsGenetic","SocialMumCertain","SocialMumIsGenetic","Notes","HatchingDate","BreedingYear","HatchingDayAfter0401","NbHatched","Nb3","NbRinged","LastLiveRecordSocialDad","LastLiveRecordSocialDadSource","LastLiveRecordSocialMum","LastLiveRecordSocialMumSource","CohortDad","CohortMum","DadAge","MumAge","ParentsAge","MPrevNbRinged","MBroodNb","MPriorResidence","MPrevFemaleLastSeenAlive","MwithsameF","MDivorce","MDivorceforEx","FPrevNbRinged","FBroodNb","FPriorResidence","FPrevMaleLastSeenAlive","FwithsameM","FDivorce","FDivorceforEx","PairID","PairIDYear","PairBroodNb","AvgMass","MinMass","MaxMass","CVMass","nMass","AvgTarsus","nTarsus","nDiff","AvgClassAge"
1598,4723,4991,"M140",74,1,0,1,0,NA,2013-07-18,2013,107,2,0,2,"18.07.2013","SP","19.02.2016","C",2010,2009,3,4,3.5,2,10,FALSE,"19.02.2016",TRUE,FALSE,NA,2,10,FALSE,"18.07.2013",FALSE,FALSE,NA,"49914723","499147232013",3,27.2000007629395,26.7000007629395,27.7000007629395,0.0259958104790459,2,19.0999994277954,2,0,12
1599,5598,5359,"M141",50,0,0,0,0,NA,2013-07-18,2013,107,1,1,1,"14.11.2013","C","13.11.2013","C",2011,2011,2,2,2,4,5,FALSE,"13.11.2013",TRUE,FALSE,NA,4,5,FALSE,"14.11.2013",FALSE,TRUE,TRUE,"53595598","535955982013",5,26.2000007629395,26.2000007629395,26.2000007629395,NA,1,19.7000007629395,1,0,12
1600,6500,6521,"M142",389,1,0,1,0,NA,2013-07-19,2013,108,3,0,1,"19.07.2013","SP","01.07.2014","SP",2012,2012,1,1,1,4,3,TRUE,"07.08.2014",FALSE,TRUE,FALSE,2,2,FALSE,"05.08.2014",FALSE,TRUE,FALSE,"65216500","652165002013",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
1601,5214,4757,"M143",147,1,0,1,0,NA,2013-07-18,2013,107,5,0,4,"21.07.2014","SP","21.07.2014","SP",2009,2011,4,2,3,3,10,TRUE,"21.07.2014",TRUE,FALSE,NA,3,4,TRUE,"21.07.2014",FALSE,TRUE,TRUE,"47575214","475752142013",4,20.3249998092651,16.8999996185303,23,0.143857135359176,4,17.9749999046326,4,0,12
1602,4858,4745,"M144",412,1,0,1,0,NA,2013-07-18,2013,107,5,3,3,"20.07.2014","S","18.07.2013","SP",2009,2010,4,3,3.5,4,3,TRUE,"18.07.2013",TRUE,FALSE,NA,4,4,TRUE,"20.07.2014",FALSE,TRUE,TRUE,"47454858","474548582013",2,21.7333335876465,16.7000007629395,24.7000007629395,0.201633031669132,3,18.5666669209798,3,0,12
1603,5140,4895,"M145",41,1,0,1,0,NA,2013-07-19,2013,108,3,1,3,"05.08.2014","SP","05.12.2014","C",2010,2011,3,2,2.5,4,9,FALSE,"05.12.2014",TRUE,FALSE,NA,4,6,FALSE,"05.08.2014",FALSE,TRUE,TRUE,"48955140","489551402013",5,23.2333329518636,21.8999996185303,24.2999992370605,0.0525979665558713,3,18.4333330790202,3,0,12
1604,6290,5393,"M146",62,1,0,1,0,NA,2013-07-20,2013,109,4,2,2,"20.07.2013","SP","08.08.2015","SP",2011,2012,2,1,1.5,3,5,FALSE,"08.08.2015",TRUE,FALSE,NA,3,3,FALSE,"20.07.2013",FALSE,FALSE,NA,"53936290","539362902013",3,21.1999998092651,19.7999992370605,22.6000003814697,0.0933915097653716,2,17.0500001907349,2,0,12
1605,5093,4682,"M147",113,1,0,1,0,NA,2013-07-20,2013,109,4,1,2,"04.06.2015","SP","20.07.2013","SP",2009,2011,4,2,3,5,15,FALSE,"25.07.2014",FALSE,TRUE,TRUE,2,6,TRUE,"04.06.2015",FALSE,TRUE,TRUE,"46825093","468250932013",6,21.1500005722046,20.2000007629395,22.1000003814697,0.0635224932660295,2,16.9499998092651,2,0,12
1606,6387,5202,"M148",241,1,0,1,0,NA,2013-07-20,2013,109,3,0,2,"19.08.2014","SP","08.07.2014","SP",2011,2012,2,1,1.5,4,6,TRUE,"31.05.2014",FALSE,TRUE,FALSE,NA,1,NA,NA,NA,NA,NA,"52026387","520263872013",1,23.9499998092651,23.6000003814697,24.2999992370605,0.0206682897156613,2,18.8499994277954,2,0,12
1607,6460,6436,"M149",131,1,0,1,0,NA,2013-07-20,2013,109,3,0,2,"05.08.2014","C","20.07.2013","SP",2012,2012,1,1,1,2,2,TRUE,"20.07.2013",TRUE,FALSE,NA,2,2,TRUE,"05.08.2014",FALSE,TRUE,TRUE,"64366460","643664602013",2,16.1499996185303,15.8999996185303,16.3999996185303,0.0218917110292291,2,15.8000001907349,2,0,12
1608,6323,5623,"M150",16,1,0,1,0,NA,2013-07-20,2013,109,3,0,0,"12.08.2014","SP","18.07.2014","SP",2010,2012,3,1,2,1,6,TRUE,"16.02.2016",FALSE,TRUE,FALSE,NA,1,NA,NA,NA,NA,NA,"56236323","562363232013",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
1609,4873,4960,"M151",68,0,0,1,0,NA,2013-07-18,2013,107,4,0,1,"17.06.2014","SP","17.06.2014","SP",2010,2010,3,3,3,1,12,FALSE,"27.07.2014",FALSE,TRUE,TRUE,2,9,TRUE,"17.06.2014",FALSE,TRUE,TRUE,"49604873","496048732013",7,15.4500002861023,8.80000019073486,22.1000003814697,0.608706757287672,2,15.8999996185303,1,1,12
1610,4059,4768,"M152",54,1,0,1,0,NA,2013-07-19,2013,108,3,1,3,"07.12.2014","C","17.08.2014","SP",2010,2008,3,5,4,4,10,FALSE,"17.08.2014",TRUE,FALSE,NA,4,15,FALSE,"07.12.2014",FALSE,TRUE,TRUE,"47684059","476840592013",6,25.2000001271566,25.1000003814697,25.2999992370605,0.00396779979161265,3,19.1333332061768,3,0,12
1611,6317,5593,"M153",238,1,0,1,0,NA,2013-07-22,2013,111,4,1,2,"22.07.2013","SP","31.07.2014","SP",2011,2012,2,1,1.5,4,3,TRUE,"31.07.2014",TRUE,FALSE,NA,4,2,TRUE,"22.07.2013",FALSE,FALSE,NA,"55936317","559363172013",2,19.0333334604899,11.6000003814697,23.2000007629395,0.339045479380235,3,17.3666661580404,3,0,12
1612,6316,6344,"M154",129,1,0,1,0,NA,2013-07-21,2013,110,4,0,2,"05.12.2014","C","15.02.2016","C",2012,2012,1,1,1,3,2,FALSE,"12.05.2015",FALSE,TRUE,FALSE,3,2,FALSE,"06.12.2014",FALSE,TRUE,FALSE,"63446316","634463162013",1,21.4499998092651,20.2999992370605,22.6000003814697,0.0758201928493687,2,17.8500003814697,2,0,12
1613,5284,3764,"M155",19,1,0,1,0,NA,2013-07-22,2013,111,5,1,3,"20.07.2014","SP","11.08.2015","C",2007,2011,6,2,4,4,14,TRUE,"11.08.2015",TRUE,FALSE,NA,4,6,TRUE,"20.07.2014",FALSE,TRUE,TRUE,"37645284","376452842013",6,20.3999996185303,17.3999996185303,22.5,0.130708734057294,3,17.9666665395101,3,0,12
1614,6250,NA,"M156",388,0,0,1,0,"20160229 Aaron Sibma. Checked ID certain because female enters box",2013-07-21,2013,110,3,0,0,NA,NA,"14.06.2015","SP",NA,2012,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2,3,TRUE,"14.06.2015",FALSE,TRUE,FALSE,"NA6250","NA62502013",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
1615,6476,NA,"M157",5,0,0,1,0,NA,2013-07-21,2013,110,3,0,1,NA,NA,"30.07.2013","C",NA,2012,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2,2,TRUE,"07.06.2013",FALSE,FALSE,NA,"NA6476","NA64762013",1,15.2999998728434,11,19.5,0.2778354445217,3,15.6333332061768,3,0,12.6666666666667
1616,6565,6887,"M158",424,1,0,1,0,NA,2013-07-23,2013,112,3,0,2,"02.07.2015","S","23.07.2013","SP",2012,2012,1,1,1,3,2,FALSE,"23.07.2013",TRUE,FALSE,NA,3,2,FALSE,"02.07.2015",FALSE,TRUE,TRUE,"68876565","688765652013",2,20.8000001907349,19.1000003814697,22.5,0.115584883303589,2,16.5500001907349,2,0,12
1617,6647,5253,"M159",411,1,0,1,0,NA,2013-07-24,2013,113,3,1,2,"05.08.2014","SP","13.07.2015","C",2011,2012,2,1,1.5,2,2,TRUE,"13.07.2015",TRUE,FALSE,NA,2,2,TRUE,"05.08.2014",FALSE,TRUE,TRUE,"52536647","525366472013",2,23.5,22.1000003814697,24.8999996185303,0.0842511650355081,2,18.6999998092651,2,0,12
1618,6453,5468,"M160",31,1,0,1,0,NA,2013-07-23,2013,112,2,1,1,"23.07.2013","SP","11.03.2014","C",2011,2012,2,1,1.5,3,4,TRUE,"15.07.2014",FALSE,TRUE,FALSE,4,2,FALSE,"01.08.2013",FALSE,TRUE,FALSE,"54686453","546864532013",1,24.6000003814697,24.6000003814697,24.6000003814697,NA,1,17.8999996185303,1,0,12
1619,5598,5359,"M161",50,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,"14.11.2013","C","13.11.2013","C",2011,2011,NA,NA,NA,0,7,FALSE,"13.11.2013",TRUE,FALSE,NA,0,7,FALSE,"14.11.2013",FALSE,NA,NA,"53595598","53595598NA",7,NA,NA,NA,NA,NA,NA,NA,NA,NA
1620,6238,6240,"M162",146,1,0,1,0,NA,2013-07-24,2013,113,3,1,2,"24.07.2013","SP","24.07.2013","SP",2011,2011,2,2,2,2,5,TRUE,"24.07.2013",TRUE,FALSE,NA,2,5,TRUE,"24.07.2013",FALSE,FALSE,NA,"62406238","624062382013",5,22.25,21.7000007629395,22.7999992370605,0.0349584054630265,2,17.6999998092651,2,0,12
1621,6384,6509,"M163",136,1,0,1,0,NA,2013-07-23,2013,112,2,0,2,"30.06.2014","SP","18.02.2016","C",2012,2012,1,1,1,1,2,FALSE,"18.02.2016",TRUE,FALSE,NA,1,2,FALSE,"30.06.2014",FALSE,TRUE,TRUE,"65096384","650963842013",2,20.2999992370605,16.2999992370605,24.2999992370605,0.278662886356623,2,17,2,0,12
1622,5294,4943,"M164",18,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,"16.02.2016","S","18.08.2014","SP",2010,2011,NA,NA,NA,NA,14,TRUE,"18.08.2014",TRUE,FALSE,NA,NA,12,TRUE,"16.02.2016",FALSE,NA,NA,"49435294","49435294NA",10,NA,NA,NA,NA,NA,NA,NA,NA,NA
1623,5014,5489,"M165",47,1,0,1,0,NA,2013-07-25,2013,114,3,1,1,"25.07.2013","SP","05.08.2014","SP",2011,2010,2,3,2.5,3,11,FALSE,"11.07.2013",FALSE,FALSE,NA,1,6,FALSE,"25.07.2013",FALSE,FALSE,NA,"54895014","548950142013",6,21.8999996185303,21.8999996185303,21.8999996185303,NA,1,17.7000007629395,1,0,12
1624,6420,NA,"M166",97,0,0,1,0,NA,2013-07-25,2013,114,2,0,0,NA,NA,"11.06.2014","SP",NA,2012,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,3,2,FALSE,"31.07.2014",FALSE,TRUE,FALSE,"NA6420","NA64202013",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
1625,6526,6371,"M167",36,1,0,1,0,NA,NA,NA,NA,0,0,0,"13.11.2013","C","03.06.2014","SP",2012,2012,NA,NA,NA,0,3,FALSE,"03.06.2014",TRUE,FALSE,NA,0,4,FALSE,"12.07.2015",FALSE,NA,NA,"63716526","63716526NA",3,NA,NA,NA,NA,NA,NA,NA,NA,NA
1626,5294,4943,"M168",18,1,0,1,0,NA,2013-07-27,2013,116,3,0,1,"16.02.2016","S","18.08.2014","SP",2010,2011,3,2,2.5,2,6,TRUE,"18.08.2014",TRUE,FALSE,NA,2,6,TRUE,"16.02.2016",FALSE,TRUE,TRUE,"49435294","494352942013",6,23.2999992370605,23.2999992370605,23.2999992370605,NA,1,17.6000003814697,1,0,12
1627,4944,4722,"M169",134,1,0,1,0,NA,2013-07-29,2013,118,2,0,2,"26.07.2014","SP","29.07.2013","SP",2009,2010,4,3,3.5,3,8,FALSE,"29.07.2013",TRUE,FALSE,NA,3,5,FALSE,"26.07.2014",FALSE,TRUE,TRUE,"47224944","472249442013",4,24.25,23.7999992370605,24.7000007629395,0.0262421099641471,2,18.2999992370605,2,0,12
1628,NA,6404,"M170",425,1,0,0,0,"20160229 Aaron Sibma. Checked ID certain for male because he's seen entering the nest",NA,NA,NA,NA,NA,NA,"10.11.2013","C",NA,NA,2012,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6404NA","6404NANA",2,NA,NA,NA,NA,NA,NA,NA,NA,NA
1629,6462,6648,"M171",403,1,0,1,0,NA,2013-07-22,2013,111,3,1,2,"12.07.2015","S","06.12.2014","C",2012,2012,1,1,1,4,2,TRUE,"06.12.2014",TRUE,FALSE,NA,4,2,TRUE,"12.07.2015",FALSE,TRUE,TRUE,"66486462","664864622013",2,19.5500001907349,18.6000003814697,20.5,0.0687215088265165,2,17.9000005722046,2,0,12
1630,6473,NA,"M172",414,0,0,1,0,NA,2013-07-17,2013,106,2,0,2,NA,NA,"15.07.2014","S",NA,2012,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"NA6473","NA64732013",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
1631,6458,6563,"M173",379,1,0,1,0,NA,2013-07-20,2013,109,2,2,2,"07.12.2014","C","25.07.2014","SP",2012,2012,1,1,1,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"65636458","656364582013",1,19.4499998092651,19.3999996185303,19.5,0.00363557981994152,2,16.1499996185303,2,0,11
1632,6544,5107,"M174",401,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,"15.06.2014","S","15.06.2014","S",2011,2012,NA,NA,NA,NA,5,TRUE,"15.06.2014",TRUE,FALSE,NA,NA,2,TRUE,"15.06.2014",FALSE,NA,NA,"51076544","51076544NA",2,NA,NA,NA,NA,NA,NA,NA,NA,NA
1633,6641,5004,"M175",426,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,"02.08.2014","S","17.02.2015","C",2010,2012,NA,NA,NA,NA,3,TRUE,"31.07.2014",FALSE,NA,NA,NA,4,FALSE,"27.07.2014",FALSE,NA,NA,"50046641","50046641NA",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
1634,NA,6645,"M176",427,1,0,0,0,NA,2013-07-23,2013,112,1,0,1,"01.08.2013","S",NA,NA,2012,NA,1,NA,NA,1,2,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6645NA","6645NA2013",2,NA,NA,NA,NA,NA,NA,NA,NA,NA
1635,6649,6490,"M177",428,1,0,1,0,NA,NA,NA,NA,0,0,0,"01.08.2013","S","07.08.2014","C",2012,2012,NA,NA,NA,4,2,FALSE,"11.03.2014",FALSE,NA,NA,4,6,FALSE,"19.07.2015",FALSE,NA,NA,"64906649","64906649NA",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
1636,4961,4960,"M178",55,1,0,1,0,NA,NA,NA,NA,0,0,0,"17.06.2014","SP","27.07.2014","SP",2010,2010,NA,NA,NA,1,15,FALSE,"17.06.2014",FALSE,NA,NA,0,13,FALSE,"17.06.2014",FALSE,NA,NA,"49604961","49604961NA",7,NA,NA,NA,NA,NA,NA,NA,NA,NA
1637,4898,5048,"M179",429,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,"05.08.2014","C","02.08.2015","S",2009,2010,NA,NA,NA,1,5,FALSE,"16.02.2016",FALSE,NA,NA,2,7,FALSE,"16.02.2016",FALSE,NA,NA,"50484898","50484898NA",3,NA,NA,NA,NA,NA,NA,NA,NA,NA
1639,5014,NA,"N001",47,0,0,1,0,NA,2014-04-04,2014,2,3,3,3,NA,NA,"05.08.2014","SP",NA,2010,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,1,7,TRUE,"25.07.2013",FALSE,FALSE,NA,"NA5014","NA50142014",1,19.8333333333333,18.3999996185303,20.6000003814697,0.0626375989449079,3,17.2666670481364,3,0,14
1640,6321,5517,"N002",45,1,0,1,0,NA,2014-04-17,2014,15,3,0,2,"16.07.2014","SP","18.07.2014","C",2011,2012,3,2,2.5,3,6,TRUE,"18.07.2014",TRUE,FALSE,NA,3,3,TRUE,"16.07.2014",FALSE,TRUE,TRUE,"55176321","551763212014",3,15.5749995708466,10.3000001907349,20.7999992370605,0.309493143312533,4,17.0250000953674,4,0,13
1641,6649,6923,"N003",58,1,0,1,0,NA,2014-04-14,2014,12,4,3,3,"19.07.2015","SP","07.08.2014","C",2013,2012,1,2,1.5,NA,1,NA,NA,NA,NA,NA,4,3,FALSE,"19.07.2013",FALSE,FALSE,NA,"69236649","692366492014",1,17.5333337783813,10.6999998092651,21.2000007629395,0.337820452377391,3,16.1333332061768,3,0,13
1643,4967,5461,"N005",33,1,0,1,0,NA,2014-04-16,2014,14,5,0,0,"05.12.2014","C","13.07.2015","SP",2011,2010,3,4,3.5,2,6,TRUE,"13.07.2015",TRUE,FALSE,NA,2,10,TRUE,"05.12.2014",FALSE,TRUE,TRUE,"54614967","546149672014",4,9.86666663487752,7.40000009536743,11.1999998092651,0.216743431869486,3,15,1,2,12.6666666666667
1644,4961,7267,"N006",34,1,0,1,0,NA,2014-04-16,2014,14,4,0,0,"19.02.2016","C","27.07.2014","SP",2013,2010,1,4,2.5,NA,1,NA,NA,NA,NA,NA,1,8,FALSE,"17.06.2014",FALSE,TRUE,FALSE,"72674961","726749612014",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
1645,5294,4943,"N007",18,1,0,1,0,NA,2014-04-18,2014,16,4,1,2,"16.02.2016","S","18.08.2014","SP",2010,2011,4,3,3.5,1,7,TRUE,"18.08.2014",TRUE,FALSE,NA,1,7,TRUE,"16.02.2016",FALSE,TRUE,TRUE,"49435294","494352942014",7,13.2999997138977,10.8999996185303,15.6999998092651,0.255196386672064,2,14.0499997138977,2,0,12
1646,6639,6533,"N008",431,1,0,1,0,NA,2014-04-27,2014,25,3,2,3,"18.07.2014","SP","02.07.2014","SP",2012,2012,2,2,2,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"65336639","653366392014",1,19.7333335876465,14.6000003814697,23.7999992370605,0.169522530255477,6,16.6500000953674,6,0,13
1647,4975,NA,"N009",71,0,0,1,0,NA,2014-04-19,2014,17,2,0,0,NA,NA,"03.12.2014","C",NA,2010,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,2,7,TRUE,"07.07.2013",FALSE,FALSE,NA,"NA4975","NA49752014",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
1648,6290,NA,"N010",62,0,0,1,0,NA,2014-04-19,2014,17,3,1,1,NA,NA,"08.08.2015","SP",NA,2012,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,2,4,TRUE,"20.07.2013",FALSE,FALSE,NA,"NA6290","NA62902014",1,15.1333335240682,8.80000019073486,19.6000003814697,0.372474672990647,3,14.0666666030884,3,0,12.6666666666667
1649,6463,7154,"N011",398,1,0,1,0,NA,2014-04-20,2014,18,4,0,0,"12.07.2014","SP","26.06.2014","C",2013,2012,1,2,1.5,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"71546463","715464632014",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
1650,6555,6492,"N012",139,1,0,1,0,NA,2014-04-28,2014,26,3,2,3,"17.02.2016","C","18.02.2016","C",2012,2012,2,2,2,3,2,FALSE,"03.06.2013",FALSE,FALSE,NA,1,2,TRUE,"24.06.2013",FALSE,FALSE,NA,"64926555","649265552014",1,18.5333340962728,17.7000007629395,19.2000007629395,0.041210243726848,3,17.5333334604899,3,0,12
1651,4576,4682,"N013",115,1,0,1,0,NA,2014-04-29,2014,27,5,0,2,"04.06.2015","SP","25.07.2014","SP",2009,2009,5,5,5,2,16,FALSE,"20.07.2013",FALSE,FALSE,NA,5,7,TRUE,"04.06.2015",FALSE,TRUE,TRUE,"46824576","468245762014",7,18.8999996185303,9,24.3999996185303,0.454564777757501,3,15.8666667938232,3,0,12
1652,5589,5616,"N014",53,1,0,1,0,NA,2014-04-22,2014,20,3,0,0,"06.07.2014","SP","29.04.2015","SP",2011,2011,3,3,3,3,6,FALSE,"29.04.2015",TRUE,FALSE,NA,3,6,FALSE,"06.07.2014",FALSE,TRUE,TRUE,"56165589","561655892014",6,NA,NA,NA,NA,NA,NA,NA,NA,NA
1653,7011,7264,"N015",432,1,0,1,0,NA,2014-05-02,2014,30,4,1,1,"18.02.2015","C","14.05.2015","S",2013,2013,1,1,1,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"72647011","726470112014",1,16.9500000476837,10.6000003814697,23.8999996185303,0.383329477044693,4,15.1250002384186,4,0,13
1654,4873,4960,"N016",68,1,0,1,0,"In the capture on the 9th of May, the weight of nestlings C1L1 and C2L2 might have been messed up!",2014-04-30,2014,28,4,0,2,"17.06.2014","SP","17.06.2014","SP",2010,2010,4,4,4,1,13,TRUE,"17.06.2014",TRUE,FALSE,NA,1,10,TRUE,"17.06.2014",FALSE,TRUE,TRUE,"49604873","496048732014",8,16.7333335876465,8.5,24.2000007629395,0.470798489225764,3,16.3000001907349,3,0,12
1655,6536,NA,"N017",433,0,0,1,0,NA,2014-04-22,2014,20,1,0,0,NA,NA,"09.08.2015","S",NA,2012,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"NA6536","NA65362014",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
1656,6767,4900,"N018",119,1,0,1,0,NA,2014-04-24,2014,22,4,0,1,"15.02.2016","C","13.06.2014","SP",2010,2013,4,1,2.5,4,7,FALSE,"05.12.2014",FALSE,TRUE,FALSE,NA,1,NA,NA,NA,NA,NA,"49006767","490067672014",1,20.7999992370605,20.7999992370605,20.7999992370605,NA,1,16.7999992370605,1,0,12
1657,4059,4768,"N019",60,1,0,1,0,NA,2014-04-24,2014,22,3,0,1,"07.12.2014","C","17.08.2014","SP",2010,2008,4,6,5,3,11,FALSE,"17.08.2014",TRUE,FALSE,NA,3,16,FALSE,"07.12.2014",FALSE,TRUE,TRUE,"47684059","476840592014",7,18.0750000476837,10.8999996185303,25.3999996185303,0.416627911463624,4,16.4249999523163,4,0,13
1658,5407,6793,"N020",434,1,0,1,0,NA,NA,NA,NA,0,0,0,"13.07.2014","S","13.07.2015","SP",2013,2011,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,3,11,FALSE,"13.07.2015",FALSE,NA,NA,"67935407","67935407NA",1,NA,NA,NA,NA,NA,NA,NA,NA,NA
1659,6967,6562,"N021",13,1,0,1,0,NA,2014-05-06,2014,34,5,3,3,"22.07.2014","SP","16.02.2016","C",2012,2013,2,1,1.5,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"65626967","656269672014",1,20.2999998728434,18.3999996185303,21.7000007629395,0.0840331997376561,3,16.4666665395101,3,0,12
1660,6643,6260,"N022",43,1,0,1,0,NA,2014-05-04,2014,32,3,0,1,"27.07.2014","S","19.02.2016","C",2012,2012,2,2,2,3,3,FALSE,"19.02.2016",TRUE,FALSE,NA,3,3,FALSE,"27.07.2014",FALSE,TRUE,TRUE,"62606643","626066432014",2,22.3999996185303,22.3999996185303,22.3999996185303,NA,1,16.3999996185303,1,0,12
1661,4933,5202,"N023",241,1,0,1,0,NA,2014-05-04,2014,32,4,0,1,"19.08.2014","SP","31.05.2014","S",2011,2010,3,4,3.5,2,7,TRUE,"08.07.2014",FALSE,TRUE,TRUE,4,9,TRUE,"19.08.2014",FALSE,TRUE,TRUE,"52024933","520249332014",6,11.25,10.3999996185303,12.1000003814697,0.106851398014795,2,13.75,2,0,13
1662,6638,5449,"N024",124,1,0,1,0,NA,2014-04-25,2014,23,3,0,0,"10.07.2014","SP","10.07.2014","SP",2011,2012,3,2,2.5,2,6,FALSE,"10.07.2014",TRUE,FALSE,NA,2,4,FALSE,"10.07.2014",FALSE,TRUE,TRUE,"54496638","544966382014",4,NA,NA,NA,NA,NA,NA,NA,NA,NA
1663,5284,3764,"N025",19,1,0,1,0,NA,2014-04-26,2014,24,5,2,3,"20.07.2014","SP","11.08.2015","C",2007,2011,7,3,5,3,15,TRUE,"11.08.2015",TRUE,FALSE,NA,3,7,TRUE,"20.07.2014",FALSE,TRUE,TRUE,"37645284","376452842014",7,16.2428569793701,6.5,22,0.30141666072415,7,15.0999999727522,7,0,12.8571428571429
1664,6317,5466,"N026",238,1,0,1,0,NA,2014-05-06,2014,34,3,0,2,"08.08.2015","SP","31.07.2014","SP",2011,2012,3,2,2.5,1,6,FALSE,"15.07.2014",FALSE,TRUE,FALSE,2,3,TRUE,"22.07.2013",FALSE,FALSE,NA,"54666317","546663172014",1,19.25,17.8999996185303,20.6000003814697,0.0991784639987871,2,16.6500005722046,2,0,12
1665,6250,NA,"N027",113,0,0,1,0,NA,2014-04-27,2014,25,4,0,4,NA,NA,"14.06.2015","SP",NA,2012,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,0,4,FALSE,NA,NA,NA,NA,"NA6250","NA62502014",2,19.1000000238419,14.3000001907349,22.6000003814697,0.150472288238604,8,16.6499998569489,8,0,13
1666,4739,5466,"N028",31,1,0,1,0,NA,2014-05-06,2014,34,2,0,1,"08.08.2015","SP","15.07.2014","S",2011,2009,3,5,4,3,5,FALSE,"10.08.2014",FALSE,TRUE,FALSE,3,8,TRUE,"23.07.2013",FALSE,FALSE,NA,"54664739","546647392014",1,14.1000003814697,13.1000003814697,15.1000003814697,0.100298934801867,2,13.3499999046326,2,0,13
1667,6920,6902,"N029",26,1,0,1,0,NA,2014-05-07,2014,35,4,0,2,"01.08.2015","C","06.08.2014","C",2013,2013,1,1,1,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"69026920","690269202014",1,19.1999995708466,13.1999998092651,23.8999996185303,0.262732707413233,4,16.4249994754791,4,0,13
1668,6955,6927,"N030",133,1,0,1,0,NA,2014-05-09,2014,37,1,1,1,"28.07.2015","SP","03.08.2015","SP",2013,2013,1,1,1,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"69276955","692769552014",1,25.7999992370605,25.7999992370605,25.7999992370605,NA,1,17.8999996185303,1,0,12
1669,6526,6808,"N031",37,1,0,1,0,NA,NA,NA,NA,0,0,0,"12.07.2015","SP","03.06.2014","SP",2013,2012,NA,NA,NA,4,6,TRUE,"12.07.2015",FALSE,NA,NA,0,5,FALSE,"13.11.2013",FALSE,NA,NA,"68086526","68086526NA",2,NA,NA,NA,NA,NA,NA,NA,NA,NA
1670,4663,5424,"N032",127,1,0,1,0,NA,2014-05-10,2014,38,4,3,3,"09.07.2015","SP","31.07.2014","SP",2011,2009,3,5,4,5,3,TRUE,"31.07.2014",TRUE,FALSE,NA,5,10,TRUE,"09.07.2015",FALSE,TRUE,TRUE,"54244663","542446632014",3,25.0999997456868,22.2999992370605,26.8999996185303,0.0979140867037815,3,18.2999998728434,3,0,12
1671,6384,6509,"N033",135,1,0,1,0,NA,2014-05-10,2014,38,3,1,3,"30.06.2014","SP","18.02.2016","C",2012,2012,2,2,2,2,3,FALSE,"18.02.2016",TRUE,FALSE,NA,2,3,FALSE,"30.06.2014",FALSE,TRUE,TRUE,"65096384","650963842014",3,21.3666667938232,17.5,23.6000003814697,0.157349926584976,3,16.9666665395101,3,0,12
