"DVDRef","Filename","MVisit1","FVisit1","MVisit2","FVisit2","ShareTime1","MTime1","FTime1","MTime2","FTime2","Protocol","ShareTime12","NbAlternation","NbSynchro_ChickFeedingEquanim","NbSynchro_LessConspicuous","NbSynchroFemaleStart","MmeanDuration","FmeanDuration","EffectiveTime","MFTime1","MFTime02","MFTime2","FVisit1RateH","MVisit1RateH","DiffVisit1Rate","MFVisit1RateH","FTime1RateH","MTime1RateH","DiffTime1Rate","AlternationValue","SynchronyFeedValue","SynchronyMvtValue","PropSynchroFemaleStart"
1447,"2005\50890.xlsx",18,7,6,0,0.1,24.4,15.8,18.9,0.400000000000001,"Shinichi",0.8,14,1,11,0,1.35555555555556,2.25714285714286,90.4000015258789,40.1,50.3,18.6,5,12,7,16.5929200739072,10.49,16.19,5.7,58.3,4.2,45.8,0
1449,"2005\50892.xlsx",14,38,6,0,0.2,1.49999999999999,8.20000000000007,6.10000000000002,0.699999999999996,"Shinichi",1.1,18,9,13,5,0.107142857142857,0.215789473684212,88.0999984741211,9.50000000000006,78.6,5.9,26,10,16,35.4143025429959,5.58,1.02,4.56,35.3,17.6,25.5,55.6
1450,"2005\50893.xlsx",9,9,0,0,0.1,27.8,56.6,1.39999999999999,2,"Shinichi",1.7,17,3,17,3,3.08888888888889,6.28888888888889,93.6999969482422,84.3,9.4,1.8,6,6,0,11.5261476539489,36.24,17.8,18.44,100,17.6,100,100
1452,"2005\50895.xlsx",21,17,0,0,0.3,11,37.9,1.60000000000002,0.399999999999991,"Shinichi",0.4,25,6,26,1,0.523809523809523,2.22941176470588,86.8000030517578,48.6,38.2,1.9,12,15,3,26.2672801824726,26.2,7.6,18.6,67.6,16.2,70.3,16.7
1454,"2005\50897.xlsx",9,6,2,0,1,31.5,43.4,3.30000000000002,2.1,"Shinichi",4.2,6,0,6,0,3.5,7.23333333333333,90.9999984741211,73.9,17.1,2.2,4,6,2,9.89011005594627,28.62,20.77,7.85,42.9,0,42.9,NA
1457,"2005\50900.xlsx",21,10,2,0,0.4,27.4,20.7,0.599999999999996,0.300000000000004,"Shinichi",0.7,14,3,10,0,1.3047619047619,2.07,90.7000030517578,47.7,43,0.6,7,14,7,20.5071657929118,13.69,18.13,4.44,46.7,10,33.3,0
1458,"2005\50901.xlsx",14,13,2,0,0,32.2,14.3,1.69999999999999,1.90000000000003,"Shinichi",1.2,21,2,11,1,2.3,1.1,87.5,46.5,41,2.4,9,10,1,18.5142857142857,9.81,22.08,12.27,80.8,7.7,42.3,50
1459,"2005\50902.xlsx",29,21,0,0,0.4,16,25.1,3.4,0.399999999999999,"Shinichi",0.9,28,8,30,5,0.551724137931035,1.1952380952381,92.3999984741211,40.7,51.7,3.3,14,19,5,32.4675330036961,16.3,10.39,5.91,57.1,16.3,61.2,62.5
1463,"2005\50906.xlsx",18,36,1,0,0.2,3.10000000000003,14.2,2.49999999999999,2.4,"Shinichi",0.6,22,7,12,5,0.172222222222224,0.394444444444445,88.2999984741211,17.1,71.2,4.5,24,12,12,36.6930923668088,9.65,2.11,7.54,41.5,13.2,22.6,71.4
1464,"2005\50907.xlsx",11,26,0,0,0,2.09999999999999,36.6,0.30000000000001,0.300000000000002,"Shinichi",0,22,7,18,7,0.19090909090909,1.40769230769231,91.3000015258789,38.7,52.6,0.6,17,7,10,24.3154431861728,24.05,1.38,22.67,61.1,19.4,50,100
1465,"2005\50908.xlsx",13,16,0,0,0.1,4.19999999999998,10.5,0.199999999999996,1.2,"Shinichi",0.1,22,6,13,6,0.323076923076922,0.656250000000001,91.7,14.6,77.1,1.4,10,9,1,18.9749182115594,6.87,2.75,4.12,78.6,21.4,46.4,100
1466,"2005\50909.xlsx",44,25,0,0,0,10.8,7,2,1.19999999999999,"Shinichi",0.1,49,17,46,13,0.245454545454546,0.28,86.8000030517578,17.8,69,3.1,17,30,13,47.6958508576476,4.84,7.47,2.63,72.1,25,67.6,76.5
1467,"2005\50910.xlsx",25,35,3,3,2.8,43.6,25.1,7.50000000000002,3.40000000000002,"Shinichi",7.8,41,11,55,5,1.744,0.717142857142857,91.2999969482422,65.9,25.4,5.9,23,16,7,39.43045038699,16.5,28.65,12.15,69.5,18.6,93.2,45.5
1469,"2005\50912.xlsx",9,12,1,1,1.1,17.2,41.2,0.800000000000003,0.29999999999999,"Shinichi",1.9,9,0,7,0,1.91111111111111,3.43333333333333,89.7999969482422,57.3,32.5,0.3,8,6,2,14.0311808777257,27.53,11.49,16.04,45,0,35,NA
1472,"2005\50915.xlsx",3,23,2,1,0,0.59999999999998,25.2,1.19999999999999,0.300000000000003,"Shinichi",0.1,6,2,5,1,0.199999999999993,1.09565217391304,90.7999969482422,25.8,65,1.4,15,2,13,17.1806173175229,16.65,0.4,16.25,24,8,20,50
1473,"2005\50916.xlsx",25,9,0,0,0.4,19.1,22.9,2.6,1.80000000000001,"Shinichi",0.7,9,1,9,0,0.764,2.54444444444444,91.6,41.6,50,4.1,6,16,10,22.2707423580786,15,12.51,2.49,27.3,3,27.3,0
1474,"2005\50917.xlsx",8,7,0,0,0.3,27.7,40.4,0.699999999999993,0.199999999999994,"Shinichi",0.9,11,0,9,0,3.4625,5.77142857142857,92.0000030517578,67.8,24.2,0.3,5,5,0,9.78260837115053,26.35,18.07,8.28,78.6,0,64.3,NA
1475,"2005\50918.xlsx",11,6,2,0,0,42.3,36.5,2.40000000000001,0.600000000000001,"Shinichi",1.4,8,0,8,0,3.84545454545454,6.08333333333333,90.8999969482422,78.8,12.1,1.6,4,7,3,11.2211224889345,24.09,27.92,3.83,50,0,50,NA
1476,"2005\50919.xlsx",0,5,0,0,0,0,73.4,0,0,"Shinichi",0,0,0,0,0,NA,14.68,87.2,73.4,13.8,0,3,0,3,3.44036697247706,50.5,0,50.5,0,0,0,NA
1477,"2005\50920.xlsx",31,11,0,0,1.1,17.6,26.5,0,0.2,"Shinichi",1.1,15,6,17,5,0.56774193548387,2.40909090909091,91.3,43,48.3,0.2,7,20,13,27.6013143483023,17.42,11.57,5.85,36.6,14.6,41.5,83.3
1480,"2005\50923.xlsx",25,14,2,0,0.1,21.8,32.3,3.29999999999999,2.79999999999999,"Shinichi",1.1,24,6,23,1,0.872000000000001,2.30714285714286,92.6,54,38.6,5.1,9,16,7,25.2699784017279,20.93,14.13,6.8,63.2,15.8,60.5,16.7
1481,"2005\50924.xlsx",17,22,0,1,0.4,12.4,36.2,0.29999999999999,2.90000000000001,"Shinichi",0.7,26,2,25,0,0.729411764705884,1.64545454545454,92.4,48.2,44.2,2.9,14,11,3,25.3246753246753,23.51,8.05,15.46,68.4,5.3,65.8,0
1482,"2005\50925.xlsx",9,15,3,0,0.6,14.5,33.6,3.50000000000001,0.500000000000004,"Shinichi",3.6,14,2,8,1,1.61111111111111,2.24,92.1999984741211,47.5,44.7,1,10,6,4,15.6182215166108,21.87,9.44,12.43,60.9,8.7,34.8,50
1488,"2005\50931.xlsx",0,5,0,0,0,0,46.9,0,4.4,"Shinichi",0,0,0,0,0,NA,9.38,76.4999969482422,46.9,29.6,4.4,4,0,4,3.92156878389122,36.78,0,36.78,0,0,0,NA
1490,"2005\50933.xlsx",15,23,0,0,0.3,2.50000000000001,9.30000000000004,1.80000000000003,0.0999999999999943,"Shinichi",0.4,19,4,11,4,0.166666666666668,0.404347826086958,91.9999969482422,11.5000000000001,80.5,1.8,15,10,5,24.7826095177231,6.07,1.63,4.44,51.4,10.8,29.7,100
1494,"2005\50937.xlsx",20,8,0,0,0,4.90000000000002,30.6,19.3,0,"Shinichi",0.6,12,1,12,0,0.245000000000001,3.825,93.6999969482422,35.5,58.2,18.7,5,13,8,17.9295630172538,19.59,3.14,16.45,44.4,3.7,44.4,0
1495,"2005\50938.xlsx",16,17,1,1,0.5,6.99999999999999,41.6,0.2,0.5,"Shinichi",0.7,19,4,17,2,0.437499999999999,2.44705882352941,91.5999984741211,48.1,43.5,0.5,11,10,1,21.6157208840936,27.25,4.59,22.66,59.4,12.5,53.1,50
1496,"2005\50939.xlsx",7,17,0,0,0,9.8,28.5,0,0.200000000000003,"Shinichi",0,14,3,15,2,1.4,1.67647058823529,91.3,38.3,53,0.2,11,5,6,15.7721796276013,18.73,6.44,12.29,60.9,13,65.2,66.7
1497,"2005\50940.xlsx",12,15,0,1,1.1,32.5,39.8,0,1.1,"Shinichi",1.1,20,3,19,2,2.70833333333333,2.65333333333333,92.1999984741211,71.2,21,1.1,10,8,2,17.5704992061871,25.9,21.15,4.75,76.9,11.5,73.1,66.7
1498,"2005\50941.xlsx",17,13,0,1,0.9,11.9,49.1,9.29999999999999,0.200000000000003,"Shinichi",1.8,22,1,19,0,0.7,3.77692307692308,90.6000030517578,60.1,30.5,8.6,9,11,2,19.8675489996584,32.52,7.88,24.64,75.9,3.4,65.5,0
1499,"2005\50942.xlsx",11,9,1,0,1.1,3.59999999999999,28,2.59999999999999,2.5,"Shinichi",1.1,8,4,10,3,0.327272727272726,3.11111111111111,93.6999969482422,30.5,63.2,5.1,6,7,1,12.8068307266099,17.93,2.31,15.62,42.1,21.1,52.6,75
1500,"2005\50943.xlsx",16,19,2,3,0.9,31.6,21.6,21,5,"Shinichi",4.3,25,3,25,0,1.975,1.13684210526316,89.2,52.3,36.9,22.6,13,11,2,23.542600896861,14.53,21.26,6.73,73.5,8.8,73.5,0
1501,"2005\50944.xlsx",14,9,0,0,1.7,5.3,42.8,0.700000000000003,0.199999999999999,"Shinichi",1.7,14,3,8,2,0.378571428571428,4.75555555555556,89.9999969482422,46.4,43.6,0.9,6,9,3,15.3333338532625,28.53,3.53,25,63.6,13.6,36.4,66.7
1503,"2005\50946.xlsx",11,8,1,1,2.7,31.6,40.9,1.6,1.4,"Shinichi",3.8,14,1,14,0,2.87272727272727,5.1125,90.9000030517578,69.8,21.1,1.9,5,7,2,12.5412537043689,27,20.86,6.14,77.8,5.6,77.8,0
1504,"2005\50947.xlsx",19,12,0,0,0.5,6.00000000000001,29.6,3.79999999999999,0.500000000000001,"Shinichi",0.5,21,4,12,2,0.315789473684211,2.46666666666667,92.1000015258789,35.1,57,4.3,8,12,4,20.1954394048231,19.28,3.91,15.37,70,13.3,40,50
1505,"2005\50948.xlsx",27,17,0,0,0.3,5.49999999999998,9.40000000000003,2.3,6.1,"Shinichi",1.2,25,7,31,5,0.203703703703703,0.55294117647059,92.7,14.6,78.1,7.5,11,17,6,28.4789644012945,6.08,3.56,2.52,58.1,16.3,72.1,71.4
1506,"2005\50949.xlsx",16,20,0,0,0.2,4.09999999999998,27.5,0.100000000000009,0,"Shinichi",0.2,22,2,15,1,0.256249999999999,1.375,92.9,31.4,61.5,0.1,13,10,3,23.2508073196986,17.76,2.65,15.11,62.9,5.7,42.9,50
1508,"2005\50951.xlsx",0,6,0,0,0,0,50.2,0,0.400000000000006,"Shinichi",0,0,0,0,0,NA,8.36666666666667,86.0999984741211,50.2,35.9,0.4,4,0,4,4.18118474308922,34.98,0,34.98,0,0,0,NA
1509,"2005\50952.xlsx",19,21,0,1,0,8.00000000000001,20.1,0.100000000000001,1.4,"Shinichi",0.2,30,3,15,2,0.421052631578948,0.957142857142858,93,28.1,64.9,1.3,14,12,2,25.8064516129032,12.97,5.16,7.81,76.9,7.7,38.5,66.7
1515,"2005\50958.xlsx",12,10,0,0,0,12.9,25.1,0,0,"Shinichi",0,15,1,8,1,1.075,2.51,89.5999969482422,38,51.6,0,7,8,1,14.7321433589167,16.81,8.64,8.17,71.4,4.8,38.1,100
1516,"2005\50959.xlsx",8,9,0,1,0,1.39999999999999,10.5,0.599999999999999,0.8,"Shinichi",0,9,0,2,0,0.174999999999999,1.16666666666667,91.2999969482422,11.9,79.4,1.4,6,5,1,11.1719609429805,6.9,0.92,5.98,56.2,0,12.5,NA
1519,"2005\50962.xlsx",16,20,0,1,1.7,19.3,33.4,0.599999999999994,2.5,"Shinichi",1.7,25,3,21,1,1.20625,1.67,91.7000015258789,51,40.7,3.1,13,10,3,23.5550704913611,21.85,12.63,9.22,71.4,8.6,60,33.3
1520,"2005\50963.xlsx",22,17,1,0,0.7,7.00000000000002,11.1,0,3.89999999999999,"Shinichi",1.2,20,2,14,2,0.318181818181819,0.652941176470587,90.9999969482422,17.4,73.6,3.4,11,15,4,25.7142865766349,7.32,4.62,2.7,52.6,5.3,36.8,100
1521,"2005\50964.xlsx",7,16,0,0,0,3.1,12.8,0,0.399999999999999,"Shinichi",0,12,1,6,1,0.442857142857143,0.8,90.4999969482422,15.9,74.6,0.4,11,5,6,15.2486192987303,8.49,2.06,6.43,54.5,4.5,27.3,100
1526,"2005\50969.xlsx",0,9,1,0,0,0,46.7,0.100000000000009,0.300000000000001,"Shinichi",0.1,0,0,0,0,NA,5.18888888888889,88.7999969482422,46.7,42.1,0.3,6,0,6,6.08108129006742,31.55,0,31.55,0,0,0,NA
1527,"2005\50970.xlsx",10,20,2,1,0,3.20000000000001,11.1,0.499999999999996,0.199999999999996,"Shinichi",0,16,1,4,0,0.320000000000001,0.554999999999999,91.1999984741211,14.3,76.9,0.7,13,7,6,19.7368424354828,7.3,2.11,5.19,55.2,3.4,13.8,0
1528,"2005\50971.xlsx",10,30,3,0,0.4,7.89999999999999,14.8,3.9,0.8,"Shinichi",0.5,20,7,22,2,0.789999999999999,0.493333333333335,92.6999969482422,22.3,70.4,4.6,19,6,13,25.8899684898588,9.58,5.11,4.47,51.3,17.9,56.4,28.6
1533,"2005\50976.xlsx",18,17,0,0,1.1,6.59999999999998,27.4,0,0,"Shinichi",1.1,21,4,16,0,0.366666666666666,1.61176470588235,89.5,32.9,56.6,0,11,12,1,23.463687150838,18.37,4.42,13.95,61.8,11.8,47.1,0
1535,"2005\50978.xlsx",17,8,2,0,0,6.3,6.09999999999998,0.600000000000003,1.50000000000001,"Shinichi",0,11,1,3,0,0.370588235294118,0.762499999999998,89.0999969482422,12.4,76.7,2.1,5,11,6,16.8350174116318,4.11,4.24,0.13,45.8,4.2,12.5,0
1536,"2005\50979.xlsx",0,9,0,0,0,0,46.1,0,0.1,"Shinichi",0,0,0,0,0,NA,5.12222222222222,91.6,46.1,45.5,0.1,6,0,6,5.89519650655022,30.2,0,30.2,0,0,0,NA
1542,"2005\50985.xlsx",14,25,0,0,0,3.80000000000002,7.20000000000003,0.399999999999995,1.69999999999999,"Shinichi",0,18,5,10,4,0.271428571428573,0.288000000000001,91.0999969482422,11,80.1,2.1,16,9,7,25.6860601359784,4.74,2.5,2.24,47.4,13.2,26.3,80
1543,"2005\50986.xlsx",5,0,1,2,0,48.9,0,1.49999999999999,0.600000000000001,"Shinichi",0.1,0,0,0,0,9.78,NA,66.8000030517578,48.9,17.9,2,0,4,4,4.49101775889972,0,43.92,43.92,0,0,0,NA
1544,"2005\50987.xlsx",12,58,2,0,0.4,4.19999999999998,14.3,7,1.29999999999997,"Shinichi",0.7,22,11,28,4,0.349999999999998,0.246551724137931,89.6999969482422,18.1,71.6,8,39,8,31,46.8227440679116,9.57,2.81,6.76,31.9,15.9,40.6,36.4
1551,"2005\50994.xlsx",20,32,0,1,1.3,9.3,23.9,0.699999999999989,1.2,"Shinichi",1.6,25,8,30,4,0.465,0.746875,92.0999969482422,31.9,60.2,1.6,21,13,8,33.8762226208689,15.57,6.06,9.51,49,15.7,58.8,50
1554,"2005\50997.xlsx",0,10,0,0,0,0,43.9,0,0.499999999999996,"Shinichi",0,0,0,0,0,NA,4.39,90.4,43.9,46.5,0.5,7,0,7,6.63716814159292,29.14,0,29.14,0,0,0,NA
1557,"2005\51000.xlsx",22,13,0,0,0.2,7.30000000000003,23.4,3.19999999999999,0.400000000000001,"Shinichi",0.3,20,6,22,1,0.331818181818183,1.8,91.9000030517578,30.5,61.4,3.5,8,14,6,22.8509241595703,15.28,4.77,10.51,58.8,17.6,64.7,16.7
1558,"2005\51001.xlsx",18,15,1,0,0.3,7.40000000000001,40.7,0.800000000000002,1.29999999999999,"Shinichi",0.9,21,3,15,2,0.411111111111111,2.71333333333333,91.6000030517578,47.8,43.8,1.5,10,12,2,21.6157198038653,26.66,4.85,21.81,65.6,9.4,46.9,66.7
1560,"2005\51003.xlsx",13,29,0,1,0,3.10000000000004,9.89999999999999,0.999999999999988,0.700000000000002,"Shinichi",0.1,23,5,15,3,0.238461538461541,0.341379310344827,92.5999969482422,13,79.6,1.6,19,8,11,27.2138237910367,6.41,2.01,4.4,56.1,12.2,36.6,60
1561,"2005\51004.xlsx",32,23,0,0,0.2,4.10000000000001,9.7,0,1.79999999999999,"Shinichi",0.2,39,10,21,5,0.128125,0.421739130434782,93.0000030517578,13.6,79.4,1.8,15,21,6,35.4838698033529,6.26,2.65,3.61,72.2,18.5,38.9,50
1562,"2005\51005.xlsx",9,15,0,2,0.8,14.8,21.9,0.0999999999999943,0.100000000000001,"Shinichi",0.9,16,1,6,1,1.64444444444445,1.46,93,35.9,57.1,0.1,10,6,4,15.4838709677419,14.13,9.55,4.58,69.6,4.3,26.1,100
1563,"2005\51006.xlsx",11,26,0,0,0.5,2.39999999999999,16.3,0,0,"Shinichi",0.5,17,3,10,3,0.218181818181817,0.626923076923077,93.8000030517578,18.2,75.6,0,17,7,10,23.6673766287089,10.43,1.54,8.89,47.2,8.3,27.8,100
1564,"2005\51007.xlsx",5,21,0,0,0.4,12.6,42.7,0.999999999999999,0.299999999999997,"Shinichi",0.8,10,1,12,1,2.52,2.03333333333333,91.1999969482422,54.9,36.3,0.9,14,3,11,17.1052637302755,28.09,8.29,19.8,40,4,48,100
1565,"2005\51008.xlsx",10,5,1,0,0,42.4,10.5,0.500000000000003,0.499999999999996,"Shinichi",0.1,3,0,1,0,4.24,2.1,93.6999969482422,52.9,40.8,0.9,3,6,3,9.60512304495741,6.72,27.15,20.43,21.4,0,7.1,NA
1566,"2005\51009.xlsx",0,13,0,1,0,0,33.2,0,4.60000000000001,"Shinichi",0,0,0,0,0,NA,2.55384615384615,92.7999969482422,33.2,59.6,4.6,8,0,8,8.40517269019991,21.47,0,21.47,0,0,0,NA
1567,"2005\51010.xlsx",15,7,0,0,2.4,45.5,24.5,13.1,0,"Shinichi",3,13,3,10,1,3.03333333333333,3.5,91.2,67.6,23.6,12.5,5,10,5,14.4736842105263,16.12,29.93,13.81,61.9,14.3,47.6,33.3
1568,"2005\51011.xlsx",12,36,0,0,1.2,5.1,23.4,2.1,0,"Shinichi",1.2,17,6,19,4,0.425,0.649999999999999,91.3,27.3,64,2.1,24,8,16,31.5443592552026,15.38,3.35,12.03,36.2,12.8,40.4,66.7
1569,"2005\51012.xlsx",25,23,0,0,1.8,17.4,33.4,0,1.1,"Shinichi",2.4,22,9,30,2,0.696000000000001,1.45217391304348,90.0999984741211,49,41.1,0.5,15,17,2,31.9644844481014,22.24,11.59,10.65,46.8,19.1,63.8,22.2
1570,"2005\51013.xlsx",0,46,0,0,0,0,29.6,0,0.399999999999991,"Shinichi",0,0,0,0,0,NA,0.643478260869565,92.8999969482422,29.6,63.3,0.4,30,0,30,29.7093658844541,19.12,0,19.12,0,0,0,NA
1571,"2005\51014.xlsx",31,15,2,0,3.1,33.2,20.8,0.800000000000004,0.799999999999997,"Shinichi",4.1,22,4,22,2,1.07096774193548,1.38666666666667,90.9000015258789,50.9,40,0.6,10,20,10,30.3630357939459,13.73,21.91,8.18,48.9,8.9,48.9,50
1574,"2006\60003.xlsx",12,13,6,0,1.8,35,46.9,9,0.899999999999982,"Shinichi",7.2,19,1,16,1,2.91666666666667,3.60769230769231,92.9,80.1,12.8,4.5,8,8,0,16.1463939720129,30.29,22.6,7.69,79.2,4.2,66.7,100
1575,"2006\60004.xlsx",13,18,2,1,6.3,48.4,45.4,8.00000000000003,1.9,"Shinichi",13.6,20,3,20,1,3.72307692307692,2.52222222222222,91.9999984741211,87.5,4.5,2.6,12,8,4,20.2173916396662,29.61,31.57,1.96,66.7,10,66.7,33.3
1576,"2006\60005.xlsx",5,5,5,0,1.3,8.5,78.7,3.39999999999998,0.600000000000004,"Shinichi",3.5,4,0,0,0,1.7,15.74,91.6999969482422,85.9,5.8,1.8,3,3,0,6.54307546311757,51.49,5.56,45.93,44.4,0,0,NA
1583,"2006\60012.xlsx",0,14,22,1,0,0,21.3,15.4,1.5,"Shinichi",4.1,0,0,0,0,NA,1.52142857142857,92.3000030517578,21.3,71,12.8,9,0,9,9.10075809563045,13.85,0,13.85,0,0,0,NA
1585,"2006\60014.xlsx",1,6,0,0,2.8,6.3,80.8,0.600000000000001,0.699999999999979,"Shinichi",3.6,2,1,2,1,6.3,13.4666666666667,91.9000030517578,84.3,7.6,0.5,4,1,3,4.57018483191407,52.75,4.11,48.64,33.3,16.7,33.3,100
1586,"2006\60015.xlsx",20,12,3,1,5,34.1,52,9.00000000000002,2.59999999999998,"Shinichi",13.1,18,4,21,2,1.705,4.33333333333334,92.6000030517578,81.1,11.5,3.5,8,13,5,20.7343405693716,33.69,22.1,11.59,58.1,12.9,67.7,50
1588,"2006\60017.xlsx",1,4,2,1,0,0.799999999999997,47.3,0.70000000000001,6.90000000000001,"Shinichi",0,2,0,0,0,0.799999999999997,11.825,91.1999969482422,48.1,43.1,7.6,3,1,2,3.28947379428374,31.12,0.53,30.59,50,0,0,NA
1589,"2006\60018.xlsx",13,8,11,1,0.6,7.09999999999999,61.6,5.30000000000001,0.900000000000004,"Shinichi",5.1,15,3,11,2,0.546153846153845,7.7,86.5999969482422,68.1,18.5,1.7,6,9,3,14.5496540924021,42.68,4.92,37.76,75,15,55,66.7
1599,"2006\60028.xlsx",15,19,0,0,1.2,21,23,0,0,"Shinichi",1.2,21,12,34,5,1.4,1.21052631578947,91.6999969482422,42.8,48.9,0,12,10,2,22.2464565745998,15.05,13.74,1.31,63.6,36.4,103,41.7
1603,"2006\60032.xlsx",11,7,0,0,0,18,38.7,7.1,1.9,"Shinichi",2,14,0,10,0,1.63636363636364,5.52857142857143,71.0999984741211,56.7,14.4,7,6,9,3,15.1898737437118,32.66,15.19,17.47,82.4,0,58.8,NA
1605,"2006\60034.xlsx",0,32,0,0,0,0,31,0,8.89999999999999,"Shinichi",0,0,0,0,0,NA,0.968750000000001,90.7000030517578,31,59.7,8.9,21,0,21,21.1686872701025,20.51,0,20.51,0,0,0,NA
1606,"2006\60035.xlsx",9,25,2,0,0.5,12.9,21.9,3.09999999999999,0.499999999999989,"Shinichi",1.9,16,5,17,2,1.43333333333333,0.875999999999999,92.6000030517578,34.3,58.3,2.2,16,6,10,22.0302368549574,14.19,8.36,5.83,48.5,15.2,51.5,40
1611,"2006\60040.xlsx",7,14,17,1,0.2,5.30000000000001,47.4,18.4,15,"Shinichi",12.2,12,0,3,0,0.757142857142858,3.38571428571429,90.9000030517578,52.5,38.4,21.4,9,5,4,13.8613856732498,31.29,3.5,27.79,60,0,15,NA
1614,"2006\60043.xlsx",10,5,26,0,0,3.80000000000003,10.7,21.5,0.699999999999996,"Shinichi",5.3,2,0,0,0,0.380000000000003,2.14,93.1000030517578,14.5,78.6,16.9,3,6,3,9.66702438773988,6.9,2.45,4.45,14.3,0,0,NA
1617,"2006\60046.xlsx",11,15,5,0,0,4.5,19.2,2.09999999999999,3.2,"Shinichi",0,4,1,1,1,0.409090909090909,1.28,89.4999969482422,23.7,65.8,5.3,10,7,3,17.4301681920967,12.87,3.02,9.85,16,4,4,100
1624,"2006\60053.xlsx",7,3,3,5,0,49.7,18,5.70000000000001,6.20000000000001,"Shinichi",6.3,6,0,1,0,7.1,5.99999999999999,83.7999969482422,67.7,16.1,5.6,2,5,3,7.15990479534959,12.89,35.58,22.69,66.7,0,11.1,NA
1627,"2006\60056.xlsx",9,17,0,0,0,26.1,32.6,1.60000000000001,1.4,"Shinichi",0.5,17,0,12,0,2.9,1.91764705882353,92.0000030517578,58.7,33.3,2.5,11,6,5,16.9565211766609,21.26,17.02,4.24,68,0,48,NA
1631,"2006\60060.xlsx",1,2,9,8,0,0.800000000000001,3.19999999999999,14.2,10.7,"Shinichi",0.1,1,0,0,0,0.800000000000001,1.6,92.3999969482422,3.99999999999999,88.4,24.8,1,1,0,1.94805201239159,2.08,0.52,1.56,50,0,0,NA
1634,"2006\60063.xlsx",7,11,3,0,0.4,19.6,50.8,2.49999999999999,0.400000000000003,"Shinichi",2.3,9,1,10,0,2.8,4.61818181818182,88.3999969482422,70,18.4,1,7,5,2,12.2171949918995,34.48,13.3,21.18,52.9,5.9,58.8,0
1635,"2006\60064.xlsx",7,4,2,1,0,41,0.70000000000001,1.60000000000001,0.900000000000002,"Shinichi",1,6,0,5,0,5.85714285714285,0.175000000000002,84.2000030517578,41.7,42.5,1.5,3,5,2,7.83847952587718,0.5,29.22,28.72,60,0,50,NA
1637,"2006\60066.xlsx",0,14,0,0,0,0,61.7,0,0.299999999999994,"Shinichi",0,0,0,0,0,NA,4.40714285714286,92.3999969482422,61.7,30.7,0.3,9,0,9,9.09090939116075,40.06,0,40.06,0,0,0,NA
1639,"2006\60068.xlsx",18,13,4,0,0.2,6.7,24.1,5.39999999999999,2.39999999999999,"Shinichi",1.5,18,3,8,3,0.372222222222222,1.85384615384616,85.6999969482422,30.6,55.1,6.5,9,13,4,21.7036180424059,16.87,4.69,12.18,60,10,26.7,100
1641,"2006\60070.xlsx",26,20,3,0,0,10.8,13.7,6.8,0.900000000000004,"Shinichi",1,20,6,20,3,0.415384615384616,0.685,89,24.5,64.5,6.7,13,18,5,31.0112359550562,9.24,7.28,1.96,44.4,13.3,44.4,50
1642,"2006\60071.xlsx",25,6,1,0,0.3,6.99999999999997,3.9,1.20000000000001,0,"Shinichi",0.8,10,4,11,3,0.279999999999999,0.650000000000001,92.6999969482422,10.6,82.1,0.7,4,16,12,20.0647255796406,2.52,4.53,2.01,33.3,13.3,36.7,75
1643,"2006\60072.xlsx",5,32,0,0,0,0.999999999999996,14.9,0,0.499999999999988,"Shinichi",0,8,1,5,1,0.199999999999999,0.465625,91.9999984741211,15.9,76.1,0.5,21,3,18,24.1304351828274,9.72,0.65,9.07,22.2,2.8,13.9,100
1644,"2006\60073.xlsx",3,19,0,0,0,0.800000000000008,23.2,0.5,1.7,"Shinichi",0.5,6,1,5,1,0.266666666666669,1.22105263157895,83.5999984741211,24,59.6,1.7,14,2,12,15.7894739724022,16.65,0.57,16.08,28.6,4.8,23.8,100
1645,"2006\60074.xlsx",21,25,0,1,0.3,4.19999999999999,23.5,4.29999999999997,1.90000000000001,"Shinichi",0.8,30,10,19,5,0.199999999999999,0.939999999999999,90.0000030517578,27.4,62.6,5.7,17,14,3,30.6666656268085,15.67,2.8,12.87,66.7,22.2,42.2,50
1647,"2006\60076.xlsx",40,9,0,0,4.9,28.6,54.4,0.399999999999997,0.299999999999997,"Shinichi",5.3,17,7,16,3,0.714999999999999,6.04444444444445,91.7999969482422,78.1,13.7,0.3,6,26,20,32.0261448555124,35.56,18.69,16.87,35.4,14.6,33.3,42.9
1648,"2006\60077.xlsx",21,17,0,0,0.3,4.99999999999998,22.7,0.200000000000017,0.399999999999999,"Shinichi",0.5,27,7,28,4,0.238095238095237,1.33529411764706,89.6,27.4,62.2,0.4,11,14,3,25.4464285714286,15.2,3.35,11.85,73,18.9,75.7,57.1
1649,"2006\60078.xlsx",12,7,0,0,0,15,45.7,2.20000000000001,0.0999999999999979,"Shinichi",1,11,2,12,2,1.25,6.52857142857143,85.6999969482422,60.7,25,1.3,5,8,3,13.3022175098617,32,10.5,21.5,61.1,11.1,66.7,100
1650,"2006\60079.xlsx",16,13,0,0,0.6,36.2,16.4,1.3,0,"Shinichi",1.4,22,5,16,3,2.2625,1.26153846153846,92.6000030517578,52,40.6,0.5,8,10,2,18.7904961409931,10.63,23.46,12.83,78.6,17.9,57.1,60
