"DVDRef","NbS","Type","NbAMax","LineID"
"4279",3,"4_Among",28,"3680"
"4279",7,"1_Observed",28,"3681"
"4281",3,"3_Within",20,"3682"
"4281",4,"1_Observed",20,"3683"
"4281",2,"4_Among",20,"3684"
"4290",5,"1_Observed",22,"3685"
"4290",2,"3_Within",22,"3686"
"4290",1,"4_Among",22,"3687"
"4292",0,"1_Observed",16,"3688"
"4292",1,"4_Among",16,"3689"
"4292",0,"3_Within",16,"3690"
"4294",5,"4_Among",38,"3691"
"4294",4,"1_Observed",38,"3692"
"4294",5,"3_Within",38,"3693"
"4299",1,"4_Among",26,"3694"
"4299",3,"3_Within",26,"3695"
"4299",4,"1_Observed",26,"3696"
"4303",9,"1_Observed",32,"3697"
"4303",5,"4_Among",32,"3698"
"4303",7,"3_Within",32,"3699"
"4309",0,"1_Observed",10,"3700"
"4309",0,"4_Among",10,"3701"
"4309",0,"3_Within",10,"3702"
"4314",7,"1_Observed",38,"3703"
"4314",3,"4_Among",38,"3704"
"4314",4,"3_Within",38,"3705"
"4315",9,"4_Among",48,"3706"
"4315",10,"3_Within",48,"3707"
"4315",10,"1_Observed",48,"3708"
"4320",6,"1_Observed",30,"3709"
"4320",4,"4_Among",30,"3710"
"4320",5,"3_Within",30,"3711"
"4327",2,"1_Observed",28,"3712"
"4327",3,"4_Among",28,"3713"
"4327",4,"3_Within",28,"3714"
"433",1,"4_Among",20,"3715"
"433",1,"3_Within",20,"3716"
"433",2,"1_Observed",20,"3717"
"4330",0,"1_Observed",12,"3718"
"4330",0,"4_Among",12,"3719"
"4330",0,"3_Within",12,"3720"
"4335",6,"4_Among",40,"3721"
"4335",5,"3_Within",40,"3722"
"4335",7,"1_Observed",40,"3723"
"434",6,"3_Within",48,"3724"
"434",6,"4_Among",48,"3725"
"434",8,"1_Observed",48,"3726"
"4340",1,"4_Among",16,"3727"
"4340",0,"3_Within",16,"3728"
"4340",1,"1_Observed",16,"3729"
"4341",4,"4_Among",24,"3730"
"4341",8,"1_Observed",24,"3731"
"4341",5,"3_Within",24,"3732"
"4344",1,"4_Among",12,"3733"
"4344",0,"1_Observed",12,"3734"
"4344",0,"3_Within",12,"3735"
"4347",10,"4_Among",48,"3736"
"4347",11,"3_Within",48,"3737"
"4347",14,"1_Observed",48,"3738"
"4352",1,"4_Among",24,"3739"
"4352",1,"3_Within",24,"3740"
"4352",2,"1_Observed",24,"3741"
"4353",1,"1_Observed",32,"3742"
"4353",3,"4_Among",32,"3743"
"4353",3,"3_Within",32,"3744"
"4355",0,"1_Observed",19,"3745"
"4355",1,"4_Among",19,"3746"
"4355",0,"3_Within",19,"3747"
"4366",3,"1_Observed",24,"3748"
"4366",0,"4_Among",24,"3749"
"4366",2,"3_Within",24,"3750"
"4367",5,"4_Among",34,"3751"
"4367",7,"3_Within",34,"3752"
"4367",9,"1_Observed",34,"3753"
"4371",2,"1_Observed",25,"3754"
"4371",1,"4_Among",25,"3755"
"4371",3,"3_Within",25,"3756"
"4377",9,"1_Observed",42,"3757"
"4377",6,"4_Among",42,"3758"
"4377",7,"3_Within",42,"3759"
"4378",5,"1_Observed",26,"3760"
"4378",5,"4_Among",26,"3761"
"4378",4,"3_Within",26,"3762"
"4381",5,"4_Among",28,"3763"
"4381",6,"3_Within",28,"3764"
"4381",7,"1_Observed",28,"3765"
"4390",0,"4_Among",20,"3766"
"4390",1,"3_Within",20,"3767"
"4390",3,"1_Observed",20,"3768"
"4392",2,"4_Among",26,"3769"
"4392",3,"1_Observed",26,"3770"
"4392",1,"3_Within",26,"3771"
"4393",0,"4_Among",4,"3772"
"4393",1,"1_Observed",4,"3773"
"4393",0,"3_Within",4,"3774"
"4394",0,"4_Among",14,"3775"
"4394",1,"3_Within",14,"3776"
"4394",1,"1_Observed",14,"3777"
"440",0,"3_Within",10,"3778"
"440",0,"1_Observed",10,"3779"
"440",0,"4_Among",10,"3780"
"4401",3,"4_Among",34,"3781"
"4401",4,"3_Within",34,"3782"
"4401",3,"1_Observed",34,"3783"
"4402",2,"1_Observed",20,"3784"
"4402",2,"4_Among",20,"3785"
"4402",1,"3_Within",20,"3786"
"4406",7,"1_Observed",28,"3787"
"4406",1,"4_Among",28,"3788"
"4406",3,"3_Within",28,"3789"
"4416",1,"1_Observed",18,"3790"
"4416",1,"4_Among",18,"3791"
"4416",2,"3_Within",18,"3792"
"4418",3,"4_Among",24,"3793"
"4418",3,"3_Within",24,"3794"
"4418",4,"1_Observed",24,"3795"
"4423",17,"1_Observed",66,"3796"
"4423",12,"4_Among",66,"3797"
"4423",15,"3_Within",66,"3798"
"4424",16,"1_Observed",74,"3799"
"4424",14,"4_Among",74,"3800"
"4424",16,"3_Within",74,"3801"
"4427",12,"1_Observed",28,"3802"
"4427",5,"4_Among",28,"3803"
"4427",3,"3_Within",28,"3804"
"4428",1,"4_Among",22,"3805"
"4428",3,"3_Within",22,"3806"
"4428",4,"1_Observed",22,"3807"
"4430",10,"1_Observed",57,"3808"
"4430",10,"4_Among",57,"3809"
"4430",10,"3_Within",57,"3810"
"4435",7,"4_Among",32,"3811"
"4435",7,"3_Within",32,"3812"
"4435",7,"1_Observed",32,"3813"
"4437",2,"1_Observed",20,"3814"
"4437",2,"3_Within",20,"3815"
"4437",2,"4_Among",20,"3816"
"4439",7,"3_Within",48,"3817"
"4439",8,"4_Among",48,"3818"
"4439",12,"1_Observed",48,"3819"
"4443",1,"4_Among",14,"3820"
"4443",1,"3_Within",14,"3821"
"4443",0,"1_Observed",14,"3822"
"4447",3,"3_Within",24,"3823"
"4447",4,"4_Among",24,"3824"
"4447",2,"1_Observed",24,"3825"
"4451",1,"4_Among",13,"3826"
"4451",1,"1_Observed",13,"3827"
"4451",0,"3_Within",13,"3828"
"4452",5,"1_Observed",44,"3829"
"4452",5,"3_Within",44,"3830"
"4452",4,"4_Among",44,"3831"
"4454",5,"1_Observed",46,"3832"
"4454",7,"3_Within",46,"3833"
"4454",7,"4_Among",46,"3834"
"446",4,"3_Within",22,"3835"
"446",4,"4_Among",22,"3836"
"446",5,"1_Observed",22,"3837"
"4460",2,"3_Within",30,"3838"
"4460",1,"4_Among",30,"3839"
"4460",5,"1_Observed",30,"3840"
"4464",0,"4_Among",4,"3841"
"4464",0,"1_Observed",4,"3842"
"4464",0,"3_Within",4,"3843"
"4466",5,"1_Observed",28,"3844"
"4466",5,"3_Within",28,"3845"
"4466",4,"4_Among",28,"3846"
"4468",0,"1_Observed",14,"3847"
"4468",1,"3_Within",14,"3848"
"4468",1,"4_Among",14,"3849"
"447",1,"4_Among",20,"3850"
"447",2,"1_Observed",20,"3851"
"447",0,"3_Within",20,"3852"
"4471",5,"3_Within",44,"3853"
"4471",5,"4_Among",44,"3854"
"4471",5,"1_Observed",44,"3855"
"4474",6,"4_Among",44,"3856"
"4474",19,"1_Observed",44,"3857"
"4474",7,"3_Within",44,"3858"
"4478",15,"3_Within",52,"3859"
"4478",18,"1_Observed",52,"3860"
"4478",14,"4_Among",52,"3861"
"4479",3,"4_Among",24,"3862"
"4479",4,"3_Within",24,"3863"
"4479",7,"1_Observed",24,"3864"
"4483",4,"1_Observed",26,"3865"
"4483",3,"4_Among",26,"3866"
"4483",2,"3_Within",26,"3867"
"4484",5,"3_Within",36,"3868"
"4484",4,"4_Among",36,"3869"
"4484",3,"1_Observed",36,"3870"
"4485",24,"4_Among",74,"3871"
"4485",33,"1_Observed",74,"3872"
"4485",25,"3_Within",74,"3873"
"4486",6,"1_Observed",26,"3874"
"4486",5,"3_Within",26,"3875"
"4486",5,"4_Among",26,"3876"
"4487",9,"1_Observed",34,"3877"
"4487",4,"3_Within",34,"3878"
"4487",4,"4_Among",34,"3879"
"4489",6,"3_Within",46,"3880"
"4489",4,"4_Among",46,"3881"
"4489",7,"1_Observed",46,"3882"
"449",1,"3_Within",18,"3883"
"449",1,"4_Among",18,"3884"
"449",7,"1_Observed",18,"3885"
"4490",10,"4_Among",58,"3886"
"4490",17,"1_Observed",58,"3887"
"4490",11,"3_Within",58,"3888"
"4491",5,"1_Observed",44,"3889"
"4491",5,"3_Within",44,"3890"
"4491",5,"4_Among",44,"3891"
"4493",7,"1_Observed",28,"3892"
"4493",4,"3_Within",28,"3893"
"4493",3,"4_Among",28,"3894"
"4495",0,"3_Within",13,"3895"
"4495",0,"4_Among",13,"3896"
"4495",0,"1_Observed",13,"3897"
"4496",1,"4_Among",6,"3898"
"4496",1,"1_Observed",6,"3899"
"4496",0,"3_Within",6,"3900"
"4499",3,"3_Within",32,"3901"
"4499",5,"1_Observed",32,"3902"
"4499",3,"4_Among",32,"3903"
"45",0,"3_Within",24,"3904"
"45",1,"1_Observed",24,"3905"
"45",2,"4_Among",24,"3906"
"450",6,"3_Within",42,"3907"
"450",3,"1_Observed",42,"3908"
"450",4,"4_Among",42,"3909"
"4500",1,"4_Among",28,"3910"
"4500",3,"3_Within",28,"3911"
"4500",2,"1_Observed",28,"3912"
"4505",5,"1_Observed",18,"3913"
"4505",2,"4_Among",18,"3914"
"4505",1,"3_Within",18,"3915"
"4507",0,"3_Within",2,"3916"
"4507",0,"4_Among",2,"3917"
"4507",0,"1_Observed",2,"3918"
"4508",1,"4_Among",12,"3919"
"4508",1,"1_Observed",12,"3920"
"4508",0,"3_Within",12,"3921"
"451",0,"3_Within",6,"3922"
"451",0,"1_Observed",6,"3923"
"451",0,"4_Among",6,"3924"
"4515",1,"1_Observed",22,"3925"
"4515",2,"3_Within",22,"3926"
"4515",0,"4_Among",22,"3927"
"4518",5,"1_Observed",16,"3928"
"4518",3,"3_Within",16,"3929"
"4518",4,"4_Among",16,"3930"
"4519",1,"3_Within",14,"3931"
"4519",2,"4_Among",14,"3932"
"4519",0,"1_Observed",14,"3933"
"452",8,"3_Within",52,"3934"
"452",9,"4_Among",52,"3935"
"452",9,"1_Observed",52,"3936"
"4520",0,"4_Among",10,"3937"
"4520",0,"1_Observed",10,"3938"
"4520",0,"3_Within",10,"3939"
"4522",2,"1_Observed",45,"3940"
"4522",6,"3_Within",45,"3941"
"4522",6,"4_Among",45,"3942"
"4523",3,"1_Observed",24,"3943"
"4523",3,"3_Within",24,"3944"
"4523",3,"4_Among",24,"3945"
"4524",3,"3_Within",38,"3946"
"4524",3,"4_Among",38,"3947"
"4524",7,"1_Observed",38,"3948"
"4526",3,"4_Among",34,"3949"
"4526",5,"1_Observed",34,"3950"
"4526",5,"3_Within",34,"3951"
"4529",8,"4_Among",48,"3952"
"4529",8,"3_Within",48,"3953"
"4529",12,"1_Observed",48,"3954"
"453",0,"3_Within",12,"3955"
"453",0,"4_Among",12,"3956"
"453",0,"1_Observed",12,"3957"
"4530",4,"4_Among",28,"3958"
"4530",2,"1_Observed",28,"3959"
"4530",4,"3_Within",28,"3960"
"4531",5,"1_Observed",34,"3961"
"4531",5,"3_Within",34,"3962"
"4531",4,"4_Among",34,"3963"
"4533",7,"1_Observed",26,"3964"
"4533",4,"4_Among",26,"3965"
"4533",5,"3_Within",26,"3966"
"4534",0,"3_Within",6,"3967"
"4534",2,"1_Observed",6,"3968"
"4534",0,"4_Among",6,"3969"
"4536",7,"1_Observed",34,"3970"
"4536",3,"4_Among",34,"3971"
"4536",5,"3_Within",34,"3972"
"4538",7,"3_Within",32,"3973"
"4538",4,"4_Among",32,"3974"
"4538",4,"1_Observed",32,"3975"
"454",6,"3_Within",34,"3976"
"454",5,"1_Observed",34,"3977"
"454",5,"4_Among",34,"3978"
"4540",6,"3_Within",44,"3979"
"4540",8,"4_Among",44,"3980"
"4540",12,"1_Observed",44,"3981"
"4543",1,"3_Within",22,"3982"
"4543",2,"4_Among",22,"3983"
"4543",4,"1_Observed",22,"3984"
"4544",2,"4_Among",8,"3985"
"4544",1,"1_Observed",8,"3986"
"4544",1,"3_Within",8,"3987"
"4545",0,"3_Within",8,"3988"
"4545",0,"4_Among",8,"3989"
"4545",0,"1_Observed",8,"3990"
"4546",5,"3_Within",46,"3991"
"4546",5,"4_Among",46,"3992"
"4546",5,"1_Observed",46,"3993"
"4549",1,"3_Within",14,"3994"
"4549",0,"4_Among",14,"3995"
"4549",1,"1_Observed",14,"3996"
"4550",3,"4_Among",32,"3997"
"4550",7,"1_Observed",32,"3998"
"4550",4,"3_Within",32,"3999"
"4555",8,"4_Among",42,"4000"
"4555",7,"3_Within",42,"4001"
"4555",12,"1_Observed",42,"4002"
"4556",1,"3_Within",18,"4003"
"4556",3,"1_Observed",18,"4004"
"4556",1,"4_Among",18,"4005"
"456",2,"3_Within",23,"4006"
"456",2,"1_Observed",23,"4007"
"456",2,"4_Among",23,"4008"
"4561",1,"4_Among",22,"4009"
"4561",3,"3_Within",22,"4010"
"4561",3,"1_Observed",22,"4011"
"4562",4,"4_Among",26,"4012"
"4562",3,"3_Within",26,"4013"
"4562",6,"1_Observed",26,"4014"
"4564",1,"1_Observed",24,"4015"
"4564",2,"4_Among",24,"4016"
"4564",2,"3_Within",24,"4017"
"4565",10,"3_Within",40,"4018"
"4565",8,"4_Among",40,"4019"
"4565",14,"1_Observed",40,"4020"
"4566",1,"3_Within",28,"4021"
"4566",2,"4_Among",28,"4022"
"4566",3,"1_Observed",28,"4023"
"4569",6,"3_Within",38,"4024"
"4569",6,"4_Among",38,"4025"
"4569",9,"1_Observed",38,"4026"
"4572",4,"4_Among",18,"4027"
"4572",4,"1_Observed",18,"4028"
"4572",3,"3_Within",18,"4029"
"4574",12,"3_Within",66,"4030"
"4574",11,"4_Among",66,"4031"
"4574",23,"1_Observed",66,"4032"
"4575",0,"3_Within",4,"4033"
"4575",0,"4_Among",4,"4034"
"4575",0,"1_Observed",4,"4035"
"4576",3,"3_Within",20,"4036"
"4576",2,"4_Among",20,"4037"
"4576",2,"1_Observed",20,"4038"
"458",2,"3_Within",18,"4039"
"458",2,"4_Among",18,"4040"
"458",4,"1_Observed",18,"4041"
"4582",0,"4_Among",10,"4042"
"4582",0,"1_Observed",10,"4043"
"4582",0,"3_Within",10,"4044"
"4584",3,"4_Among",32,"4045"
"4584",3,"3_Within",32,"4046"
"4584",4,"1_Observed",32,"4047"
"4589",5,"3_Within",34,"4048"
"4589",7,"1_Observed",34,"4049"
"4589",4,"4_Among",34,"4050"
"459",0,"4_Among",8,"4051"
"459",0,"3_Within",8,"4052"
"459",0,"1_Observed",8,"4053"
"4590",2,"4_Among",16,"4054"
"4590",1,"3_Within",16,"4055"
"4590",1,"1_Observed",16,"4056"
"4591",8,"4_Among",42,"4057"
"4591",9,"3_Within",42,"4058"
"4591",9,"1_Observed",42,"4059"
"4592",6,"1_Observed",24,"4060"
"4592",1,"4_Among",24,"4061"
"4592",1,"3_Within",24,"4062"
"4595",2,"3_Within",24,"4063"
"4595",3,"4_Among",24,"4064"
"4595",7,"1_Observed",24,"4065"
"4599",4,"3_Within",20,"4066"
"4599",3,"4_Among",20,"4067"
"4599",1,"1_Observed",20,"4068"
"4601",18,"3_Within",68,"4069"
"4601",15,"4_Among",68,"4070"
"4601",16,"1_Observed",68,"4071"
"4603",3,"4_Among",30,"4072"
"4603",3,"1_Observed",30,"4073"
"4603",3,"3_Within",30,"4074"
"4604",2,"3_Within",24,"4075"
"4604",0,"4_Among",24,"4076"
"4604",0,"1_Observed",24,"4077"
"4605",0,"3_Within",12,"4078"
"4605",1,"4_Among",12,"4079"
"4605",1,"1_Observed",12,"4080"
"4612",4,"3_Within",40,"4081"
"4612",4,"4_Among",40,"4082"
"4612",5,"1_Observed",40,"4083"
"4616",2,"4_Among",14,"4084"
"4616",3,"1_Observed",14,"4085"
"4616",3,"3_Within",14,"4086"
"462",0,"3_Within",4,"4087"
"462",0,"4_Among",4,"4088"
"462",1,"1_Observed",4,"4089"
"4625",3,"3_Within",30,"4090"
"4625",3,"4_Among",30,"4091"
"4625",4,"1_Observed",30,"4092"
"4626",3,"3_Within",22,"4093"
"4626",3,"1_Observed",22,"4094"
"4626",3,"4_Among",22,"4095"
"4628",0,"4_Among",12,"4096"
"4628",0,"3_Within",12,"4097"
"4628",0,"1_Observed",12,"4098"
"4631",1,"4_Among",16,"4099"
"4631",1,"1_Observed",16,"4100"
"4631",1,"3_Within",16,"4101"
"4636",4,"4_Among",38,"4102"
"4636",8,"1_Observed",38,"4103"
"4636",6,"3_Within",38,"4104"
"4638",0,"4_Among",8,"4105"
"4638",1,"1_Observed",8,"4106"
"4638",1,"3_Within",8,"4107"
"4639",0,"4_Among",14,"4108"
"4639",1,"1_Observed",14,"4109"
"4639",0,"3_Within",14,"4110"
"464",0,"3_Within",4,"4111"
"464",0,"1_Observed",4,"4112"
"464",0,"4_Among",4,"4113"
"465",2,"3_Within",20,"4114"
"465",2,"4_Among",20,"4115"
"465",5,"1_Observed",20,"4116"
"4655",1,"1_Observed",22,"4117"
"4655",2,"4_Among",22,"4118"
"4655",3,"3_Within",22,"4119"
"4656",1,"1_Observed",22,"4120"
"4656",1,"4_Among",22,"4121"
"4656",0,"3_Within",22,"4122"
"4663",2,"4_Among",22,"4123"
"4663",0,"1_Observed",22,"4124"
"4663",2,"3_Within",22,"4125"
"4665",0,"4_Among",2,"4126"
"4665",0,"1_Observed",2,"4127"
"4665",0,"3_Within",2,"4128"
"4666",3,"1_Observed",18,"4129"
"4666",0,"4_Among",18,"4130"
"4666",3,"3_Within",18,"4131"
"4669",13,"1_Observed",48,"4132"
"4669",7,"4_Among",48,"4133"
"4669",7,"3_Within",48,"4134"
"4676",0,"4_Among",21,"4135"
"4676",1,"1_Observed",21,"4136"
"4676",0,"3_Within",21,"4137"
"4684",5,"3_Within",20,"4138"
"4684",4,"4_Among",20,"4139"
"4684",5,"1_Observed",20,"4140"
"4685",6,"4_Among",46,"4141"
"4685",9,"1_Observed",46,"4142"
"4685",7,"3_Within",46,"4143"
"4687",5,"1_Observed",40,"4144"
"4687",3,"4_Among",40,"4145"
"4687",4,"3_Within",40,"4146"
"4689",0,"4_Among",8,"4147"
"4689",0,"1_Observed",8,"4148"
"4689",0,"3_Within",8,"4149"
"4691",2,"4_Among",32,"4150"
"4691",3,"3_Within",32,"4151"
"4691",3,"1_Observed",32,"4152"
"4692",0,"4_Among",20,"4153"
"4692",3,"1_Observed",20,"4154"
"4692",1,"3_Within",20,"4155"
"4695",2,"1_Observed",12,"4156"
"4695",0,"4_Among",12,"4157"
"4695",1,"3_Within",12,"4158"
"4696",1,"1_Observed",10,"4159"
"4696",0,"4_Among",10,"4160"
"4696",0,"3_Within",10,"4161"
"4699",0,"4_Among",18,"4162"
"4699",0,"1_Observed",18,"4163"
"4699",0,"3_Within",18,"4164"
"470",0,"4_Among",14,"4165"
"470",1,"1_Observed",14,"4166"
"470",0,"3_Within",14,"4167"
"4703",3,"4_Among",32,"4168"
"4703",3,"1_Observed",32,"4169"
"4703",2,"3_Within",32,"4170"
"4706",2,"1_Observed",22,"4171"
"4706",2,"4_Among",22,"4172"
"4706",2,"3_Within",22,"4173"
"4709",2,"1_Observed",26,"4174"
"4709",2,"4_Among",26,"4175"
"4709",3,"3_Within",26,"4176"
"471",0,"3_Within",10,"4177"
"471",1,"4_Among",10,"4178"
"471",0,"1_Observed",10,"4179"
"4712",0,"4_Among",14,"4180"
"4712",1,"1_Observed",14,"4181"
"4712",0,"3_Within",14,"4182"
"4715",0,"3_Within",17,"4183"
"4715",0,"4_Among",17,"4184"
"4715",1,"1_Observed",17,"4185"
"4717",0,"4_Among",10,"4186"
"4717",3,"1_Observed",10,"4187"
"4717",1,"3_Within",10,"4188"
"4720",0,"1_Observed",6,"4189"
"4720",0,"4_Among",6,"4190"
"4720",0,"3_Within",6,"4191"
"4722",3,"4_Among",20,"4192"
"4722",3,"1_Observed",20,"4193"
"4722",4,"3_Within",20,"4194"
"4724",0,"4_Among",10,"4195"
"4724",0,"3_Within",10,"4196"
"4724",0,"1_Observed",10,"4197"
"4726",0,"4_Among",24,"4198"
"4726",2,"1_Observed",24,"4199"
"4726",2,"3_Within",24,"4200"
"4727",1,"1_Observed",18,"4201"
"4727",1,"4_Among",18,"4202"
"4727",1,"3_Within",18,"4203"
"4728",2,"1_Observed",36,"4204"
"4728",3,"4_Among",36,"4205"
"4728",3,"3_Within",36,"4206"
"4729",1,"4_Among",22,"4207"
"4729",1,"1_Observed",22,"4208"
"4729",2,"3_Within",22,"4209"
"4735",3,"4_Among",26,"4210"
"4735",3,"1_Observed",26,"4211"
"4735",3,"3_Within",26,"4212"
"4736",3,"1_Observed",32,"4213"
"4736",3,"4_Among",32,"4214"
"4736",2,"3_Within",32,"4215"
"4737",6,"1_Observed",30,"4216"
"4737",5,"4_Among",30,"4217"
"4737",5,"3_Within",30,"4218"
"4738",1,"4_Among",29,"4219"
"4738",5,"1_Observed",29,"4220"
"4738",2,"3_Within",29,"4221"
"4740",2,"3_Within",24,"4222"
"4740",4,"1_Observed",24,"4223"
"4740",2,"4_Among",24,"4224"
"4742",1,"4_Among",20,"4225"
"4742",0,"3_Within",20,"4226"
"4742",0,"1_Observed",20,"4227"
"4743",1,"4_Among",22,"4228"
"4743",4,"1_Observed",22,"4229"
"4743",2,"3_Within",22,"4230"
"4745",0,"3_Within",22,"4231"
"4745",0,"1_Observed",22,"4232"
"4745",0,"4_Among",22,"4233"
"4748",2,"4_Among",22,"4234"
"4748",2,"3_Within",22,"4235"
"4748",3,"1_Observed",22,"4236"
"4750",0,"4_Among",14,"4237"
"4750",0,"3_Within",14,"4238"
"4750",3,"1_Observed",14,"4239"
"4752",0,"4_Among",10,"4240"
"4752",1,"3_Within",10,"4241"
"4752",4,"1_Observed",10,"4242"
"4753",2,"1_Observed",24,"4243"
"4753",1,"4_Among",24,"4244"
"4753",2,"3_Within",24,"4245"
"4755",3,"1_Observed",28,"4246"
"4755",2,"3_Within",28,"4247"
"4755",1,"4_Among",28,"4248"
"4756",2,"3_Within",14,"4249"
"4756",2,"1_Observed",14,"4250"
"4756",0,"4_Among",14,"4251"
"4759",1,"4_Among",10,"4252"
"4759",0,"3_Within",10,"4253"
"4759",2,"1_Observed",10,"4254"
"476",0,"3_Within",4,"4255"
"476",0,"1_Observed",4,"4256"
"476",0,"4_Among",4,"4257"
"4760",4,"1_Observed",24,"4258"
"4760",2,"4_Among",24,"4259"
"4760",2,"3_Within",24,"4260"
"4762",0,"1_Observed",6,"4261"
"4762",0,"3_Within",6,"4262"
"4762",0,"4_Among",6,"4263"
"4764",0,"3_Within",12,"4264"
"4764",0,"1_Observed",12,"4265"
"4764",1,"4_Among",12,"4266"
"4765",2,"4_Among",22,"4267"
"4765",1,"3_Within",22,"4268"
"4765",1,"1_Observed",22,"4269"
"4768",1,"3_Within",16,"4270"
"4768",2,"1_Observed",16,"4271"
"4768",0,"4_Among",16,"4272"
"477",1,"3_Within",8,"4273"
"477",2,"1_Observed",8,"4274"
"477",1,"4_Among",8,"4275"
"4772",6,"1_Observed",18,"4276"
"4772",2,"4_Among",18,"4277"
"4772",2,"3_Within",18,"4278"
"4776",0,"3_Within",9,"4279"
"4776",0,"1_Observed",9,"4280"
"4776",0,"4_Among",9,"4281"
"4778",0,"1_Observed",12,"4282"
"4778",0,"4_Among",12,"4283"
"4778",1,"3_Within",12,"4284"
"478",1,"3_Within",26,"4285"
"478",2,"4_Among",26,"4286"
"478",5,"1_Observed",26,"4287"
"4780",0,"4_Among",8,"4288"
"4780",0,"3_Within",8,"4289"
"4780",1,"1_Observed",8,"4290"
"4781",1,"1_Observed",28,"4291"
"4781",3,"4_Among",28,"4292"
"4781",3,"3_Within",28,"4293"
"4784",3,"1_Observed",16,"4294"
"4784",3,"3_Within",16,"4295"
"4784",0,"4_Among",16,"4296"
"4786",0,"3_Within",6,"4297"
"4786",0,"1_Observed",6,"4298"
"4786",0,"4_Among",6,"4299"
"4787",0,"4_Among",8,"4300"
"4787",0,"3_Within",8,"4301"
"4787",1,"1_Observed",8,"4302"
"4794",3,"1_Observed",27,"4303"
"4794",2,"4_Among",27,"4304"
"4794",0,"3_Within",27,"4305"
"4795",0,"1_Observed",13,"4306"
"4795",0,"3_Within",13,"4307"
"4795",0,"4_Among",13,"4308"
"4805",0,"3_Within",14,"4309"
"4805",1,"1_Observed",14,"4310"
"4805",0,"4_Among",14,"4311"
"4806",0,"4_Among",14,"4312"
"4806",0,"3_Within",14,"4313"
"4806",0,"1_Observed",14,"4314"
"481",0,"3_Within",16,"4315"
"481",1,"4_Among",16,"4316"
"481",0,"1_Observed",16,"4317"
"4818",0,"3_Within",2,"4318"
"4818",0,"1_Observed",2,"4319"
"4818",0,"4_Among",2,"4320"
"4823",0,"1_Observed",11,"4321"
"4823",0,"4_Among",11,"4322"
"4823",0,"3_Within",11,"4323"
"4835",3,"3_Within",30,"4324"
"4835",4,"1_Observed",30,"4325"
"4835",2,"4_Among",30,"4326"
"4836",5,"1_Observed",30,"4327"
"4836",2,"4_Among",30,"4328"
"4836",3,"3_Within",30,"4329"
"4842",1,"4_Among",16,"4330"
"4842",0,"3_Within",16,"4331"
"4842",0,"1_Observed",16,"4332"
"4845",4,"1_Observed",28,"4333"
"4845",2,"4_Among",28,"4334"
"4845",2,"3_Within",28,"4335"
"4846",7,"1_Observed",38,"4336"
"4846",5,"3_Within",38,"4337"
"4846",5,"4_Among",38,"4338"
"4847",12,"3_Within",58,"4339"
"4847",18,"1_Observed",58,"4340"
"4847",12,"4_Among",58,"4341"
"4860",1,"4_Among",28,"4342"
"4860",2,"3_Within",28,"4343"
"4860",3,"1_Observed",28,"4344"
"4861",1,"1_Observed",20,"4345"
"4861",2,"4_Among",20,"4346"
"4861",2,"3_Within",20,"4347"
"4862",1,"1_Observed",22,"4348"
"4862",2,"3_Within",22,"4349"
"4862",2,"4_Among",22,"4350"
"4866",2,"3_Within",18,"4351"
"4866",3,"1_Observed",18,"4352"
"4866",1,"4_Among",18,"4353"
"4867",4,"4_Among",32,"4354"
"4867",3,"3_Within",32,"4355"
"4867",8,"1_Observed",32,"4356"
"4871",3,"4_Among",24,"4357"
"4871",3,"3_Within",24,"4358"
"4871",1,"1_Observed",24,"4359"
"4872",5,"4_Among",40,"4360"
"4872",5,"3_Within",40,"4361"
"4872",6,"1_Observed",40,"4362"
"4876",3,"1_Observed",20,"4363"
"4876",3,"4_Among",20,"4364"
"4876",2,"3_Within",20,"4365"
"4879",3,"3_Within",22,"4366"
"4879",2,"4_Among",22,"4367"
"4879",4,"1_Observed",22,"4368"
"4880",0,"4_Among",6,"4369"
"4880",0,"3_Within",6,"4370"
"4880",2,"1_Observed",6,"4371"
"4883",5,"1_Observed",22,"4372"
"4883",3,"4_Among",22,"4373"
"4883",3,"3_Within",22,"4374"
"4889",5,"3_Within",30,"4375"
"4889",4,"4_Among",30,"4376"
"4889",6,"1_Observed",30,"4377"
"4890",2,"3_Within",30,"4378"
"4890",8,"1_Observed",30,"4379"
"4890",1,"4_Among",30,"4380"
"4891",0,"3_Within",22,"4381"
"4891",4,"1_Observed",22,"4382"
"4891",1,"4_Among",22,"4383"
"4897",2,"3_Within",18,"4384"
"4897",0,"4_Among",18,"4385"
"4897",1,"1_Observed",18,"4386"
"4898",0,"3_Within",16,"4387"
"4898",1,"4_Among",16,"4388"
"4898",0,"1_Observed",16,"4389"
"4903",2,"3_Within",30,"4390"
"4903",3,"1_Observed",30,"4391"
"4903",3,"4_Among",30,"4392"
"4911",3,"3_Within",24,"4393"
"4911",4,"1_Observed",24,"4394"
"4911",1,"4_Among",24,"4395"
"4915",11,"3_Within",50,"4396"
"4915",10,"4_Among",50,"4397"
"4915",17,"1_Observed",50,"4398"
"4916",4,"4_Among",40,"4399"
"4916",4,"3_Within",40,"4400"
"4916",3,"1_Observed",40,"4401"
"492",2,"3_Within",30,"4402"
"492",6,"1_Observed",30,"4403"
"492",1,"4_Among",30,"4404"
"4924",0,"3_Within",12,"4405"
