"DVDRef","BroodRef","FVisit1","MVisit1","EffectiveTime","FVisit1RateH","MVisit1RateH","VisitRateDifference","TotalProRate","AlternationValue","SynchronyFeedValue","PropSynchroFemaleStart","DVDInfoChickNb","ChickAgeCat","RelTimeHrs","MFVisit1","BreedingYear","HatchingDayAfter0401","SocialMumID","SocialDadID","DadAge","MumAge","ParentsAge","MBroodNb","MPriorResidence","MnextNBsame","MwillDivorce","FBroodNb","FPriorResidence","FnextNBsame","FwillDivorce","PairID","PairBroodNb","PairIDYear","NbRinged","AvgMass","MinMass","AvgTarsus","sdMass","sdTarsus","MixedBroodYN","MeanAsim","Adev","MeanSsim","Sdev","meanDadAge","DeltaDadAge","FirstDadReproAge","LastDadReproAge","meanMumAge","DeltaMumAge","FirstMumReproAge","LastMumReproAge"
4424,"1746",37,40,89.6,25,27,2,52,48.7,21.1,37.5,4,"Age10",1.83,77,"2014",68,"6845","6280",2,1,1.5,4,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,"62806845",1,"628068452014",4,22.0999999046326,18.2000007629395,17.8499999046326,2.65455537242319,0.914694758574319,FALSE,53.2368421052632,-4.53684210526315,21.1315789473684,-0.0315789473684198,1.66666666666667,0.333333333333333,1,2,1.33333333333333,-0.333333333333333,1,2
4427,"1754",14,31,88.8,9,21,12,30,50,27.3,41.7,3,"Age06",4.77,45,"2014",73,"4961","7267",1,4,2.5,3,FALSE,FALSE,TRUE,12,TRUE,TRUE,FALSE,"72674961",2,"726749612014",3,21.2999998728434,18,18.7000001271566,3.2046838872881,0.984885567151523,FALSE,35.8636363636364,14.1363636363636,10.3863636363636,16.9136363636364,1.3,-0.3,1,2,2.73333333333333,1.26666666666667,1,4
4428,"1750",41,11,88.4,28,7,21,35,23.5,7.8,50,2,"Age06",4.77,52,"2014",73,"6317","5466",3,2,2.5,7,FALSE,FALSE,TRUE,4,TRUE,TRUE,FALSE,"54666317",2,"546663172014",2,21.4500007629395,21.2000007629395,19.0500001907349,0.353553390593274,0.212132843575471,FALSE,25.7647058823529,-2.26470588235294,9.56862745098039,-1.76862745098039,2.5,0.5,1,4,1.6,0.4,1,2
4430,"1762",29,29,89.1,20,20,0,40,59.6,17.5,70,4,"Age06",2.5,58,"2014",73,"4663","5424",3,5,4,5,TRUE,FALSE,FALSE,11,TRUE,FALSE,FALSE,"54244663",4,"542446632014",4,22.9750003814697,19.5,18.5250000953674,2.44318800087619,0.780491180148615,TRUE,60.2456140350877,-0.645614035087711,17.8947368421053,-0.39473684210526,3,0,2,4,3.61111111111111,1.38888888888889,1,5
4435,"1755",36,16,87.9,25,11,14,36,35.3,13.7,42.9,4,"Age06",2.17,52,"2014",74,"5140","4895",4,3,3.5,11,FALSE,FALSE,TRUE,8,FALSE,FALSE,FALSE,"48955140",7,"489551402014",4,23.7249999046326,22.7000007629395,19.2750000953674,0.873211822744245,0.718215686283548,FALSE,38.1960784313725,-2.89607843137255,16.156862745098,-2.45686274509804,2.76923076923077,1.23076923076923,1,4,2.125,0.875,1,3
4437,"1764",15,10,83.2999969482422,11,7,4,18,79.2,8.3,100,4,"Age06",0.35,25,"2014",74,"6920","6902",1,1,1,2,TRUE,TRUE,FALSE,2,TRUE,TRUE,FALSE,"69026920",2,"690269202014",4,21.3249998092651,15.6000003814697,18.1999998092651,3.87244504150379,1.23288275933897,TRUE,60.4166666666667,18.7833333333333,6.04166666666667,2.25833333333333,1.4,-0.4,1,2,1,0,1,1
4439,"1757",24,32,88.9,16,22,6,38,63.6,21.8,33.3,5,"Age06",4.25,56,"2014",74,"6967","6562",2,1,1.5,2,TRUE,TRUE,FALSE,2,TRUE,TRUE,FALSE,"65626967",2,"656269672014",5,19.1800003051758,15.6000003814697,17.5799999237061,2.47628733899984,1.00598204842059,FALSE,54.3636363636364,9.23636363636364,16.4,5.4,2,0,2,2,1.5,-0.5,1,2
4443,"1756",9,7,85.2,6,5,1,11,73.3,0,NA,1,"Age06",3.85,16,"2014",75,"6795","6894",1,1,1,1,FALSE,FALSE,FALSE,2,FALSE,FALSE,FALSE,"68946795",1,"689467952014",1,25.2000007629395,25.2000007629395,19.2000007629395,NA,NA,FALSE,74.1333333333333,-0.833333333333329,5.06666666666667,-5.06666666666667,1,0,1,1,1,0,1,1
4447,"1763",12,25,89.1,8,17,9,25,61.1,5.6,100,2,"Age06",1.88,37,"2014",75,"6976","6436",2,1,1.5,4,TRUE,NA,NA,2,TRUE,NA,NA,"64366976",2,"643669762014",2,24.25,23.7999992370605,18.1000003814697,0.63639718202728,0,TRUE,59.3333333333333,1.76666666666667,11.3055555555556,-5.70555555555556,1.33333333333333,0.666666666666667,1,2,1,0,1,1
4451,"1758",7,7,51.3999984741211,8,8,0,16,76.9,7.7,0,2,"Age10",7.63,14,"2014",71,"6987","6386",2,1,1.5,3,FALSE,TRUE,FALSE,1,FALSE,TRUE,FALSE,"63866987",1,"638669872014",2,24.8500003814697,24.5,18.8999996185303,0.494975286310277,0,FALSE,58.6153846153846,18.2846153846154,5.46153846153846,2.23846153846154,1.8,0.2,1,2,1,0,1,1
4452,"1771",22,23,88.1,15,16,1,31,70.5,11.4,60,3,"Age10",0.27,45,"2014",71,"6267","6270",2,2,2,5,TRUE,FALSE,FALSE,4,TRUE,FALSE,FALSE,"62706267",2,"627062672014",3,22.5666669209798,20.6000003814697,18.033332824707,1.76162787970676,1.00166513410081,FALSE,59.2727272727273,11.2272727272727,12.6136363636364,-1.21363636363636,2,0,1,3,1.33333333333333,0.666666666666667,1,2
4454,"1753",26,23,88.3,18,16,2,34,60.4,10.4,80,4,"Age10",1.95,49,"2014",72,"4872","5675",3,4,3.5,8,TRUE,FALSE,FALSE,11,TRUE,FALSE,FALSE,"56754872",8,"567548722014",4,24.6750001907349,23.6000003814697,18.5749998092651,0.77190212351411,0.275378827503737,TRUE,53,7.4,16.1041666666667,-5.70416666666667,2.73684210526316,0.263157894736842,1,4,2.64705882352941,1.35294117647059,1,4
4460,"1765",15,16,88.9,10,11,1,21,66.7,16.7,80,3,"Age06",7.08,31,"2014",76,"6955","6927",1,1,1,2,TRUE,TRUE,FALSE,2,TRUE,TRUE,FALSE,"69276955",2,"692769552014",3,22.6666666666667,21.2999992370605,18.4333337148031,1.19303595206472,0.461880876076661,TRUE,67.7333333333333,-1.03333333333333,8.5,8.2,1.4,-0.4,1,2,1.57142857142857,-0.571428571428571,1,2
4464,"1766",8,2,82.5,6,1,5,7,44.4,0,NA,1,"Age06",6.93,10,"2014",77,"4739","5466",3,5,4,8,FALSE,FALSE,TRUE,11,TRUE,NA,NA,"54664739",2,"546647392014",1,16.1500000953674,15.6999998092651,14.0500001907349,NA,NA,TRUE,44.4444444444444,-0.0444444444444443,0.666666666666667,-0.666666666666667,2.5,0.5,1,4,2.9375,2.0625,1,5
4466,"1754",14,39,88.1,10,27,17,37,34.6,9.6,60,3,"Age10",8.62,53,"2014",73,"4961","7267",1,4,2.5,3,FALSE,FALSE,TRUE,12,TRUE,TRUE,FALSE,"72674961",2,"726749612014",3,21.2999998728434,18,18.7000001271566,3.2046838872881,0.984885567151523,FALSE,34.6923076923077,-0.092307692307692,11,-1.4,1.3,-0.3,1,2,2.73333333333333,1.26666666666667,1,4
4468,"1750",7,14,87.7,5,10,5,15,40,0,NA,2,"Age10",6.92,21,"2014",73,"6317","5466",3,2,2.5,7,FALSE,FALSE,TRUE,4,TRUE,TRUE,FALSE,"54666317",2,"546663172014",2,21.4500007629395,21.2000007629395,19.0500001907349,0.353553390593274,0.212132843575471,FALSE,39.7,0.299999999999997,4.55,-4.55,2.5,0.5,1,4,1.6,0.4,1,2
4471,"1762",26,22,89.4,17,15,2,32,63.8,10.6,40,4,"Age10",2.05,48,"2014",73,"4663","5424",3,5,4,5,TRUE,FALSE,FALSE,11,TRUE,FALSE,FALSE,"54244663",4,"542446632014",4,22.9750003814697,19.5,18.5250000953674,2.44318800087619,0.780491180148615,TRUE,57.9148936170213,5.88510638297872,14.0425531914894,-3.44255319148936,3,0,2,4,3.61111111111111,1.38888888888889,1,5
4474,"1755",22,36,86.9,15,25,10,40,43.9,33.3,42.1,4,"Age10",5.73,58,"2014",74,"5140","4895",4,3,3.5,11,FALSE,FALSE,TRUE,8,FALSE,FALSE,FALSE,"48955140",7,"489551402014",4,23.7249999046326,22.7000007629395,19.2750000953674,0.873211822744245,0.718215686283548,FALSE,37.6140350877193,6.2859649122807,15.2456140350877,18.0543859649123,2.76923076923077,1.23076923076923,1,4,2.125,0.875,1,3
4478,"1764",53,26,89,36,18,18,54,50,23.1,44.4,4,"Age10",5.73,79,"2014",74,"6920","6902",1,1,1,2,TRUE,TRUE,FALSE,2,TRUE,TRUE,FALSE,"69026920",2,"690269202014",4,21.3249998092651,15.6000003814697,18.1999998092651,3.87244504150379,1.23288275933897,TRUE,46.7435897435897,3.25641025641026,20.8333333333333,2.26666666666667,1.4,-0.4,1,2,1,0,1,1
4479,"1774",18,12,89.7,12,8,4,20,72.4,24.1,71.4,3,"Age06",4.08,30,"2014",78,"4965","6503",2,4,3,2,TRUE,NA,NA,8,TRUE,NA,NA,"65034965",2,"650349652014",3,23.0666669209798,21,18.6666666666667,1.88767968137289,0.208166325068606,FALSE,68.8275862068966,3.57241379310345,13.6551724137931,10.4448275862069,2,0,2,2,2.72727272727273,1.27272727272727,1,4
4483,"1775",13,19,88.8,9,13,4,22,48.4,12.9,25,4,"Age06",1.93,32,"2014",78,"6384","6509",2,2,2,4,FALSE,NA,NA,4,FALSE,FALSE,FALSE,"65096384",4,"650963842014",4,18.875,16.8999996185303,17.1500000953674,1.45229710994296,0.704746204984876,TRUE,48.8387096774194,-0.438709677419354,10.8387096774194,2.06129032258065,1.5,0.5,1,2,2,0,1,3
4484,"1779",18,28,88.9,12,19,7,31,55.6,6.7,66.7,3,"Age06",1.93,46,"2014",78,"5625","5195",3,3,3,6,FALSE,TRUE,FALSE,6,FALSE,TRUE,FALSE,"51955625",6,"519556252014",3,21.7666664123535,20.3999996185303,17.7333335876465,1.5176736248641,0.907376675103535,TRUE,59.5555555555556,-3.95555555555556,11.7555555555556,-5.05555555555556,2.4,0.6,1,4,2.4,0.6,1,4
4485,"1757",37,70,88.5,25,47,22,72,49.1,31.1,60.6,5,"Age10",0.3,107,"2014",74,"6967","6562",2,1,1.5,2,TRUE,TRUE,FALSE,2,TRUE,TRUE,FALSE,"65626967",2,"656269672014",5,19.1800003051758,15.6000003814697,17.5799999237061,2.47628733899984,1.00598204842059,FALSE,46.3018867924528,2.79811320754717,25.5188679245283,5.5811320754717,2,0,2,2,1.5,-0.5,1,2
4486,"1776",13,36,87,9,25,16,34,52.1,12.5,83.3,4,"Age06",0.32,49,"2014",78,"6641","5031",4,2,3,6,TRUE,TRUE,TRUE,4,TRUE,NA,NA,"50316641",2,"503166412014",4,18.2500002384186,10.8000001907349,16.7875002622604,4.80901939791035,2.38187606204254,FALSE,48.0416666666667,4.05833333333333,10.5416666666667,1.95833333333333,3,1,2,4,2,0,2,2
4489,"1756",24,23,84.6,17,16,1,33,37,15.2,71.4,1,"Age10",9.3,47,"2014",75,"6795","6894",1,1,1,1,FALSE,FALSE,FALSE,2,FALSE,FALSE,FALSE,"68946795",1,"689467952014",1,25.2000007629395,25.2000007629395,19.2000007629395,NA,NA,FALSE,38.9565217391304,-1.95652173913043,14.2173913043478,0.982608695652173,1,0,1,1,1,0,1,1
4490,"1783",29,34,88.5,20,23,3,43,53.2,27.4,52.9,3,"Age06",10.92,63,"2014",79,"6500","6527",2,2,2,2,FALSE,NA,NA,4,TRUE,NA,NA,"65276500",1,"652765002014",3,23.2333329518636,22.1000003814697,18.9333330790202,1.79257692619778,0.550757424130783,FALSE,44.0967741935484,9.10322580645162,18.4838709677419,8.91612903225806,1.66666666666667,0.333333333333333,1,2,1.5,0.5,1,2
4491,"1778",22,25,88.6,15,17,2,32,76.1,10.9,40,3,"Age06",2.17,47,"2014",79,"6543","5222",3,2,2.5,5,TRUE,NA,NA,4,TRUE,NA,NA,"52226543",3,"522265432014",3,22.7000001271566,21.7000007629395,18.0999997456868,1.39999920981267,0.264575419471794,FALSE,64.6086956521739,11.4913043478261,13.2391304347826,-2.33913043478261,2.5,0.5,2,3,1.5,0.5,1,2
4493,"1763",14,32,88.3,10,22,12,32,60,15.6,42.9,2,"Age10",2.15,46,"2014",75,"6976","6436",2,1,1.5,4,TRUE,NA,NA,2,TRUE,NA,NA,"64366976",2,"643669762014",2,24.25,23.7999992370605,18.1000003814697,0.63639718202728,0,TRUE,48.4444444444444,11.5555555555556,11.0222222222222,4.57777777777778,1.33333333333333,0.666666666666667,1,2,1,0,1,1
4495,"1780",7,7,87.8,5,5,0,10,69.2,0,NA,2,"Age06",3,14,"2014",80,"4723","6461",2,5,3.5,3,FALSE,FALSE,FALSE,12,FALSE,FALSE,FALSE,"64614723",2,"646147232014",2,23.5500001907349,22,18.5500001907349,2.19203129141811,0.919239624762018,FALSE,64.1538461538461,5.04615384615386,3.30769230769231,-3.30769230769231,2,0,1,3,3.375,1.625,1,6
4496,"1781",17,3,89,11,2,9,13,31.6,5.3,0,2,"Age06",3,20,"2014",80,"5014","4895",4,4,4,12,FALSE,FALSE,TRUE,9,TRUE,TRUE,FALSE,"48955014",1,"489550142014",2,23.1999998092651,22.3999996185303,18.6999998092651,1.13137111963829,0.848527328204351,TRUE,30.9473684210526,0.652631578947371,3.05263157894737,2.24736842105263,2.76923076923077,1.23076923076923,1,4,2.78571428571429,1.21428571428571,2,4
4499,"1785",18,16,88.4,12,11,1,23,66.7,15.2,60,3,"Age06",7.9,34,"2014",80,"6316","6344",2,2,2,4,TRUE,NA,NA,4,TRUE,FALSE,FALSE,"63446316",3,"634463162014",3,23.7000001271566,22.1000003814697,18.2000001271566,2.35159476527394,1.21655275691263,FALSE,58.969696969697,7.73030303030303,12.7575757575758,2.44242424242424,1.8,0.2,1,2,2.14285714285714,-0.142857142857143,1,3
4500,"1765",14,18,88.7,9,12,3,21,80.6,6.5,50,3,"Age10",7.9,32,"2014",76,"6955","6927",1,1,1,2,TRUE,TRUE,FALSE,2,TRUE,TRUE,FALSE,"69276955",2,"692769552014",3,22.6666666666667,21.2999992370605,18.4333337148031,1.19303595206472,0.461880876076661,TRUE,63.4193548387097,17.1806451612903,8.19354838709677,-1.69354838709677,1.4,-0.4,1,2,1.57142857142857,-0.571428571428571,1,2
4505,"1782",11,9,89.5,7,6,1,13,84.2,26.3,20,4,"Age06",1.35,20,"2014",80,"6451","5623",4,2,3,8,TRUE,TRUE,FALSE,4,TRUE,TRUE,FALSE,"56236451",3,"562364512014",3,18.5666662851969,16.1000003814697,17.2333335876465,2.35867134430758,0.709459682345147,FALSE,60.8421052631579,23.3578947368421,10.2631578947368,16.0368421052632,2.84615384615385,1.15384615384615,1,4,2,0,1,3
4507,"1766",5,1,88.2,3,1,2,4,40,0,NA,1,"Age10",5.47,6,"2014",77,"4739","5466",3,5,4,8,FALSE,FALSE,TRUE,11,TRUE,NA,NA,"54664739",2,"546647392014",1,16.1500000953674,15.6999998092651,14.0500001907349,NA,NA,TRUE,40,0,0,0,2.5,0.5,1,4,2.9375,2.0625,1,5
4508,"1786",22,6,88.5,15,4,11,19,29.6,3.7,0,3,"Age06",3.88,28,"2014",81,"4975","7267",1,4,2.5,4,FALSE,FALSE,TRUE,9,TRUE,TRUE,FALSE,"72674975",2,"726749752014",2,23.5,22.7000007629395,18.25,1.13136977093909,0.353553390593274,FALSE,33.6296296296296,-4.02962962962962,7.96296296296296,-4.26296296296296,1.3,-0.3,1,2,2.9,1.1,2,4
4515,"1787",11,14,86.4,8,10,2,18,83.3,4.2,0,4,"Age06",1.9,25,"2014",81,"6991","6377",2,1,1.5,4,TRUE,NA,NA,2,TRUE,NA,NA,"63776991",2,"637769912014",4,18.5499999523163,14.8000001907349,16.6000003814697,3.09461913670611,1.54056251920192,TRUE,56.6666666666667,26.6333333333333,5.83333333333333,-1.63333333333333,2,0,2,2,1,0,1,1
4519,"1815",27,7,87.5,19,5,14,24,30.3,0,NA,2,"Age06",6.83,34,"2014",82,"7132","7000",1,1,1,2,FALSE,NA,NA,2,FALSE,NA,NA,"70007132",2,"700071322014",2,NA,NA,NA,NA,NA,NA,37.9393939393939,-7.63939393939394,6.12121212121212,-6.12121212121212,1,0,1,1,1,0,1,1
4520,"1774",13,5,87.2,9,3,6,12,52.9,0,NA,3,"Age10",10.18,18,"2014",78,"4965","6503",2,4,3,2,TRUE,NA,NA,8,TRUE,NA,NA,"65034965",2,"650349652014",3,23.0666669209798,21,18.6666666666667,1.88767968137289,0.208166325068606,FALSE,46.7058823529412,6.19411764705882,2.94117647058824,-2.94117647058824,2,0,2,2,2.72727272727273,1.27272727272727,1,4
4522,"1775",23,23,86.9,16,16,0,32,37.8,4.4,50,4,"Age10",8.57,46,"2014",78,"6384","6509",2,2,2,4,FALSE,NA,NA,4,FALSE,FALSE,FALSE,"65096384",4,"650963842014",4,18.875,16.8999996185303,17.1500000953674,1.45229710994296,0.704746204984876,TRUE,48.0444444444444,-10.2444444444444,12.5555555555556,-8.15555555555556,1.5,0.5,1,2,2,0,1,3
4523,"1779",24,12,88.3,16,8,8,24,57.1,8.6,33.3,3,"Age10",8.57,36,"2014",78,"5625","5195",3,3,3,6,FALSE,TRUE,FALSE,6,FALSE,TRUE,FALSE,"51955625",6,"519556252014",3,21.7666664123535,20.3999996185303,17.7333335876465,1.5176736248641,0.907376675103535,TRUE,53.0857142857143,4.01428571428572,11.0857142857143,-2.48571428571429,2.4,0.6,1,4,2.4,0.6,1,4
4524,"1776",19,22,87.6,13,15,2,28,50,17.5,42.9,4,"Age10",3.77,41,"2014",78,"6641","5031",4,2,3,6,TRUE,TRUE,TRUE,4,TRUE,NA,NA,"50316641",2,"503166412014",4,18.2500002384186,10.8000001907349,16.7875002622604,4.80901939791035,2.38187606204254,FALSE,47.95,2.05,10.625,6.875,3,1,2,4,2,0,2,2
4526,"1791",27,17,88.3,18,12,6,30,79.1,11.6,80,3,"Age06",12.07,44,"2014",82,"6639","6862",1,2,1.5,2,FALSE,FALSE,FALSE,3,FALSE,NA,NA,"68626639",1,"686266392014",2,NA,NA,NA,NA,NA,NA,62.4651162790698,16.6348837209302,11.8604651162791,-0.26046511627907,1.8,-0.8,1,2,2,0,2,2
4529,"1783",24,37,89,16,25,9,41,50,20,66.7,3,"Age10",6.92,61,"2014",79,"6500","6527",2,2,2,2,FALSE,NA,NA,4,TRUE,NA,NA,"65276500",1,"652765002014",3,23.2333329518636,22.1000003814697,18.9333330790202,1.79257692619778,0.550757424130783,FALSE,44.4333333333333,5.56666666666667,16.0666666666667,3.93333333333333,1.66666666666667,0.333333333333333,1,2,1.5,0.5,1,2
4530,"1788",14,19,85,10,13,3,23,43.8,6.2,100,2,"Age06",6.9,33,"2014",83,"6462","6648",2,2,2,4,TRUE,FALSE,FALSE,4,TRUE,NA,NA,"66486462",4,"664864622014",2,22.3000001907349,20.1000003814697,18.7999992370605,3.111269567481,0.707106781186548,TRUE,51.9375,-8.1375,10.96875,-4.76875,2.16666666666667,-0.166666666666667,1,3,1.75,0.25,1,2
4531,"1778",25,17,89,17,11,6,28,56.1,12.2,40,3,"Age10",5.2,42,"2014",79,"6543","5222",3,2,2.5,5,TRUE,NA,NA,4,TRUE,NA,NA,"52226543",3,"522265432014",3,22.7000001271566,21.7000007629395,18.0999997456868,1.39999920981267,0.264575419471794,FALSE,50.6341463414634,5.46585365853659,14.4146341463415,-2.21463414634146,2.5,0.5,2,3,1.5,0.5,1,2
4533,"1790",37,13,88.9,25,9,16,34,46.9,14.3,28.6,4,"Age06",5.03,50,"2014",84,"4967","5461",3,4,3.5,8,TRUE,NA,NA,12,TRUE,FALSE,FALSE,"54614967",6,"546149672014",4,22.5,20.2000007629395,18.4999995231628,2.16794766435889,0.496655583268808,TRUE,46.4489795918367,0.451020408163266,11.1428571428571,3.15714285714286,2.375,0.625,2,3,2.77777777777778,1.22222222222222,1,5
4534,"1781",41,3,82.2,30,2,28,32,14,4.7,50,2,"Age10",6.7,44,"2014",80,"5014","4895",4,4,4,12,FALSE,FALSE,TRUE,9,TRUE,TRUE,FALSE,"48955014",1,"489550142014",2,23.1999998092651,22.3999996185303,18.6999998092651,1.13137111963829,0.848527328204351,TRUE,10.3720930232558,3.62790697674419,3.3953488372093,1.3046511627907,2.76923076923077,1.23076923076923,1,4,2.78571428571429,1.21428571428571,2,4
4536,"1785",25,17,86,17,12,5,29,58.5,17.1,14.3,3,"Age10",1.88,42,"2014",80,"6316","6344",2,2,2,4,TRUE,NA,NA,4,TRUE,FALSE,FALSE,"63446316",3,"634463162014",3,23.7000001271566,22.1000003814697,18.2000001271566,2.35159476527394,1.21655275691263,FALSE,55.8536585365854,2.64634146341464,12.390243902439,4.70975609756098,1.8,0.2,1,2,2.14285714285714,-0.142857142857143,1,3
4538,"1782",40,16,89.2,27,11,16,38,34.5,7.3,0,3,"Age10",0.28,56,"2014",80,"6451","5623",4,2,3,8,TRUE,TRUE,FALSE,4,TRUE,TRUE,FALSE,"56236451",3,"562364512014",3,18.5666662851969,16.1000003814697,17.2333335876465,2.35867134430758,0.709459682345147,FALSE,36.4727272727273,-1.97272727272728,11.0727272727273,-3.77272727272727,2.84615384615385,1.15384615384615,1,4,2,0,1,3
4540,"1809",22,38,88.7,15,26,11,41,50.8,20.3,50,3,"Age06",1.88,60,"2014",85,"6930","7203",1,1,1,2,TRUE,NA,NA,2,TRUE,NA,NA,"72036930",2,"720369302014",3,24.2666664123535,22.1000003814697,18.8333333333333,1.87705388471211,0.907377761160816,FALSE,43.0169491525424,7.78305084745762,13.5762711864407,6.72372881355932,1,0,1,1,1,0,1,1
4543,"1795",26,11,88.9,18,7,11,25,50,11.1,25,3,"Age06",5.35,37,"2014",85,"6974","6790",1,1,1,3,TRUE,FALSE,TRUE,1,FALSE,FALSE,TRUE,"67906974",1,"679069742014",3,22.2333335876465,21.7000007629395,18.3666667938232,0.550756269750371,0.808290549912487,FALSE,48.9444444444444,1.05555555555556,7.47222222222222,3.62777777777778,1,0,1,1,1.66666666666667,-0.666666666666667,1,2
4544,"1787",19,4,90,13,3,10,16,36.4,4.5,100,4,"Age10",0.18,23,"2014",81,"6991","6377",2,1,1.5,4,TRUE,NA,NA,2,TRUE,NA,NA,"63776991",2,"637769912014",4,18.5499999523163,14.8000001907349,16.6000003814697,3.09461913670611,1.54056251920192,TRUE,31.8181818181818,4.58181818181818,7.22727272727273,-2.72727272727273,2,0,2,2,1,0,1,1
4545,"1817",12,4,88.3,8,3,5,11,46.7,0,NA,2,"Age06",5.33,16,"2014",85,"6536","6391",2,2,2,3,FALSE,NA,NA,4,TRUE,TRUE,FALSE,"63916536",2,"639165362014",1,22.7999992370605,22.7999992370605,16.7999992370605,NA,NA,FALSE,44.4,2.3,2.73333333333333,-2.73333333333333,2,0,2,2,2.5,-0.5,2,3
4546,"1793",28,23,89.7,19,15,4,34,50,10,60,5,"Age06",3.72,51,"2014",85,"4854","4929",4,4,4,7,TRUE,TRUE,FALSE,9,TRUE,TRUE,FALSE,"49294854",6,"492948542014",4,24.1750001907349,23.2000007629395,18,0.74105743360005,0.14142189571698,TRUE,41.68,8.32,13.8,-3.8,3.57142857142857,0.428571428571428,1,5,3,1,1,5
4549,"1815",16,7,88.5,11,5,6,16,45.5,4.5,100,2,"Age10",4.02,23,"2014",82,"7132","7000",1,1,1,2,FALSE,NA,NA,2,FALSE,NA,NA,"70007132",2,"700071322014",2,NA,NA,NA,NA,NA,NA,44.8181818181818,0.68181818181818,5.81818181818182,-1.31818181818182,1,0,1,1,1,0,1,1
4550,"1796",19,16,88.5,13,11,2,24,76.5,20.6,71.4,3,"Age06",1.35,35,"2014",86,"6774","7274",1,1,1,1,FALSE,NA,NA,2,TRUE,NA,NA,"72746774",1,"727467742014",2,21.8000001907349,21,17.1999998092651,1.13137111963829,0.141420547017803,FALSE,69.1764705882353,7.32352941176471,15.4117647058824,5.18823529411765,1,0,1,1,1,0,1,1
4555,"1797",38,21,87.5,26,14,12,40,53.4,20.7,50,4,"Age06",4.83,59,"2014",87,"6649","6923",1,2,1.5,3,TRUE,FALSE,TRUE,6,TRUE,NA,NA,"69236649",3,"692366492014",4,22.8249998092651,21.7000007629395,17.8249998092651,1.0996205860424,0.471699070081555,FALSE,44.551724137931,8.84827586206897,14.6206896551724,6.07931034482758,1.33333333333333,-0.333333333333333,1,2,1.6,0.4,1,2
4556,"1799",9,17,88.6,6,12,6,18,64,12,33.3,3,"Age06",3.07,26,"2014",87,"7641","7071",1,1,1,2,TRUE,NA,NA,2,TRUE,TRUE,FALSE,"70717641",2,"707176412014",2,20.8499994277954,17.3999996185303,17.3499994277954,4.8790365204473,1.48492451023163,FALSE,52.96,11.04,6.84,5.16,1,0,1,1,1.5,-0.5,1,2
4561,"1801",24,11,88.2,16,7,9,23,61.8,8.8,33.3,3,"Age06",1.45,35,"2014",87,"7040","6833",1,1,1,2,TRUE,NA,NA,2,TRUE,FALSE,FALSE,"68337040",2,"683370402014",3,24.2333329518636,23,19,1.20138787967203,0.529150478486297,FALSE,54.4705882352941,7.32941176470588,8.02941176470588,0.770588235294118,1,0,1,1,1.33333333333333,-0.333333333333333,1,2
4562,"1790",30,13,89.2,20,9,11,29,61.9,14.3,50,4,"Age10",3.88,43,"2014",84,"4967","5461",3,4,3.5,8,TRUE,NA,NA,12,TRUE,FALSE,FALSE,"54614967",6,"546149672014",4,22.5,20.2000007629395,18.4999995231628,2.16794766435889,0.496655583268808,TRUE,46.9523809523809,14.947619047619,10.7857142857143,3.51428571428572,2.375,0.625,2,3,2.77777777777778,1.22222222222222,1,5
4564,"1798",26,12,88.8,18,8,10,26,43.2,2.7,100,3,"Age06",3.85,38,"2014",88,"4059","4768",4,6,5,13,FALSE,FALSE,FALSE,18,FALSE,FALSE,FALSE,"47684059",9,"476840592014",3,23.9000002543132,23.2999992370605,17.8333326975505,0.721110889897092,0.503322320948219,FALSE,49.1351351351351,-5.93513513513513,9.7027027027027,-7.0027027027027,2.4,1.6,1,4,3.39285714285714,2.60714285714286,1,6
4565,"1802",20,51,87.8,14,35,21,49,48.6,20,42.9,4,"Age06",3.87,71,"2014",88,"6387","5202",3,2,2.5,9,TRUE,TRUE,FALSE,5,FALSE,NA,NA,"52026387",2,"520263872014",4,21.1249995231628,16.8999996185303,17.4500002861023,3.41601624756553,0.960902810233327,TRUE,39.4285714285714,9.17142857142857,12.8857142857143,7.11428571428571,1.93333333333333,1.06666666666667,1,3,1.5,0.5,1,2
4566,"1800",14,15,89.3,9,10,1,19,75,10.7,66.7,4,"Age06",6.83,29,"2014",88,"6638","5449",3,2,2.5,9,FALSE,NA,NA,7,FALSE,NA,NA,"54496638",7,"544966382014",4,17.3250005245209,11.3000001907349,17.3000001907349,4.42747122695106,1.25166581100939,TRUE,65.6428571428571,9.35714285714286,7.46428571428571,3.23571428571429,1.84615384615385,1.15384615384615,1,3,1.375,0.625,1,2
4569,"1809",19,25,87.5,13,17,4,30,62.8,20.9,66.7,3,"Age10",2.72,44,"2014",85,"6930","7203",1,1,1,2,TRUE,NA,NA,2,TRUE,NA,NA,"72036930",2,"720369302014",3,24.2666664123535,22.1000003814697,18.8333333333333,1.87705388471211,0.907377761160816,FALSE,48.5116279069767,14.2883720930233,12.5116279069767,8.38837209302325,1,0,1,1,1,0,1,1
