"ChickID","RearingBrood","NatalBrood","CrossFosteredYN","AvgOfMass","AvgOfTarsus","AvgOfAge","nMeasures","dam","sire","NbRinged","MeanA","MeanAdev","MeanAsim","MeanTotalProRate","MeanS","MeanSdev","MeanSsim","SocialMumID","SocialDadID","PairID","BreedingYear","HatchingDayAfter0401","PairBroodNb","GenPairID","ResMassTarsus_perChick"
1693,576,575,1,14.3999996185303,16.7999992370605,12,1,857,4247,2,17.5,2.91,14.59,16.2030114291724,0.5,-1.13,1.63,284,456,"456284",2004,80,3,"4247857",-5.41868247441624
1694,576,575,1,19,17.7000007629395,12,1,857,4247,2,17.5,2.91,14.59,16.2030114291724,0.5,-1.13,1.63,284,456,"456284",2004,80,3,"4247857",-2.9189491296589
1697,574,576,1,25.2999992370605,18.6000003814697,12,1,284,456,2,11.5,-0.26,11.76,17.1959260312182,2.5,0.00499999999999989,2.495,428,4421,"4421428",2004,79,2,"456284",1.28078752172815
1698,574,576,1,19.7000007629395,17,12,1,284,456,2,11.5,-0.26,11.76,17.1959260312182,2.5,0.00499999999999989,2.495,428,4421,"4421428",2004,79,2,"456284",-0.585408327285077
1702,578,577,1,24.2000007629395,18.5,12,1,955,591,2,14.5,0.76,13.74,15.2664599004048,1.5,-0.13,1.63,960,650,"650960",2004,81,3,"591955",0.414152546246049
1703,578,577,1,20.7999992370605,18,12,1,955,591,2,14.5,0.76,13.74,15.2664599004048,1.5,-0.13,1.63,960,650,"650960",2004,81,3,"591955",-1.81903593747666
1708,579,578,1,7.59999990463257,14,12,1,960,650,1,2,-0.64,2.64,7.20579470260504,0.5,0.35,0.15,256,132,"132256",2004,81,2,"650960",-5.68453093265426
1716,583,580,1,22.7000007629395,18.6000003814697,12,1,913,818,3,29,-0.0300000000000011,29.03,34.0686155851775,7,0.885,6.115,512,765,"765512",2004,82,2,"818913",-1.31921095239286
1717,583,580,1,25,19.5,12,1,913,818,3,29,-0.0300000000000011,29.03,34.0686155851775,7,0.885,6.115,512,765,"765512",2004,82,2,"818913",-1.11947430100603
1718,583,580,1,22.5,18.6000003814697,12,1,913,818,3,29,-0.0300000000000011,29.03,34.0686155851775,7,0.885,6.115,512,765,"765512",2004,82,2,"818913",-1.51921171533236
1720,582,581,1,21.3999996185303,18.5,12,1,819,602,2,19,2.86,16.14,20.0888068680593,3,0.44,2.56,442,457,"457442",2004,82,3,"602819",-2.38584859816315
1721,582,581,1,23.2000007629395,18.7000007629395,12,1,819,602,2,19,2.86,16.14,20.0888068680593,3,0.44,2.56,442,457,"457442",2004,82,3,"602819",-1.05257445103198
1728,580,583,1,19.1000003814697,18.5,12,1,512,765,2,16.5,2.63,13.87,20.4373707795733,4.5,2.395,2.105,913,818,"818913",2004,82,2,"765512",-4.68584783522375
1729,580,583,1,20.6000003814697,18,12,1,512,765,2,16.5,2.63,13.87,20.4373707795733,4.5,2.395,2.105,913,818,"818913",2004,82,2,"765512",-2.01903479306746
1737,585,585,0,23.2999992370605,17.7999992370605,12,1,4290,4275,3,19,1.4,17.6,18.1909454069385,3,1.035,1.965,4290,4275,"42754290",2004,85,9,"42754290",1.14769105980137
1738,585,585,0,22.6000003814697,18.3999996185303,12,1,4290,4275,3,19,1.4,17.6,18.1909454069385,3,1.035,1.965,4290,4275,"42754290",2004,85,9,"42754290",-0.952484336584844
1739,585,585,0,21,18,12,1,4290,4275,3,19,1.4,17.6,18.1909454069385,3,1.035,1.965,4290,4275,"42754290",2004,85,9,"42754290",-1.61903517453716
1747,588,587,1,21,17.5,12,1,76,287,2,11.5,0.619999999999999,10.88,17.342657213105,2,0.185,1.815,438,11,"11438",2004,87,5,"28776",-0.452222132380868
1748,588,587,1,15,16.2000007629395,12,1,76,287,2,11.5,0.619999999999999,10.88,17.342657213105,2,0.185,1.815,438,11,"11438",2004,87,5,"28776",-3.41851000319003
1751,587,588,1,19.5,17.5,12,1,438,11,3,28,2.6,25.4,33.7488900326313,6.5,-0.135,6.635,76,287,"28776",2004,87,2,"11438",-1.95222213238087
1752,587,588,1,19.5,17.7999992370605,12,1,438,11,3,28,2.6,25.4,33.7488900326313,6.5,-0.135,6.635,76,287,"28776",2004,87,2,"11438",-2.65230817725913
1753,587,588,1,15,16.2000007629395,12,1,438,11,3,28,2.6,25.4,33.7488900326313,6.5,-0.135,6.635,76,287,"28776",2004,87,2,"11438",-3.41851000319003
1766,592,591,1,21.2000007629395,17,13,1,471,661,2,20,1.24,18.76,25.4339491244761,5,1.265,3.735,533,417,"417533",2004,94,2,"661471",0.914591672714923
1767,592,591,1,20.5,17,13,1,471,661,2,20,1.24,18.76,25.4339491244761,5,1.265,3.735,533,417,"417533",2004,94,2,"661471",0.214590909775423
1769,591,592,1,20.8999996185303,18,12,1,533,417,4,31.5,5.73,25.77,31.7737306364075,6.5,-0.0250000000000004,6.525,471,661,"661471",2004,93,4,"417533",-1.71903555600686
1770,591,592,1,23.2000007629395,18,12,1,533,417,4,31.5,5.73,25.77,31.7737306364075,6.5,-0.0250000000000004,6.525,471,661,"661471",2004,93,4,"417533",0.58096558840234
1771,591,592,1,11.5,15,12,1,533,110,4,31.5,5.73,25.77,31.7737306364075,6.5,-0.0250000000000004,6.525,471,661,"661471",2004,93,4,"110533",-4.11815692159941
1772,591,592,1,22.5,17.5,12,1,533,417,4,31.5,5.73,25.77,31.7737306364075,6.5,-0.0250000000000004,6.525,471,661,"661471",2004,93,4,"417533",1.04777786761913
1783,597,595,1,24.2999992370605,17.8999996185303,12,1,649,11,4,30,1.13,28.87,36.0567839558482,8.5,-0.190000000000001,8.69,45,166,"16645",2004,95,7,"11649",1.91432756116225
1784,597,595,1,20.5,17.5,12,1,649,460,4,30,1.13,28.87,36.0567839558482,8.5,-0.190000000000001,8.69,45,166,"16645",2004,95,7,"460649",-0.952222132380868
1792,595,597,1,25,18.7000007629395,12,1,45,166,2,24,3.57,20.43,22.6558608383902,3.5,-0.105,3.605,649,460,"460649",2004,95,3,"16645",0.747424786028516
1793,595,597,1,25.3999996185303,18.2999992370605,12,1,45,166,2,24,3.57,20.43,22.6558608383902,3.5,-0.105,3.605,649,460,"460649",2004,95,3,"16645",2.08087839911488
1794,597,597,0,24.8999996185303,17.2999992370605,12,1,45,166,4,30,1.13,28.87,36.0567839558482,8.5,-0.190000000000001,8.69,45,166,"16645",2004,95,7,"16645",3.91450448342746
1795,597,597,0,17,15,12,1,45,166,4,30,1.13,28.87,36.0567839558482,8.5,-0.190000000000001,8.69,45,166,"16645",2004,95,7,"16645",1.38184307840059
1798,599,598,1,18.2000007629395,16,12,1,206,110,1,4,0,4,8.4507043650569,1,0.81,0.19,1063,537,"5371063",2004,97,1,"110206",0.248217757027505
1809,598,601,1,23,18,12,1,988,145,2,10.5,-0.720000000000001,11.22,18.7638141442613,2,0.45,1.55,206,663,"663206",2004,97,7,"145988",0.380964825462841
1810,598,601,1,22.2000007629395,18.2000007629395,12,1,988,145,2,10.5,-0.720000000000001,11.22,18.7638141442613,2,0.45,1.55,206,663,"663206",2004,97,7,"145988",-0.885761408875693
1813,604,602,1,26.7999992370605,20.2999992370605,12,1,605,4503,2,8.5,0.289999999999999,8.21,12.5490530753586,1,0.37,0.63,1100,831,"8311100",2004,98,3,"4503605",-1.18637415098008
1818,604,603,1,28.1000003814697,17.1000003814697,12,1,122,132,2,8.5,0.289999999999999,8.21,12.5490530753586,1,0.37,0.63,1100,831,"8311100",2004,98,3,"132122",7.58122779260622
1823,602,604,1,20.6000003814697,17.3999996185303,12,1,1100,4264,2,16,5.62,10.38,17.8388147795415,6,4.475,1.525,605,4423,"4423605",2004,98,3,"42641100",-0.618858252272262
1827,602,605,1,22.5,18.2000007629395,11,1,646,500,2,16,5.62,10.38,17.8388147795415,6,4.475,1.525,605,4423,"4423605",2004,98,3,"500646",-0.585762171815192
1833,605,606,1,22.2000007629395,17.5,12,1,892,251,1,11.5,0.280000000000001,11.22,11.9045144564664,0.5,-0.055,0.555,646,500,"500646",2004,99,3,"251892",0.747778630558631
1837,613,608,1,28.7000007629395,19.2000007629395,12,1,784,499,2,8.5,-1.15,9.65,15.6659597034403,2,0.165,1.835,903,354,"354903",2004,100,3,"499784",3.28061250681172
1838,613,608,1,25.2000007629395,17.8999996185303,12,1,784,499,2,8.5,-1.15,9.65,15.6659597034403,2,0.165,1.835,903,354,"354903",2004,100,3,"499784",2.81432908704124
1843,609,609,0,14.1999998092651,15.6999998092651,12,1,753,115,1,5,-0.27,5.27,7.23604389616949,0,-0.275,0.275,753,822,"822753",2004,101,2,"115753",-3.05169492624918
1882,618,619,1,19.3999996185303,17.5,12,1,917,4304,2,20,5.08,14.92,20.3487630370052,5.5,2.585,2.915,1074,4422,"44221074",2004,106,3,"4304917",-2.05222251385057
1883,618,620,1,18.6000003814697,16.5,12,1,427,22,2,20,5.08,14.92,20.3487630370052,5.5,2.585,2.915,1074,4422,"44221074",2004,106,3,"22427",-0.518595666598584
1888,625,621,1,22.6000003814697,17.6000003814697,12,1,860,114,3,17,3.84,13.16,13.4831460674157,0,-1.08,1.08,562,393,"393562",2004,108,3,"114860",0.914414750449929
1889,625,621,1,22.2000007629395,17.6000003814697,12,1,860,114,3,17,3.84,13.16,13.4831460674157,0,-1.08,1.08,562,393,"393562",2004,108,3,"114860",0.514415131919727
1890,625,621,1,15.8000001907349,15.5,12,1,860,44,3,17,3.84,13.16,13.4831460674157,0,-1.08,1.08,562,393,"393562",2004,108,3,"44860",-0.984969773020802
1898,621,625,1,26.5,18,12,1,562,370,2,13,1.24,11.76,14.6277368254503,0,-1.005,1.005,860,114,"114860",2004,107,2,"370562",3.88096482546284
1899,621,625,1,26,18.8999996185303,12,1,562,393,2,13,1.24,11.76,14.6277368254503,0,-1.005,1.005,860,114,"114860",2004,107,2,"393562",1.28070223978916
1902,627,626,1,24,19,12,1,521,251,2,15.5,-0.240000000000002,15.74,22.3244139701425,4.5,0.775,3.725,342,421,"421342",2004,110,2,"251521",-0.952661258849743
1903,627,626,1,23.8999996185303,17.8999996185303,12,1,521,1038,2,15.5,-0.240000000000002,15.74,22.3244139701425,4.5,0.775,3.725,342,421,"421342",2004,110,2,"1038521",1.51432794263204
1906,626,627,1,24.6000003814697,19.5,12,1,342,421,2,20,3.7,16.3,25.2999763424633,4,-0.04,4.04,521,1038,"1038521",2004,110,3,"421342",-1.51947391953633
1907,626,627,1,22.3999996185303,18.7000007629395,12,1,342,421,2,20,3.7,16.3,25.2999763424633,4,-0.04,4.04,521,1038,"1038521",2004,110,3,"421342",-1.85257559544119
1915,630,630,0,27.5,18.1000003814697,12,1,416,4304,3,33.5,2.72,30.78,33.3536990155087,7,-0.975,7.975,416,4418,"4418416",2004,112,5,"4304416",4.64760132682394
1916,630,630,0,28.3999996185303,19.6000003814697,12,1,416,4304,3,33.5,2.72,30.78,33.3536990155087,7,-0.975,7.975,416,4418,"4418416",2004,112,5,"4304416",2.04716181888536
1917,630,630,0,28.2000007629395,19,12,1,416,4304,3,33.5,2.72,30.78,33.3536990155087,7,-0.975,7.975,416,4418,"4418416",2004,112,5,"4304416",3.24733950408976
1919,631,631,0,25,19.7000007629395,12,1,1062,537,1,19,2.02,16.98,18.6038906399122,3,0.315,2.685,1062,957,"9571062",2004,116,1,"5371062",-1.58620129828407
1929,634,634,0,28.7000007629395,19,12,1,4273,4153,2,12,-0.380000000000001,12.38,14.7647790247077,2,0.775,1.225,4273,4153,"41534273",2004,117,6,"41534273",3.74733950408976
1930,634,634,0,20.2000007629395,17.8999996185303,12,1,4273,4153,2,12,-0.380000000000001,12.38,14.7647790247077,2,0.775,1.225,4273,4153,"41534273",2004,117,6,"41534273",-2.18567091295876
1932,636,635,1,23.5,18.8999996185303,12,1,4424,590,3,22.5,3.2,19.3,24.4824515681026,4.5,0.5,4,985,409,"409985",2004,118,4,"5904424",-1.21929776021084
1933,636,635,1,24.2000007629395,19,12,1,4424,590,3,22.5,3.2,19.3,24.4824515681026,4.5,0.5,4,985,409,"409985",2004,118,4,"5904424",-0.752660495910243
1935,635,636,1,23,18.5,12,1,985,409,2,11,0.390000000000001,10.61,12.7042979189162,1,-0.14,1.14,4424,590,"5904424",2004,118,5,"409985",-0.785848216693451
1936,635,636,1,23.5,18.3999996185303,12,1,985,409,2,11,0.390000000000001,10.61,12.7042979189162,1,-0.14,1.14,4424,590,"5904424",2004,118,5,"409985",-0.0524847180545462
1939,639,637,1,21.2999992370605,18,12,1,428,4421,3,17.5,4.52,12.98,18.5135923059794,4,1.78,2.22,1083,1095,"10951083",2004,119,2,"4421428",-1.31903593747666
1940,639,637,1,22.2000007629395,17.5,12,1,428,4421,3,17.5,4.52,12.98,18.5135923059794,4,1.78,2.22,1083,1095,"10951083",2004,119,2,"4421428",0.747778630558631
1941,639,637,1,17.2000007629395,15.5,12,1,428,4421,3,17.5,4.52,12.98,18.5135923059794,4,1.78,2.22,1083,1095,"10951083",2004,119,2,"4421428",0.415030799183796
1947,637,639,1,21.5,18.2000007629395,12,1,1083,1095,2,8.5,-2.2,10.7,14.1383164972959,2,1.05,0.95,428,4421,"4421428",2004,119,3,"10951083",-1.58576217181519
1948,637,639,1,19,17,12,1,1083,1095,2,8.5,-2.2,10.7,14.1383164972959,2,1.05,0.95,428,4421,"4421428",2004,119,3,"10951083",-1.28540909022458
1954,5,1,1,21.5,17.3999996185303,13,1,419,4503,1,16,3.78,12.22,15.5756204992493,4,1.48,2.52,122,132,"132122",2004,120,5,"4503419",0.281141366258089
1965,6,4,1,19.6000003814697,18.2000007629395,13,1,309,251,1,8.5,-0.34,8.84,10.8140067224723,1,-0.115,1.115,988,145,"145988",2004,121,4,"251309",-3.48576179034552
1968,638,5,1,17.5,17.2000007629395,12,1,122,370,2,15,2.68,12.32,12.8670456887079,3,1.355,1.645,963,1053,"1053963",2004,119,2,"370122",-3.25213608750261
1969,638,5,1,14.1999998092651,16.7999992370605,12,1,122,132,2,15,2.68,12.32,12.8670456887079,3,1.355,1.645,963,1053,"1053963",2004,119,2,"132122",-5.61868228368144
1970,640,5,1,18.7000007629395,16.7999992370605,12,1,122,132,2,6.5,-0.63,7.13,10.6562660829399,0,-0.68,0.68,832,513,"513832",2004,120,1,"132122",-1.11868133000704
1971,640,5,1,9.5,14.3000001907349,12,1,122,NA,2,6.5,-0.63,7.13,10.6562660829399,0,-0.68,0.68,832,513,"513832",2004,120,1,"NA122",-4.48461910768454
1972,7,6,1,19.6000003814697,17,12,1,988,145,2,8.5,-0.34,8.84,10.6342567274646,1,0.435,0.565,857,4247,"4247857",2004,121,3,"145988",-0.685408708754875
1974,7,6,1,16,15.5,12,1,988,285,2,8.5,-0.34,8.84,10.6342567274646,1,0.435,0.565,857,4247,"4247857",2004,121,3,"285988",-0.784969963755703
2053,27,27,0,20.6000003814697,17,12,1,533,417,1,11,-0.0299999999999994,11.03,15.7693454773007,2,0.75,1.25,533,417,"417533",2005,29,3,"417533",0.314591291245125
2090,40,36,1,20,17.2000007629395,13,1,521,1038,2,17.5,2.04,15.46,20.1665149494792,2.5,-0.275,2.775,917,4463,"4463917",2005,41,3,"1038521",-0.752136087502609
2103,40,39,1,20,16.2000007629395,12,1,427,145,2,17.5,2.04,15.46,20.1665149494792,2.5,-0.275,2.775,917,4463,"4463917",2005,41,3,"145427",1.58148999680997
2109,39,40,1,23.6000003814697,18.1000003814697,12,1,917,457,1,5,0.98,4.02,11.2313756565216,0.5,0.16,0.34,427,22,"22427",2005,41,8,"457917",0.747601708293638
2114,49,41,1,22.5,16.8999996185303,12,1,438,11,2,18,0.32,17.68,21.870943432401,3.5,0.59,2.91,819,602,"602819",2005,42,5,"11438",2.44795440841433
2116,49,41,1,23,17.7000007629395,12,1,438,11,2,18,0.32,17.68,21.870943432401,3.5,0.59,2.91,819,602,"602819",2005,42,5,"11438",1.0810508703411
2126,48,44,1,9.19999980926514,14.3000001907349,12,1,342,421,1,11.5,0.27,11.23,13.8516904250897,0.5,-0.7,1.2,442,457,"457442",2005,42,4,"421342",-4.7846192984194
2131,47,45,1,24.3999996185303,18.7999992370605,12,1,586,285,1,10,0.42,9.58,10.1837276258646,0.5,-0.05,0.55,4290,4275,"42754290",2005,42,10,"285586",-0.0859346430414111
2136,44,46,1,22.2000007629395,18.7999992370605,12,1,524,2018,2,15.5,1.55,13.95,20.3243845042045,3,0.545,2.455,342,421,"421342",2005,42,3,"2018524",-2.28593349863221
2137,44,46,1,15.1999998092651,16,12,1,524,2018,2,15.5,1.55,13.95,20.3243845042045,3,0.545,2.455,342,421,"421342",2005,42,3,"2018524",-2.75178319664689
2153,51,50,1,24.5,18.8999996185303,12,1,431,356,3,19,-3.66,22.66,28.0130293159609,3,-3.27,6.27,903,354,"354903",2005,43,4,"356431",-0.219297760210838
2154,51,50,1,21.1000003814697,18,12,1,431,356,3,19,-3.66,22.66,28.0130293159609,3,-3.27,6.27,903,354,"354903",2005,43,4,"356431",-1.51903479306746
2157,50,51,1,25,18,12,1,903,354,2,16.5,2.96,13.54,15.7061729590272,2,-0.15,2.15,431,356,"356431",2005,43,5,"354903",2.38096482546284
2158,50,51,1,22.5,17.2999992370605,12,1,903,354,2,16.5,2.96,13.54,15.7061729590272,2,-0.15,2.15,431,356,"356431",2005,43,5,"354903",1.51450486489717
2162,53,52,1,22.3999996185303,17.7999992370605,12,1,309,993,3,10.6666666666667,0.606666666666666,10.06,13.1397103917695,1,-0.183333333333333,1.18333333333333,353,725,"725353",2005,43,4,"993309",0.247691441271172
2163,53,52,1,12,15,12,1,309,993,3,10.6666666666667,0.606666666666666,10.06,13.1397103917695,1,-0.183333333333333,1.18333333333333,353,725,"725353",2005,43,4,"993309",-3.61815692159941
2164,53,52,1,18.3999996185303,16.2999992370605,12,1,309,993,3,10.6666666666667,0.606666666666666,10.06,13.1397103917695,1,-0.183333333333333,1.18333333333333,353,725,"725353",2005,43,4,"993309",-0.251869432259955
2166,51,53,1,16.8999996185303,15.6999998092651,12,1,353,725,3,19,-3.66,22.66,28.0130293159609,3,-3.27,6.27,903,354,"354903",2005,43,4,"725353",-0.351695116983982
2167,52,53,1,19.2000007629395,16.7000007629395,12,1,353,114,2,14.3333333333333,1.14666666666667,13.1866666666667,14.380355315094,1.33333333333333,-0.0900000000000001,1.42333333333333,309,993,"993309",2005,43,1,"114353",-0.385322282406819
2168,52,53,1,13.3999996185303,15,12,1,353,725,2,14.3333333333333,1.14666666666667,13.1866666666667,14.380355315094,1.33333333333333,-0.0900000000000001,1.42333333333333,309,993,"993309",2005,43,1,"725353",-2.21815730306911
2170,56,54,1,26.5,18.2000007629395,13,1,985,1500,1,13.5,2.15,11.35,17.2230704728751,1.5,0.35,1.15,988,145,"145988",2005,44,6,"1500985",3.41423782818481
2172,58,54,1,17.3999996185303,16.5,12,1,985,409,2,18.5,1.84,16.66,20.2512247298696,3,0.17,2.83,4273,4153,"41534273",2005,44,7,"409985",-1.71859642953799
2173,58,54,1,21.7999992370605,16.7000007629395,12,1,985,409,2,18.5,1.84,16.66,20.2512247298696,3,0.17,2.83,4273,4153,"41534273",2005,44,7,"409985",2.21467619171418
2175,57,55,1,18.5,16.5,12,1,76,287,4,22.5,4.65,17.85,20.7988111772451,4,1.46,2.54,960,650,"650960",2005,44,5,"28776",-0.618596048068285
2176,57,55,1,15,16,12,1,76,287,4,22.5,4.65,17.85,20.7988111772451,4,1.46,2.54,960,650,"650960",2005,44,5,"28776",-2.95178300591199
2177,57,55,1,12,15,12,1,76,287,4,22.5,4.65,17.85,20.7988111772451,4,1.46,2.54,960,650,"650960",2005,44,5,"28776",-3.61815692159941
2178,57,55,1,7.19999980926514,12.3000001907349,12,1,76,287,4,22.5,4.65,17.85,20.7988111772451,4,1.46,2.54,960,650,"650960",2005,44,5,"28776",-2.11736712979424
2185,55,57,1,17.7999992370605,16.6000003814697,12,1,960,650,3,20,3.25,16.75,20.7967771810664,3.5,0.93,2.57,76,287,"28776",2005,44,3,"650960",-1.55196030964669
2187,55,57,1,17.7000007629395,16.3999996185303,12,1,960,650,3,20,3.25,16.75,20.7967771810664,3.5,0.93,2.57,76,287,"28776",2005,44,3,"650960",-1.18523178648988
2188,55,57,1,13.6000003814697,16,12,1,960,650,3,20,3.25,16.75,20.7967771810664,3.5,0.93,2.57,76,287,"28776",2005,44,3,"650960",-4.35178262444229
2190,59,58,1,22,17.7999992370605,12,1,4273,4153,2,18,0.890000000000001,17.11,19.088523762021,1,-1.4,2.4,540,1053,"1053540",2005,44,1,"41534273",-0.152308177259126
2191,59,58,1,14,15.5,12,1,4273,4153,2,18,0.890000000000001,17.11,19.088523762021,1,-1.4,2.4,540,1053,"1053540",2005,44,1,"41534273",-2.7849699637557
2200,61,60,1,28,19,12,1,646,500,3,16,1.98,14.02,16.3013462411291,2,0.73,1.27,346,1956,"1956346",2005,44,1,"500646",3.04733874115026
2201,61,60,1,27.5,18,12,1,646,500,3,16,1.98,14.02,16.3013462411291,2,0.73,1.27,346,1956,"1956346",2005,44,1,"500646",4.88096482546284
2202,61,60,1,24.1000003814697,18.1000003814697,12,1,646,500,3,16,1.98,14.02,16.3013462411291,2,0.73,1.27,346,1956,"1956346",2005,44,1,"500646",1.24760170829364
2205,60,61,1,25.7000007629395,17.5,12,1,346,1956,3,20.5,1.2,19.3,20.9545300962148,1.5,-1.215,2.715,646,500,"500646",2005,44,4,"1956346",4.24777863055863
2206,60,61,1,27,19.5,12,1,346,1956,3,20.5,1.2,19.3,20.9545300962148,1.5,-1.215,2.715,646,500,"500646",2005,44,4,"1956346",0.880525698993967
2207,60,61,1,26,18,12,1,346,1956,3,20.5,1.2,19.3,20.9545300962148,1.5,-1.215,2.715,646,500,"500646",2005,44,4,"1956346",3.38096482546284
2210,63,62,1,16.5,15,12,1,45,166,1,7,1.08,5.92,10.8858061176184,0,-0.5,0.5,592,418,"418592",2005,44,5,"16645",0.881843078400589
2215,62,63,1,20.2000007629395,16,12,1,592,418,3,15.5,-1.18,16.68,19.7660731580237,1,-1.255,2.255,45,166,"16645",2005,44,8,"418592",2.24821775702751
2216,62,63,1,23.2999992370605,17.1000003814697,12,1,592,418,3,15.5,-1.18,16.68,19.7660731580237,1,-1.255,2.255,45,166,"16645",2005,44,8,"418592",2.78122664819702
2217,62,63,1,18.5,16.5,12,1,592,418,3,15.5,-1.18,16.68,19.7660731580237,1,-1.255,2.255,45,166,"16645",2005,44,8,"418592",-0.618596048068285
2236,70,67,1,21.2000007629395,18,12,1,892,4435,3,12,1.07,10.93,23.5862738881184,2,0.0900000000000001,1.91,1446,4423,"44231446",2005,47,1,"4435892",-1.41903441159766
2237,70,67,1,18.6000003814697,17.2000007629395,12,1,892,4435,3,12,1.07,10.93,23.5862738881184,2,0.0900000000000001,1.91,1446,4423,"44231446",2005,47,1,"4435892",-2.15213570603291
2238,70,67,1,6.19999980926514,10.1999998092651,12,1,892,4435,3,12,1.07,10.93,23.5862738881184,2,0.0900000000000001,1.91,1446,4423,"44231446",2005,47,1,"4435892",1.78324853747007
2241,71,68,1,19.5,16.8999996185303,12,1,556,1833,4,17,1.18,15.82,23.1231887194821,4.5,1.3,3.2,605,1227,"1227605",2005,47,1,"1833556",-0.552045591585672
2242,71,68,1,21.2000007629395,17.2999992370605,12,1,556,251,4,17,1.18,15.82,23.1231887194821,4.5,1.3,3.2,605,1227,"1227605",2005,47,1,"251556",0.214505627836664
2243,71,68,1,9,11.8000001907349,12,1,556,23,4,17,1.18,15.82,23.1231887194821,4.5,1.3,3.2,605,1227,"1227605",2005,47,1,"23556",0.849446103096914
2244,71,68,1,17,15.5,12,1,556,23,4,17,1.18,15.82,23.1231887194821,4.5,1.3,3.2,605,1227,"1227605",2005,47,1,"23556",0.215030036244297
2246,72,69,1,28.2000007629395,20,12,1,1054,823,3,26.5,3.71,22.79,27.3146670432889,3.5,-0.625,4.125,1318,1210,"12101318",2005,47,1,"8231054",0.913713419777175
2247,72,69,1,23.2000007629395,17.3999996185303,12,1,1054,823,3,26.5,3.71,22.79,27.3146670432889,3.5,-0.625,4.125,1318,1210,"12101318",2005,47,1,"8231054",1.98114212919754
2248,72,69,1,18.2000007629395,16.1000003814697,12,1,1054,823,3,26.5,3.71,22.79,27.3146670432889,3.5,-0.625,4.125,1318,1210,"12101318",2005,47,1,"8231054",0.0148542583886005
2254,68,71,1,20,16.3999996185303,12,1,605,1227,3,16,-1.05,17.05,22.5368134016049,1.5,-1.45,2.95,556,23,"23556",2005,47,5,"1227605",1.11476745057062
2255,68,71,1,18,16,12,1,605,1227,3,16,-1.05,17.05,22.5368134016049,1.5,-1.45,2.95,556,23,"23556",2005,47,5,"1227605",0.0482169940880061
2257,68,71,1,16.1000003814697,15,12,1,605,1227,3,16,-1.05,17.05,22.5368134016049,1.5,-1.45,2.95,556,23,"23556",2005,47,5,"1227605",0.481843459870291
2263,66,73,1,14.5,15.3999996185303,11,1,419,765,2,18,1.51,16.49,19.4799003940281,3,0.46,2.54,4391,4265,"42654391",2005,46,1,"765419",-2.0516064651168
2264,66,73,1,12.5,15.6000003814697,11,1,419,537,2,18,1.51,16.49,19.4799003940281,3,0.46,2.54,4391,4265,"42654391",2005,46,1,"537419",-4.5183334623946
2267,76,74,1,14.6000003814697,14.6000003814697,12,1,784,1095,3,31.5,4.22,27.28,33.482304762451,9.5,2.61,6.89,1069,1935,"19351069",2005,48,2,"1095784",-0.0847069966123202
2268,76,74,1,15.5,16.1000003814697,12,1,784,1095,3,31.5,4.22,27.28,33.482304762451,9.5,2.61,6.89,1069,1935,"19351069",2005,48,2,"1095784",-2.6851465045509
2269,76,74,1,21,17.5,12,1,784,505,3,31.5,4.22,27.28,33.482304762451,9.5,2.61,6.89,1069,1935,"19351069",2005,48,2,"505784",-0.452222132380868
2272,78,75,1,25.5,19.1000003814697,12,1,963,505,1,6,1,5,6.81044291468584,0,-0.25,0.25,1047,1226,"12261047",2005,48,1,"505963",0.313975242511353
2300,83,81,1,16.7999992370605,15.6000003814697,12,1,927,1717,3,16.5,1.06,15.44,15.5141422151731,0.5,-0.65,1.15,1827,1353,"13531827",2005,49,1,"1717927",-0.218334225334102
2312,81,83,1,26.7000007629395,18.5,12,1,1827,1353,1,17.5,2.45,15.05,18.2984166280414,3,0.725,2.275,927,1717,"1717927",2005,49,1,"13531827",2.91415254624605
2322,83,86,1,24.7000007629395,18,11,1,857,725,3,16.5,1.06,15.44,15.5141422151731,0.5,-0.65,1.15,1827,1353,"13531827",2005,49,1,"725857",2.08096558840234
2323,83,86,1,12,14.6000003814697,11,1,857,725,3,16.5,1.06,15.44,15.5141422151731,0.5,-0.65,1.15,1827,1353,"13531827",2005,49,1,"725857",-2.68470737808202
2346,93,91,1,13.6000003814697,15.8000001907349,12,1,256,1448,2,17,0.989999999999998,16.01,16.7326147023178,0.5,-0.935,1.435,1544,504,"5041544",2005,52,1,"1448256",-3.88505785268372
2349,93,92,1,20.8999996185303,17.7000007629395,12,1,860,1568,2,17,0.989999999999998,16.01,16.7326147023178,0.5,-0.935,1.435,1544,504,"5041544",2005,52,1,"1568860",-1.0189495111286
2352,92,93,1,24.3999996185303,18.7000007629395,12,1,1544,504,3,27.5,1.79,25.71,25.5816844750956,4,-0.745,4.745,860,114,"114860",2005,52,3,"5041544",0.147424404558815
2353,92,93,1,23.3999996185303,18.3999996185303,12,1,1544,504,3,27.5,1.79,25.71,25.5816844750956,4,-0.745,4.745,860,114,"114860",2005,52,3,"5041544",-0.152485099524248
2354,92,93,1,19.2999992370605,16.3999996185303,12,1,1544,504,3,27.5,1.79,25.71,25.5816844750956,4,-0.745,4.745,860,114,"114860",2005,52,3,"5041544",0.41476668763112
2356,95,94,1,18.1000003814697,18,12,1,122,166,3,21.5,1.88,19.62,24.0951121069752,3.5,-0.125,3.625,206,2018,"2018206",2005,53,2,"166122",-4.51903479306746
