"ChickID" "NatalBrood" "RearingBrood" "CrossFosteredYN" "AvgOfMass" "AvgOfTarsus" "AvgOfAge" "nMeasures" "dam" "sire"
942 398 397 1 21.25 18.2000007629395 12 1 284 4464
944 399 400 1 25 18.5 12 1 615 287
945 399 400 1 22.75 17.5 12 1 615 287
946 399 400 1 17.25 16.7999992370605 12 1 615 287
947 399 400 1 25.25 18.6000003814697 12 1 615 287
949 400 399 1 21 17.7000007629395 12 1 76 145
950 400 399 1 21.75 17.6000003814697 12 1 76 145
952 400 399 1 14.25 16.5 12 1 76 145
955 401 401 0 19.25 18 12 1 605 178
956 401 401 0 18 18.2000007629395 12 1 605 178
957 401 401 0 18 18.5 12 1 605 178
958 402 403 1 22 18.5 12 1 4382 114
959 402 403 1 25.25 18.5 12 1 4382 114
960 402 403 1 24.5 18.5 12 1 4382 114
961 403 402 1 26.5 19.2999992370605 12 1 4501 4417
962 403 402 1 25 18.5 12 1 4501 4417
963 403 402 1 27 19 12 1 4501 4417
964 404 404 0 20.25 17.2000007629395 12 1 122 132
965 404 404 0 19.75 17 12 1 122 4417
966 404 404 0 17.25 16.7000007629395 12 1 122 132
970 405 406 1 29 19.2999992370605 12 1 298 457
971 405 406 1 23.25 17.2999992370605 12 1 298 457
974 406 405 1 25.75 19 12 1 431 356
979 408 408 0 25.75 20 12 1 604 4463
980 408 408 0 26.5 19.8999996185303 12 1 604 4463
984 409 409 0 26.25 19 12 1 595 285
985 409 409 0 27 19.3999996185303 12 1 595 725
988 410 410 0 24.25 17.7000007629395 12 1 428 4325
989 410 410 0 23.25 17.8999996185303 12 1 428 4325
990 410 410 0 20.25 18 12 1 428 4435
993 411 411 0 26.25 19 12 1 309 4326
994 411 411 0 24.25 18.2000007629395 12 1 309 4326
1005 414 414 0 24 16.8999996185303 12 1 4497 4265
1006 414 414 0 18.5 16.7999992370605 12 1 4497 4265
1007 414 414 0 13.75 15.6999998092651 12 1 4497 4265
1014 416 416 0 26 17.5 12 1 427 22
1015 416 416 0 23 17.2999992370605 12 1 427 22
1016 416 416 0 16 16.3999996185303 12 1 427 22
1047 426 426 0 25.25 17.5 12 1 469 115
1048 426 426 0 25.75 18.1000003814697 12 1 469 115
1049 427 427 0 21.25 17.8999996185303 12 1 206 663
1050 427 427 0 17.5 17.7000007629395 12 1 206 663
1051 427 427 0 8 12.3000001907349 12 1 206 663
1052 428 428 0 21 18.1000003814697 12 1 4273 4153
1053 428 428 0 21.5 18.7000007629395 12 1 4273 4153
1054 428 428 0 22.5 18.7000007629395 12 1 4273 4153
1055 428 428 0 10.25 15.6999998092651 12 1 4273 4153
1057 429 429 0 18 16.5 12 1 45 166
1058 429 429 0 19 16.8999996185303 12 1 45 166
1059 429 429 0 17 16.3999996185303 12 1 45 166
1060 429 429 0 18.25 17.2000007629395 12 1 45 166
1061 429 429 0 10 14.3999996185303 12 1 45 166
1062 430 430 0 21 17.3999996185303 12 1 649 626
1063 430 430 0 24.25 18.2000007629395 12 1 649 626
1069 431 431 0 25.5 18.7000007629395 12 1 471 661
1070 431 431 0 24.5 18.7999992370605 12 1 471 661
1072 432 432 0 22 16.3999996185303 12 1 438 11
1074 433 433 0 18.5 18.5 12 1 32 4229
1075 433 433 0 14.75 17.3999996185303 12 1 32 4229
1076 433 433 0 13.5 16.2000007629395 12 1 32 4229
1079 434 434 0 19 17 12 1 353 4247
1080 434 434 0 18 16.3999996185303 12 1 353 24
1082 435 435 0 16.75 18.2000007629395 12 1 419 4503
1083 435 435 0 22 22 12 1 419 4503
1084 435 435 0 16.5 16.5 12 1 419 4503
1210 456 457 1 25.3999996185303 18.6000003814697 13 1 646 500
1212 461 462 1 17 14.5 12 1 556 23
1214 461 462 1 18.6000003814697 15.5 12 1 556 23
1226 464 464 0 25.2000007629395 19 12 1 32 4229
1227 464 464 0 23.7999992370605 17 12 1 32 4229
1228 464 464 0 25 19.3999996185303 12 1 32 4229
1259 471 472 1 22.7000007629395 17.2999992370605 12 1 928 4229
1261 471 472 1 19.5 17.5 12 1 928 513
1280 476 475 1 16 16.1000003814697 13 1 431 356
1282 477 476 1 18.1000003814697 15 12 1 988 145
1283 477 476 1 15.6000003814697 14.8000001907349 12 1 988 285
1333 488 489 1 24.5 18.5 12 1 371 4230
1338 489 488 1 23.2000007629395 18.7999992370605 12 1 416 4418
1341 490 491 1 21.5 17.5 12 1 955 356
1342 490 491 1 25 18.3999996185303 12 1 956 356
1343 490 488 1 25.5 18.2000007629395 12 1 955 591
1346 491 490 1 23.6000003814697 17.7999992370605 12 1 1074 4422
1347 491 490 1 19.7000007629395 17.2999992370605 12 1 1074 448
1348 491 490 1 16.6000003814697 16.6000003814697 12 1 1074 4422
1353 493 496 1 25.2000007629395 18.1000003814697 12 1 256 23
1354 493 496 1 22.7999992370605 16.2999992370605 12 1 256 132
1355 493 496 1 22.8999996185303 16.5 12 1 256 132
1362 495 494 1 22.7999992370605 18.1000003814697 12 1 927 4503
1363 495 494 1 25.3999996185303 18 12 1 927 466
1364 495 494 1 24.7999992370605 18 12 1 927 466
1365 495 493 1 14.1000003814697 15 12 1 927 4247
1366 496 493 1 22.7999992370605 17.2000007629395 12 1 76 1080
1367 496 493 1 20.6000003814697 17.5 12 1 76 285
1386 500 497 1 25.5 17.7000007629395 12 1 857 4247
1387 500 497 1 27.7999992370605 18 12 1 857 725
1422 509 510 1 20.5 17.3999996185303 12 1 592 418
1434 512 513 1 24 18.3999996185303 12 1 438 11
1436 512 513 1 20.6000003814697 16.5 12 1 438 11
1437 513 512 1 25.5 18.7000007629395 12 1 4290 4304
1438 513 512 1 24.7000007629395 19 12 1 4290 4304
1439 513 512 1 21.7999992370605 19.2000007629395 12 1 4290 4275
1441 514 514 0 25.3999996185303 18.2999992370605 12 1 471 661
1442 514 514 0 17.2999992370605 16.5 12 1 471 409
1443 514 514 0 24 18.2999992370605 12 1 471 661
1445 515 516 1 20.7999992370605 18.2999992370605 12 1 649 460
1446 515 516 1 18.2000007629395 17.7000007629395 12 1 649 460
1447 515 516 1 21.7999992370605 17.2000007629395 12 1 649 460
1448 515 516 1 18 18.2000007629395 12 1 649 460
1449 516 517 1 20.2000007629395 18.8999996185303 12 1 4273 4153
1450 516 517 1 20.7000007629395 19.7000007629395 12 1 4273 4153
1451 516 517 1 22.5 18.7000007629395 12 1 4273 4153
1452 516 515 1 24.7999992370605 19.2999992370605 12 1 NA NA
1454 517 515 1 25.5 18.7999992370605 12 1 4376 383
1455 517 515 1 22.7999992370605 18.2000007629395 12 1 4376 383
1463 519 518 1 27.2000007629395 19.6000003814697 12 1 284 456
1464 519 518 1 27.5 19.2000007629395 12 1 284 456
1475 522 523 1 21.7999992370605 16.8999996185303 12 1 41 517
1476 522 523 1 22 17.5 12 1 41 517
1477 522 523 1 23 17.8999996185303 12 1 41 4303
1478 522 523 1 12.1999998092651 14.5 12 1 41 517
1480 523 522 1 27 19 12 1 45 166
1483 524 526 1 24.6000003814697 19 12 1 646 500
1485 524 525 1 27 18.5 12 1 646 500
1486 524 525 1 30.2999992370605 19.5 12 1 646 500
1488 525 524 1 27.7999992370605 18.8999996185303 12 1 562 393
1489 525 526 1 19.7999992370605 16.6000003814697 12 1 562 370
1499 528 527 1 26.3999996185303 18.3999996185303 12 1 985 409
1500 528 527 1 19.6000003814697 17 12 1 985 409
1502 528 527 1 19.5 17 12 1 985 409
1503 529 530 1 25 18.2999992370605 12 1 1063 363
1504 529 530 1 25 18.7000007629395 12 1 1063 363
1505 529 530 1 25.7999992370605 18.2999992370605 12 1 1063 822
1506 529 530 1 18.5 17 12 1 1063 363
1507 530 531 1 21.2999992370605 17.5 12 1 353 725
1509 530 531 1 21.8999996185303 17 12 1 353 725
1512 531 529 1 22.5 18.5 12 1 586 285
1513 531 529 1 25.7999992370605 18.8999996185303 12 1 586 285
1514 531 529 1 18.1000003814697 16.7999992370605 12 1 586 285
1517 532 536 1 20.5 17.7999992370605 12 1 753 822
1518 532 536 1 23.7000007629395 18.3999996185303 12 1 753 822
1519 532 536 1 17.7000007629395 17.3999996185303 12 1 753 822
1520 532 536 1 14 16.8999996185303 12 1 753 822
1528 535 539 1 22 18.5 12 1 928 4229
1529 535 539 1 19 17.3999996185303 12 1 928 513
1530 535 539 1 19.6000003814697 17.6000003814697 12 1 928 513
1532 536 532 1 18.7999992370605 17 12 1 1069 383
1533 536 532 1 18.7000007629395 17.1000003814697 12 1 1069 115
1534 536 532 1 16.7999992370605 17 12 1 1069 115
1535 536 532 1 14.8000001907349 15.8999996185303 12 1 1069 115
1537 537 543 1 27.1000003814697 19.5 12 1 431 356
1539 537 543 1 26.5 17.7999992370605 12 1 431 356
1540 537 543 1 25.1000003814697 19 12 1 431 356
1541 538 542 1 22.1000003814697 17.1000003814697 12 1 704 504
1542 538 542 1 22 18.2999992370605 12 1 704 504
1543 538 542 1 20.2000007629395 17 12 1 704 504
1544 539 535 1 24.3999996185303 18 12 1 892 4435
1546 539 535 1 22.2000007629395 18.3999996185303 12 1 892 4435
1557 542 538 1 21.2000007629395 18.2999992370605 12 1 542 466
1558 542 538 1 19.6000003814697 17.2999992370605 12 1 542 466
1559 542 538 1 18 17.3999996185303 12 1 542 466
1561 543 537 1 25.7999992370605 19 12 1 427 448
1563 543 537 1 24.3999996185303 17.5 12 1 427 22
1566 544 546 1 24.1000003814697 18.2999992370605 12 1 860 114
1567 544 545 1 24.6000003814697 18 12 1 860 114
1568 544 545 1 23.2999992370605 18.2000007629395 12 1 860 114
1569 545 544 1 24 19 12 1 903 354
1570 545 544 1 22.3999996185303 18.7000007629395 12 1 903 354
1572 546 544 1 19 18.2000007629395 12 1 832 1099
1580 548 549 1 18 16.7999992370605 12 1 4497 4265
1586 549 550 1 23.2000007629395 18.7999992370605 12 1 551 251
1587 549 548 1 22.2000007629395 18.7999992370605 12 1 551 251
1589 550 549 1 22.2000007629395 18.3999996185303 12 1 980 4421
1590 550 549 1 21.7999992370605 18.5 12 1 980 4421
1591 550 549 1 19.2000007629395 17.5 12 1 980 4421
1593 551 553 1 23.8999996185303 18.7999992370605 12 1 309 4435
1598 552 553 1 24 19.3999996185303 12 1 540 383
1599 552 553 1 25.5 19.2000007629395 12 1 540 383
1601 553 552 1 21.2999992370605 17.2000007629395 12 1 929 46
1602 553 552 1 21 16.8999996185303 12 1 929 46
1605 554 557 1 20 17.7999992370605 13 1 342 22
1606 554 557 1 21 18.1000003814697 13 1 342 421
1607 554 557 1 19.2000007629395 18 13 1 342 421
1616 557 554 1 25.3999996185303 19.3999996185303 12 1 4382 1095
1617 557 554 1 25 19.2000007629395 12 1 4382 1095
1620 558 555 1 22 18 12 1 605 4423
1622 558 554 1 14.3999996185303 16 12 1 605 4229
1626 559 560 1 24.2000007629395 18 12 1 556 23
1627 559 560 1 23.3999996185303 18 12 1 556 23
1637 561 560 1 20 16.5 12 1 604 4304
1642 562 565 1 22.2000007629395 18.2999992370605 12 1 4501 4417
1643 562 565 1 16 16.5 12 1 4501 4417
1644 562 565 1 18.8999996185303 17.2000007629395 12 1 4501 4417
1646 563 562 1 14.3000001907349 16.1000003814697 12 1 784 499
1648 564 562 1 21.3999996185303 17.5 12 1 592 4326
1649 564 562 1 23.7999992370605 18.5 12 1 592 418
1666 568 570 1 21.3999996185303 17.5 12 1 416 4304
1667 568 570 1 23.7999992370605 18.5 12 1 416 4304
1688 574 575 1 15.1999998092651 15.5 13 1 428 4421
1689 574 575 1 24.2000007629395 17.7000007629395 13 1 428 4421
1690 574 575 1 19.2000007629395 18.2000007629395 13 1 428 4421
1691 574 575 1 17.7999992370605 17.2000007629395 13 1 428 4421
1693 575 576 1 14.3999996185303 16.7999992370605 12 1 857 4247
1694 575 576 1 19 17.7000007629395 12 1 857 4247
1697 576 574 1 25.2999992370605 18.6000003814697 12 1 284 456
1698 576 574 1 19.7000007629395 17 12 1 284 456
1702 577 578 1 24.2000007629395 18.5 12 1 955 591
1703 577 578 1 20.7999992370605 18 12 1 955 591
1708 578 579 1 7.59999990463257 14 12 1 960 650
1716 580 583 1 22.7000007629395 18.6000003814697 12 1 913 818
1717 580 583 1 25 19.5 12 1 913 818
1718 580 583 1 22.5 18.6000003814697 12 1 913 818
1720 581 582 1 21.3999996185303 18.5 12 1 819 602
1721 581 582 1 23.2000007629395 18.7000007629395 12 1 819 602
1728 583 580 1 19.1000003814697 18.5 12 1 512 765
1729 583 580 1 20.6000003814697 18 12 1 512 765
1737 585 585 0 23.2999992370605 17.7999992370605 12 1 4290 4275
1738 585 585 0 22.6000003814697 18.3999996185303 12 1 4290 4275
1739 585 585 0 21 18 12 1 4290 4275
1747 587 588 1 21 17.5 12 1 76 287
1748 587 588 1 15 16.2000007629395 12 1 76 287
1751 588 587 1 19.5 17.5 12 1 438 11
1752 588 587 1 19.5 17.7999992370605 12 1 438 11
1753 588 587 1 15 16.2000007629395 12 1 438 11
1766 591 592 1 21.2000007629395 17 13 1 471 661
1767 591 592 1 20.5 17 13 1 471 661
1769 592 591 1 20.8999996185303 18 12 1 533 417
1770 592 591 1 23.2000007629395 18 12 1 533 417
1771 592 591 1 11.5 15 12 1 533 110
1772 592 591 1 22.5 17.5 12 1 533 417
1783 595 597 1 24.2999992370605 17.8999996185303 12 1 649 11
1784 595 597 1 20.5 17.5 12 1 649 460
1792 597 595 1 25 18.7000007629395 12 1 45 166
1793 597 595 1 25.3999996185303 18.2999992370605 12 1 45 166
1794 597 597 0 24.8999996185303 17.2999992370605 12 1 45 166
1795 597 597 0 17 15 12 1 45 166
1798 598 599 1 18.2000007629395 16 12 1 206 110
1809 601 598 1 23 18 12 1 988 145
1810 601 598 1 22.2000007629395 18.2000007629395 12 1 988 145
1813 602 604 1 26.7999992370605 20.2999992370605 12 1 605 4503
1818 603 604 1 28.1000003814697 17.1000003814697 12 1 122 132
1823 604 602 1 20.6000003814697 17.3999996185303 12 1 1100 4264
1827 605 602 1 22.5 18.2000007629395 11 1 646 500
1833 606 605 1 22.2000007629395 17.5 12 1 892 251
1837 608 613 1 28.7000007629395 19.2000007629395 12 1 784 499
1838 608 613 1 25.2000007629395 17.8999996185303 12 1 784 499
1843 609 609 0 14.1999998092651 15.6999998092651 12 1 753 115
1853 612 610 1 23.7999992370605 18.7000007629395 12 1 524 110
1882 619 618 1 19.3999996185303 17.5 12 1 917 4304
1883 620 618 1 18.6000003814697 16.5 12 1 427 22
1888 621 625 1 22.6000003814697 17.6000003814697 12 1 860 114
1889 621 625 1 22.2000007629395 17.6000003814697 12 1 860 114
1890 621 625 1 15.8000001907349 15.5 12 1 860 44
1898 625 621 1 26.5 18 12 1 562 370
1899 625 621 1 26 18.8999996185303 12 1 562 393
1902 626 627 1 24 19 12 1 521 251
1903 626 627 1 23.8999996185303 17.8999996185303 12 1 521 1038
1906 627 626 1 24.6000003814697 19.5 12 1 342 421
1907 627 626 1 22.3999996185303 18.7000007629395 12 1 342 421
1915 630 630 0 27.5 18.1000003814697 12 1 416 4304
1916 630 630 0 28.3999996185303 19.6000003814697 12 1 416 4304
1917 630 630 0 28.2000007629395 19 12 1 416 4304
1919 631 631 0 25 19.7000007629395 12 1 1062 537
1929 634 634 0 28.7000007629395 19 12 1 4273 4153
1930 634 634 0 20.2000007629395 17.8999996185303 12 1 4273 4153
1932 635 636 1 23.5 18.8999996185303 12 1 4424 590
1933 635 636 1 24.2000007629395 19 12 1 4424 590
1935 636 635 1 23 18.5 12 1 985 409
1936 636 635 1 23.5 18.3999996185303 12 1 985 409
1939 637 639 1 21.2999992370605 18 12 1 428 4421
1940 637 639 1 22.2000007629395 17.5 12 1 428 4421
1941 637 639 1 17.2000007629395 15.5 12 1 428 4421
1947 639 637 1 21.5 18.2000007629395 12 1 1083 1095
1948 639 637 1 19 17 12 1 1083 1095
1951 640 1 1 21.5 18.7999992370605 12 1 832 NA
1954 1 5 1 21.5 17.3999996185303 13 1 419 4503
1956 1 1 0 26.2000007629395 19.3999996185303 12 1 419 4503
1965 4 6 1 19.6000003814697 18.2000007629395 13 1 309 251
1968 5 638 1 17.5 17.2000007629395 12 1 122 370
1969 5 638 1 14.1999998092651 16.7999992370605 12 1 122 132
1970 5 640 1 18.7000007629395 16.7999992370605 12 1 122 132
1971 5 640 1 9.5 14.3000001907349 12 1 122 NA
1972 6 7 1 19.6000003814697 17 12 1 988 145
1974 6 7 1 16 15.5 12 1 988 285
2053 27 27 0 20.6000003814697 17 12 1 533 417
2090 36 40 1 20 17.2000007629395 13 1 521 1038
2103 39 40 1 20 16.2000007629395 12 1 427 145
2109 40 39 1 23.6000003814697 18.1000003814697 12 1 917 457
2114 41 49 1 22.5 16.8999996185303 12 1 438 11
2116 41 49 1 23 17.7000007629395 12 1 438 11
2126 44 48 1 9.19999980926514 14.3000001907349 12 1 342 421
2131 45 47 1 24.3999996185303 18.7999992370605 12 1 586 285
2136 46 44 1 22.2000007629395 18.7999992370605 12 1 524 2018
2137 46 44 1 15.1999998092651 16 12 1 524 2018
2153 50 51 1 24.5 18.8999996185303 12 1 431 356
2154 50 51 1 21.1000003814697 18 12 1 431 356
2157 51 50 1 25 18 12 1 903 354
2158 51 50 1 22.5 17.2999992370605 12 1 903 354
2162 52 53 1 22.3999996185303 17.7999992370605 12 1 309 993
2163 52 53 1 12 15 12 1 309 993
2164 52 53 1 18.3999996185303 16.2999992370605 12 1 309 993
2166 53 51 1 16.8999996185303 15.6999998092651 12 1 353 725
2167 53 52 1 19.2000007629395 16.7000007629395 12 1 353 114
2168 53 52 1 13.3999996185303 15 12 1 353 725
2170 54 56 1 26.5 18.2000007629395 13 1 985 1500
2172 54 58 1 17.3999996185303 16.5 12 1 985 409
2173 54 58 1 21.7999992370605 16.7000007629395 12 1 985 409
2175 55 57 1 18.5 16.5 12 1 76 287
2176 55 57 1 15 16 12 1 76 287
2177 55 57 1 12 15 12 1 76 287
2178 55 57 1 7.19999980926514 12.3000001907349 12 1 76 287
2185 57 55 1 17.7999992370605 16.6000003814697 12 1 960 650
2187 57 55 1 17.7000007629395 16.3999996185303 12 1 960 650
2188 57 55 1 13.6000003814697 16 12 1 960 650
2190 58 59 1 22 17.7999992370605 12 1 4273 4153
2191 58 59 1 14 15.5 12 1 4273 4153
2200 60 61 1 28 19 12 1 646 500
2201 60 61 1 27.5 18 12 1 646 500
2202 60 61 1 24.1000003814697 18.1000003814697 12 1 646 500
2205 61 60 1 25.7000007629395 17.5 12 1 346 1956
2206 61 60 1 27 19.5 12 1 346 1956
2207 61 60 1 26 18 12 1 346 1956
2210 62 63 1 16.5 15 12 1 45 166
2215 63 62 1 20.2000007629395 16 12 1 592 418
2216 63 62 1 23.2999992370605 17.1000003814697 12 1 592 418
2217 63 62 1 18.5 16.5 12 1 592 418
2232 66 73 1 24.6000003814697 18.2000007629395 13 1 4391 4265
2233 66 73 1 17.6000003814697 15.3999996185303 13 1 4391 4265
2236 67 70 1 21.2000007629395 18 12 1 892 4435
2237 67 70 1 18.6000003814697 17.2000007629395 12 1 892 4435
2238 67 70 1 6.19999980926514 10.1999998092651 12 1 892 4435
2241 68 71 1 19.5 16.8999996185303 12 1 556 1833
2242 68 71 1 21.2000007629395 17.2999992370605 12 1 556 251
2243 68 71 1 9 11.8000001907349 12 1 556 23
2244 68 71 1 17 15.5 12 1 556 23
2246 69 72 1 28.2000007629395 20 12 1 1054 823
2247 69 72 1 23.2000007629395 17.3999996185303 12 1 1054 823
2248 69 72 1 18.2000007629395 16.1000003814697 12 1 1054 823
2254 71 68 1 20 16.3999996185303 12 1 605 1227
2255 71 68 1 18 16 12 1 605 1227
2257 71 68 1 16.1000003814697 15 12 1 605 1227
2263 73 66 1 14.5 15.3999996185303 11 1 419 765
2264 73 66 1 12.5 15.6000003814697 11 1 419 537
2267 74 76 1 14.6000003814697 14.6000003814697 12 1 784 1095
2268 74 76 1 15.5 16.1000003814697 12 1 784 1095
2269 74 76 1 21 17.5 12 1 784 505
2272 75 78 1 25.5 19.1000003814697 12 1 963 505
2300 81 83 1 16.7999992370605 15.6000003814697 12 1 927 1717
2312 83 81 1 26.7000007629395 18.5 12 1 1827 1353
2322 86 83 1 24.7000007629395 18 11 1 857 725
2323 86 83 1 12 14.6000003814697 11 1 857 725
2346 91 93 1 13.6000003814697 15.8000001907349 12 1 256 1448
2349 92 93 1 20.8999996185303 17.7000007629395 12 1 860 1568
2350 92 91 1 18.5 15.5 12 1 860 114
2351 92 91 1 21.2000007629395 16.1000003814697 12 1 860 114
2352 93 92 1 24.3999996185303 18.7000007629395 12 1 1544 504
2353 93 92 1 23.3999996185303 18.3999996185303 12 1 1544 504
2354 93 92 1 19.2999992370605 16.3999996185303 12 1 1544 504
2356 94 95 1 18.1000003814697 18 12 1 122 166
2357 94 95 1 21.5 18 12 1 122 1448
2358 94 95 1 13 16.6000003814697 12 1 122 1448
2360 95 96 1 13.5 14.1999998092651 12 1 206 2018
2362 95 96 1 14 15 12 1 206 2018
2366 96 94 1 23.5 17.7000007629395 12 1 1386 591
2367 96 94 1 22.7999992370605 17.7999992370605 12 1 1386 591
2368 96 94 1 22.5 18 12 1 1386 591
2374 98 98 0 18 15.1000003814697 12 1 1048 356
2383 100 101 1 24.6000003814697 19 12 1 560 4230
2384 100 101 1 24.2000007629395 18 12 1 560 4230
2385 100 101 1 12.8000001907349 15.8000001907349 12 1 560 4230
2388 101 100 1 21.2000007629395 17.2999992370605 12 1 1507 1500
2389 101 100 1 20.5 16.7000007629395 12 1 1507 1500
2390 101 101 0 16.2000007629395 16.7999992370605 12 1 1507 1500
2391 102 106 1 26.2999992370605 19.5 12 1 416 4418
2392 102 106 1 27.2999992370605 19 12 1 416 4413
2394 103 108 1 23.1000003814697 18.3999996185303 12 1 521 1038
2395 103 108 1 23.3999996185303 19.2000007629395 12 1 521 1038
2396 103 108 1 20.6000003814697 18.2000007629395 12 1 521 1038
2403 105 107 1 24.2999992370605 19 12 1 604 4304
2404 105 107 1 21.2999992370605 18.2999992370605 12 1 604 4304
2405 105 107 1 21 18.2999992370605 12 1 604 4304
2408 106 105 1 21.5 16.8999996185303 12 1 471 661
2409 106 105 1 18 18 12 1 471 661
2414 107 102 1 25.2000007629395 19 12 1 1718 1738
2423 109 109 0 19.2000007629395 18.2000007629395 12 1 1558 902
2424 109 109 0 20.5 17.6000003814697 12 1 1558 4304
2426 109 109 0 13.3999996185303 15.8000001907349 12 1 1558 902
2435 112 112 0 19 17.2000007629395 12 1 4425 962
2437 113 116 1 24.5 18.5 13 1 524 2018
2438 113 116 1 19.3999996185303 17.5 13 1 524 2018
2441 114 115 1 22 16.7000007629395 12 1 338 466
2442 114 115 1 18.7999992370605 16 12 1 338 466
2446 115 114 1 24.3999996185303 18.6000003814697 12 1 4424 537
2447 115 114 1 28.8999996185303 20.5 12 1 4424 4304
2448 115 114 1 26 19.5 12 1 4424 537
2451 116 113 1 18.2000007629395 17.5 12 1 533 417
2452 116 113 1 15 15.6999998092651 12 1 533 417
2453 116 116 0 22 18.2000007629395 12 1 533 417
2454 116 116 0 15.3999996185303 16 12 1 533 417
2461 118 118 0 28.8999996185303 20 12 1 832 1464
2462 118 118 0 27.2000007629395 19.6000003814697 12 1 832 1464
2464 118 118 0 26.5 20.2000007629395 12 1 832 1464
2475 121 120 1 28.3999996185303 18.3999996185303 12 1 1940 1970
2479 122 125 1 25.3999996185303 18.5 12 1 1100 959
2480 122 125 1 23.7999992370605 18.1000003814697 12 1 1100 959
2481 122 125 1 24 18.2999992370605 12 1 1100 959
2482 122 120 1 26 18.8999996185303 12 1 1100 959
2488 124 122 1 30.2000007629395 19.7000007629395 12 1 442 457
2489 124 124 0 28.2000007629395 19.5 12 1 442 457
2492 125 122 1 27.7000007629395 19 12 1 985 409
2493 125 122 1 26.7999992370605 18.3999996185303 12 1 985 409
2495 126 128 1 29.2000007629395 19.2000007629395 12 1 784 1095
2496 126 127 1 18 16.5 12 1 784 1095
2497 126 128 1 27.5 18.7999992370605 12 1 784 1095
2509 129 130 1 19 17.5 12 1 2004 823
2511 129 130 1 16.2999992370605 16.7999992370605 12 1 2004 823
2513 130 132 1 26.2999992370605 19.5 12 1 892 4435
