"BroodRef"	"BirdID"	"NatalBroodID"	"RingedYN"	"LastStage"	"DeathDate"	"CrossFosteredYN"	"LastLiveRecord"	"HatchDate"
1216	5141	1216	0	2	2011-05-10	0	2011-05-07 00:00:00	2011-05-03
1217	5142	1217	1	3	NA	0	2011-10-12 00:00:00	2011-05-03
1217	5143	1217	1	3	NA	0	2011-10-19 00:00:00	2011-05-03
1217	5145	1217	0	2	2011-05-08	0	2011-05-04 00:00:00	2011-05-03
1217	5144	1217	1	2	NA	0	2011-05-14 00:00:00	2011-05-03
1218	5147	1218	1	2	NA	0	2011-05-18 00:00:00	2011-05-04
1218	5148	1218	1	3	2011-07-18	0	2011-05-15 00:00:00	2011-05-04
1218	5146	1218	1	2	NA	0	2011-05-15 00:00:00	2011-05-04
1219	5149	1219	0	2	2011-05-08	0	2011-05-05 00:00:00	2011-05-04
1219	5151	1219	0	2	2011-05-08	0	2011-05-05 00:00:00	2011-05-04
1219	5150	1219	0	2	2011-05-08	0	2011-05-05 00:00:00	2011-05-04
1219	5152	1219	0	2	2011-05-08	0	2011-05-05 00:00:00	2011-05-04
1220	5154	1220	0	2	2011-05-12	0	2011-05-09 00:00:00	2011-05-05
1220	5157	1220	1	2	NA	0	2011-05-20 00:00:00	2011-05-05
1220	5156	1220	1	2	NA	0	2011-05-20 00:00:00	2011-05-05
1220	5158	1220	0	2	2011-05-12	0	2011-05-09 00:00:00	2011-05-05
1221	5159	1221	1	3	NA	0	2011-08-02 00:00:00	2011-05-05
1221	5161	1221	1	2	NA	0	2011-05-18 00:00:00	2011-05-05
1221	5162	1221	0	2	2011-05-09	0	2011-05-06 00:00:00	2011-05-05
1221	5160	1221	1	3	NA	0	2012-05-02 00:00:00	2011-05-05
1222	5164	1222	1	3	NA	0	2011-06-28 00:00:00	2011-05-05
1222	5166	1222	1	2	NA	0	2011-05-16 00:00:00	2011-05-05
1222	5163	1222	1	3	NA	0	2011-07-29 00:00:00	2011-05-05
1222	5165	1222	1	2	NA	0	2011-05-18 00:00:00	2011-05-05
1222	5167	1222	0	2	2011-05-12	0	2011-05-09 00:00:00	2011-05-05
1223	5168	1223	1	2	NA	0	2011-05-18 00:00:00	2011-05-05
1223	5170	1223	1	3	NA	0	2011-10-13 00:00:00	2011-05-05
1223	5169	1223	1	3	2011-06-16	0	2011-05-18 00:00:00	2011-05-05
1224	5172	1224	1	2	2011-06-07	0	2011-05-16 00:00:00	2011-05-05
1224	5171	1224	1	2	NA	0	2011-05-16 00:00:00	2011-05-05
1225	5174	1225	0	2	2011-05-10	0	2011-05-07 00:00:00	2011-05-06
1225	5176	1225	1	2	NA	0	2011-05-18 00:00:00	2011-05-06
1225	5173	1225	0	2	2011-05-06	0	2011-05-05 23:59:59	2011-05-06
1225	5175	1225	1	2	NA	0	2011-05-18 00:00:00	2011-05-06
1226	5179	1226	1	2	NA	0	2011-05-18 00:00:00	2011-05-06
1226	5181	1226	1	2	NA	0	2011-05-18 00:00:00	2011-05-06
1226	5180	1226	1	3	NA	0	2011-09-28 00:00:00	2011-05-06
1227	5183	1227	1	3	NA	0	2011-10-16 00:00:00	2011-05-06
1227	5185	1227	1	2	NA	0	2011-05-18 00:00:00	2011-05-06
1227	5182	1227	1	2	NA	0	2011-05-18 00:00:00	2011-05-06
1227	5184	1227	1	2	NA	0	2011-05-18 00:00:00	2011-05-06
1229	5192	1229	0	2	2013-05-17	0	2011-05-13 00:00:00	2011-05-06
1229	5193	1229	0	2	2011-05-10	0	2011-05-07 00:00:00	2011-05-06
1229	5194	1229	0	2	2011-05-10	0	2011-05-07 00:00:00	2011-05-06
1229	5191	1229	1	3	NA	0	2011-10-25 00:00:00	2011-05-06
1230	5195	1230	1	3	NA	0	2016-06-11 00:00:00	2011-05-05
1230	5197	1230	1	2	NA	0	2011-05-16 00:00:00	2011-05-05
1230	5198	1230	1	3	NA	0	2011-11-16 00:00:00	2011-05-05
1230	5196	1230	1	2	NA	0	2011-05-16 00:00:00	2011-05-05
1231	5200	1231	1	3	2011-06-11	0	2011-05-20 00:00:00	2011-05-07
1231	5202	1231	1	3	NA	0	2014-08-19 00:00:00	2011-05-07
1231	5201	1231	0	2	2011-05-22	0	2011-05-20 00:00:00	2011-05-07
1232	5203	1232	1	3	NA	0	2011-06-27 00:00:00	2011-05-07
1232	5204	1232	1	2	NA	0	2011-05-18 00:00:00	2011-05-07
1233	5206	1233	1	3	NA	0	2011-06-28 00:00:00	2011-05-08
1233	5207	1233	0	2	2011-05-12	0	2011-05-09 00:00:00	2011-05-08
1233	5205	1233	0	2	2011-05-08	0	2011-05-07 23:59:59	2011-05-08
1234	5208	1234	0	2	2011-05-19	0	2011-05-17 00:00:00	2011-05-08
1235	5209	1235	1	2	NA	0	2011-05-19 00:00:00	2011-05-08
1235	5211	1235	1	2	NA	0	2011-05-19 00:00:00	2011-05-08
1235	5212	1235	1	2	NA	0	2011-05-19 00:00:00	2011-05-08
1235	5210	1235	1	2	NA	0	2011-05-21 00:00:00	2011-05-08
1236	5214	1236	1	3	NA	0	2014-07-21 00:00:00	2011-05-09
1236	5216	1236	1	3	NA	0	2011-08-05 00:00:00	2011-05-09
1236	5215	1236	1	2	NA	0	2011-05-20 00:00:00	2011-05-09
1237	5217	1237	1	3	NA	0	2011-06-08 00:00:00	2011-05-09
1237	5218	1237	1	2	NA	0	2011-05-20 00:00:00	2011-05-09
1238	5221	1238	1	3	2011-06-03	0	2011-05-20 00:00:00	2011-05-09
1238	5222	1238	1	3	NA	0	2014-07-01 00:00:00	2011-05-09
1238	5223	1238	1	3	NA	0	2011-08-05 00:00:00	2011-05-09
1238	5220	1238	1	2	NA	0	2011-05-20 00:00:00	2011-05-09
1239	5226	1239	0	2	2011-05-11	0	2011-05-10 23:59:59	2011-05-08
1239	5228	1239	1	3	NA	0	2011-11-20 00:00:00	2011-05-08
1239	5229	1239	1	3	NA	0	2011-06-08 00:00:00	2011-05-08
1239	5227	1239	1	2	NA	0	2011-05-19 00:00:00	2011-05-08
1240	5230	1240	1	2	NA	0	2011-05-21 00:00:00	2011-05-08
1240	5232	1240	1	2	NA	0	2011-05-19 00:00:00	2011-05-08
1240	5233	1240	0	2	2011-05-19	0	2011-05-15 00:00:00	2011-05-08
1240	5231	1240	1	2	NA	0	2011-05-19 00:00:00	2011-05-08
1241	5234	1241	1	2	NA	0	2011-05-18 00:00:00	2011-05-06
1241	5235	1241	0	2	2011-05-18	0	2011-05-11 00:00:00	2011-05-06
1242	5239	1242	1	3	NA	0	2012-02-08 00:00:00	2011-05-08
1242	5238	1242	1	3	NA	0	2011-07-12 00:00:00	2011-05-08
1243	5241	1243	0	2	2011-05-24	0	2011-05-18 00:00:00	2011-05-13
1243	5242	1243	1	2	NA	0	2011-05-24 00:00:00	2011-05-13
1243	5243	1243	1	3	NA	0	2011-11-16 00:00:00	2011-05-13
1244	5245	1244	1	3	NA	0	2011-10-20 00:00:00	2011-05-13
1244	5246	1244	0	2	2011-05-26	0	2011-05-24 00:00:00	2011-05-13
1244	5244	1244	1	3	NA	0	2011-06-28 00:00:00	2011-05-13
1245	5251	1246	0	2	2011-05-31	1	2011-05-24 00:00:00	2011-05-20
1245	5252	1246	0	2	2011-05-26	1	2011-05-24 00:00:00	2011-05-20
1246	5249	1245	1	3	NA	1	2011-06-14 00:00:00	2011-05-20
1246	5250	1245	1	3	NA	1	2011-06-12 00:00:00	2011-05-20
1247	5253	1247	1	3	NA	0	2014-08-05 00:00:00	2011-05-22
1247	5255	1247	1	2	NA	0	2011-06-01 00:00:00	2011-05-22
1247	5254	1247	1	3	NA	0	2011-06-07 00:00:00	2011-05-22
1248	5263	1249	1	2	NA	1	2011-06-06 00:00:00	2011-05-24
1248	5264	1249	0	2	2011-06-06	1	2011-06-04 00:00:00	2011-05-24
1248	5262	1249	0	2	2011-06-06	1	2011-06-04 00:00:00	2011-05-24
1249	5259	1248	1	3	NA	1	2012-02-08 00:00:00	2011-05-24
1249	5260	1248	0	2	2011-05-29	1	2011-05-26 00:00:00	2011-05-24
1249	5261	1248	1	2	NA	1	2011-06-04 00:00:00	2011-05-24
1250	5269	1251	1	2	NA	1	2011-06-05 00:00:00	2011-05-25
1250	5268	1251	1	3	NA	1	2011-10-22 00:00:00	2011-05-25
1250	5270	1251	1	2	NA	1	2011-06-05 00:00:00	2011-05-25
1251	5265	1250	0	2	2011-05-30	1	2011-05-27 00:00:00	2011-05-25
1251	5267	1250	1	3	NA	1	2011-06-28 00:00:00	2011-05-25
1251	5272	1251	1	2	NA	0	2011-06-05 00:00:00	2011-05-25
1251	5266	1250	1	2	2011-06-07	1	2011-06-05 00:00:00	2011-05-25
1251	5271	1251	0	2	2011-06-07	0	2011-06-05 00:00:00	2011-05-25
1252	5285	1254	1	3	NA	1	2012-02-08 00:00:00	2011-05-29
1252	5284	1254	1	3	NA	1	2016-07-23 00:00:00	2011-05-29
1254	5277	1252	1	3	NA	1	2011-06-29 00:00:00	2011-05-29
1254	5278	1252	1	3	NA	1	2011-06-27 00:00:00	2011-05-29
1254	5286	1254	1	2	NA	0	2011-06-09 00:00:00	2011-05-29
1255	5289	1255	1	3	2012-05-31	0	2011-06-28 00:00:00	2011-05-30
1255	5297	1257	1	3	2011-06-15	1	2011-06-10 00:00:00	2011-05-30
1255	5298	1257	0	2	2013-06-08	1	2011-06-03 00:00:00	2011-05-30
1255	5295	1257	1	2	NA	1	2011-06-10 00:00:00	2011-05-30
1255	5296	1257	1	3	NA	1	2011-11-18 00:00:00	2011-05-30
1256	5293	1256	1	2	NA	0	2011-06-10 00:00:00	2011-05-30
1256	5294	1256	1	3	NA	0	2014-08-18 00:00:00	2011-05-30
1256	5292	1256	1	3	NA	0	2011-11-20 00:00:00	2011-05-30
1257	5287	1255	0	2	2011-06-10	1	2011-06-08 00:00:00	2011-05-30
1257	5290	1255	1	3	2011-07-02	1	2011-06-29 00:00:00	2011-05-30
1257	5291	1255	0	2	2011-06-03	1	2011-06-01 00:00:00	2011-05-30
1257	5288	1255	1	2	NA	1	2011-06-10 00:00:00	2011-05-30
1258	5299	1258	1	2	NA	0	2011-06-11 00:00:00	2011-05-31
1258	5301	1258	0	2	2011-06-09	0	2011-06-04 00:00:00	2011-05-31
1258	5302	1258	1	2	NA	0	2011-06-11 00:00:00	2011-05-31
1258	5300	1258	1	3	2011-08-09	0	2011-06-11 00:00:00	2011-05-31
1259	5309	1260	0	2	2011-06-09	1	2011-06-06 00:00:00	2011-06-05
1259	5310	1260	1	3	NA	1	2011-11-17 00:00:00	2011-06-05
1259	5311	1260	1	3	NA	1	2014-05-29 00:00:00	2011-06-05
1259	5308	1260	1	3	NA	1	2012-05-18 00:00:00	2011-06-05
1260	5303	1259	0	2	2011-06-09	1	2011-06-06 00:00:00	2011-06-05
1260	5305	1259	1	2	NA	1	2011-06-16 00:00:00	2011-06-05
1260	5306	1259	0	2	2011-06-18	1	2011-06-16 00:00:00	2011-06-05
1260	5307	1260	0	2	2011-06-14	0	2011-06-09 00:00:00	2011-06-05
1260	5304	1259	0	2	2011-06-14	1	2011-06-09 00:00:00	2011-06-05
1261	5312	1261	1	2	NA	0	2011-06-16 00:00:00	2011-06-05
1261	5314	1261	1	3	NA	0	2013-06-28 00:00:00	2011-06-05
1261	5313	1261	1	2	NA	0	2011-06-16 00:00:00	2011-06-05
1262	5315	1262	0	2	2011-06-17	0	2011-06-10 00:00:00	2011-06-06
1262	5316	1262	0	2	2011-06-17	0	2011-06-10 00:00:00	2011-06-06
1263	5318	1263	1	3	NA	0	2011-11-20 00:00:00	2011-06-08
1263	5319	1263	1	3	NA	0	2011-11-14 00:00:00	2011-06-08
1263	5322	1263	1	3	NA	0	2011-11-19 00:00:00	2011-06-08
1263	5320	1263	1	2	NA	0	2011-06-19 00:00:00	2011-06-08
1263	5321	1263	0	2	2011-06-19	0	2011-06-17 00:00:00	2011-06-08
1264	5328	1264	1	3	NA	0	2011-11-14 00:00:00	2011-06-11
1264	5329	1264	1	2	NA	0	2011-06-22 00:00:00	2011-06-11
1264	5330	1264	1	3	2011-07-10	0	2011-06-22 00:00:00	2011-06-11
1265	5332	1265	1	3	NA	0	2011-10-22 00:00:00	2011-06-11
1265	5333	1265	1	2	NA	0	2011-06-22 00:00:00	2011-06-11
1265	5331	1265	1	3	NA	0	2011-10-25 00:00:00	2011-06-11
1265	5334	1265	0	2	2011-06-12	0	2011-06-11 23:59:59	2011-06-11
1266	5336	1266	1	3	NA	0	2011-08-29 00:00:00	2011-06-11
1266	5337	1266	1	3	NA	0	2011-10-25 00:00:00	2011-06-11
1266	5335	1266	1	3	2011-07-29	0	2011-06-27 00:00:00	2011-06-11
1267	5342	1268	1	3	NA	1	2011-08-10 00:00:00	2011-06-12
1267	5343	1268	1	3	NA	1	2011-08-05 00:00:00	2011-06-12
1267	5344	1268	1	3	2011-11-16	1	2011-11-15 00:00:00	2011-06-12
1267	5404	1268	1	2	NA	1	2011-06-25 00:00:00	2011-06-12
1268	5340	1267	1	3	NA	1	2011-11-18 00:00:00	2011-06-12
1268	5341	1267	1	2	NA	1	2011-06-23 00:00:00	2011-06-12
1268	5406	1267	1	2	2011-07-02	1	2011-06-28 00:00:00	2011-06-12
1268	5339	1267	1	2	NA	1	2011-06-25 00:00:00	2011-06-12
1269	5403	1269	0	2	2011-06-16	0	2011-06-15 23:59:59	2011-06-12
1269	5345	1269	1	2	NA	0	2011-06-23 00:00:00	2011-06-12
1270	5351	1271	1	3	NA	1	2011-11-20 00:00:00	2011-06-13
1270	5355	1271	1	3	NA	1	2012-02-08 00:00:00	2011-06-13
1270	5352	1271	1	2	NA	1	2011-06-24 00:00:00	2011-06-13
1270	5354	1271	1	3	NA	1	2011-10-19 00:00:00	2011-06-13
1270	5353	1271	1	2	NA	1	2011-06-24 00:00:00	2011-06-13
1271	5346	1270	1	2	NA	1	2011-06-26 00:00:00	2011-06-13
1271	5350	1270	1	3	NA	1	2011-08-10 00:00:00	2011-06-13
1271	5347	1270	1	3	NA	1	2011-11-18 00:00:00	2011-06-13
1271	5349	1270	1	2	NA	1	2011-06-24 00:00:00	2011-06-13
1271	5348	1270	1	3	2011-06-30	1	2011-06-26 00:00:00	2011-06-13
1272	5359	1273	1	3	2014-03-16	1	2013-11-14 00:00:00	2011-06-13
1272	5361	1273	0	2	2011-06-23	1	2011-06-22 00:00:00	2011-06-13
1272	5360	1273	1	3	NA	1	2011-10-25 00:00:00	2011-06-13
1273	5356	1272	1	3	NA	1	2011-11-17 00:00:00	2011-06-13
1273	5357	1272	1	3	NA	1	2011-06-28 00:00:00	2011-06-13
1273	5358	1272	1	3	2011-07-10	1	2011-06-26 00:00:00	2011-06-13
1274	5364	1274	0	2	2011-06-17	0	2011-06-14 00:00:00	2011-06-13
1274	5365	1274	0	2	2011-06-24	0	2011-06-22 00:00:00	2011-06-13
1274	5363	1274	1	2	NA	0	2011-06-24 00:00:00	2011-06-13
1274	5362	1274	1	2	NA	0	2011-06-26 00:00:00	2011-06-13
1275	5373	1276	0	2	2011-06-25	1	2011-06-23 00:00:00	2011-06-14
1275	5370	1276	1	2	NA	1	2011-06-25 00:00:00	2011-06-14
1275	5372	1276	1	3	NA	1	2011-11-15 00:00:00	2011-06-14
1275	5371	1276	1	2	NA	1	2011-06-25 00:00:00	2011-06-14
1276	5369	1275	1	3	NA	1	2011-08-09 00:00:00	2011-06-14
1276	5367	1275	1	2	NA	1	2011-06-25 00:00:00	2011-06-14
1276	5368	1275	1	3	NA	1	2011-08-10 00:00:00	2011-06-14
1276	5366	1275	1	3	2011-07-24	1	2011-06-27 00:00:00	2011-06-14
1277	5377	1277	1	2	NA	0	2011-06-25 00:00:00	2011-06-14
1277	5375	1277	1	3	2011-07-22	0	2011-06-25 00:00:00	2011-06-14
1277	5376	1277	1	3	NA	0	2011-10-19 00:00:00	2011-06-14
1277	5374	1277	1	3	NA	0	2011-10-19 00:00:00	2011-06-14
1278	5387	1279	1	3	2011-07-10	1	2011-06-25 00:00:00	2011-06-14
1278	5384	1279	1	2	NA	1	2011-06-25 00:00:00	2011-06-14
1278	5385	1279	1	3	NA	1	2011-06-25 00:00:00	2011-06-14
1278	5388	1279	0	2	2011-06-18	1	2011-06-15 00:00:00	2011-06-14
1278	5386	1279	1	2	NA	1	2011-06-25 00:00:00	2011-06-14
1279	5378	1278	1	3	NA	1	2011-06-25 00:00:00	2011-06-14
1279	5382	1278	0	2	2011-06-18	1	2011-06-15 00:00:00	2011-06-14
1279	5380	1278	1	3	NA	1	2011-10-20 00:00:00	2011-06-14
1279	5381	1278	0	2	2011-06-23	1	2011-06-18 00:00:00	2011-06-14
1279	5379	1278	1	2	NA	1	2011-06-25 00:00:00	2011-06-14
1280	5399	1283	1	3	NA	1	2011-07-29 00:00:00	2011-06-14
1280	5400	1283	1	3	2011-08-27	1	2011-07-29 00:00:00	2011-06-14
1280	5390	1280	0	2	2011-06-23	0	2011-06-18 00:00:00	2011-06-14
1280	5389	1280	1	2	NA	0	2011-06-26 00:00:00	2011-06-14
1281	5396	1282	1	3	NA	1	2011-08-05 00:00:00	2011-06-15
1281	5397	1282	1	3	NA	1	2011-08-05 00:00:00	2011-06-15
1281	5398	1282	1	3	NA	1	2011-07-29 00:00:00	2011-06-15
1282	5393	1281	1	3	NA	1	2013-07-20 00:00:00	2011-06-15
1282	5395	1281	0	2	2011-06-19	1	2011-06-16 00:00:00	2011-06-15
1282	5394	1281	1	3	NA	1	2011-08-05 00:00:00	2011-06-15
1283	5392	1280	0	2	2011-06-26	1	2011-06-23 00:00:00	2011-06-14
1283	5391	1280	1	2	NA	1	2011-06-26 00:00:00	2011-06-14
1284	5407	1284	1	3	NA	0	2015-07-13 00:00:00	2011-06-16
1284	5408	1284	1	3	NA	0	2013-01-25 00:00:00	2011-06-16
1284	5409	1284	1	2	NA	0	2011-06-27 00:00:00	2011-06-16
1285	5411	1285	1	2	NA	0	2011-06-26 00:00:00	2011-06-16
1285	5412	1285	1	2	NA	0	2011-06-26 00:00:00	2011-06-16
1285	5410	1285	1	3	2015-02-16	0	2014-08-10 00:00:00	2011-06-16
1286	5418	1287	1	2	NA	1	2011-06-26 00:00:00	2011-06-17
1286	5417	1287	1	3	NA	1	2011-08-19 00:00:00	2011-06-17
1287	5415	1286	0	2	2011-06-26	1	2011-06-21 00:00:00	2011-06-17
1287	5416	1286	1	3	NA	1	2011-11-16 00:00:00	2011-06-17
1287	5419	1287	1	2	NA	0	2011-06-26 00:00:00	2011-06-17
1287	5434	1287	1	3	NA	0	2011-08-03 00:00:00	2011-06-17
1289	5426	1289	1	3	NA	0	2011-08-29 00:00:00	2011-06-18
1289	5427	1289	0	2	2011-06-29	0	2011-06-27 00:00:00	2011-06-18
1289	5429	1289	1	2	NA	0	2011-07-03 00:00:00	2011-06-18
1289	5428	1289	1	3	NA	0	2012-08-17 00:00:00	2011-06-18
1290	5432	1290	1	3	NA	0	2011-10-25 00:00:00	2011-06-19
1290	5431	1290	1	3	NA	0	2011-11-15 00:00:00	2011-06-19
1291	5437	1291	1	3	2012-06-18	0	2012-06-17 00:00:00	2011-06-20
1291	5438	1291	1	3	NA	0	2014-03-14 00:00:00	2011-06-20
1291	5440	1291	1	3	NA	0	2011-11-20 00:00:00	2011-06-20
1291	5439	1291	1	3	NA	0	2011-11-16 00:00:00	2011-06-20
1292	5441	1292	1	3	NA	0	2011-10-14 00:00:00	2011-06-21
1292	5442	1292	1	3	NA	0	2011-10-28 00:00:00	2011-06-21
1292	5443	1292	1	3	NA	0	2011-08-03 00:00:00	2011-06-21
1293	5447	1293	1	3	NA	0	2011-08-10 00:00:00	2011-06-22
1293	5448	1293	1	3	NA	0	2011-11-20 00:00:00	2011-06-22
1293	5449	1294	1	3	NA	1	2014-07-10 00:00:00	2011-06-22
1294	5446	1293	0	2	2011-07-03	1	2011-07-01 00:00:00	2011-06-22
1295	5187	1295	1	2	NA	0	2011-05-18 00:00:00	2011-05-06
1295	5189	1295	1	2	NA	0	2011-05-18 00:00:00	2011-05-06
1295	5186	1295	1	2	NA	0	2011-05-18 00:00:00	2011-05-06
1295	5190	1295	1	2	NA	0	2011-05-18 00:00:00	2011-05-06
1296	5422	1296	1	2	NA	0	2011-06-25 00:00:00	2011-06-14
1296	5424	1296	1	3	2015-07-05	0	2015-07-09 00:00:00	2011-06-14
1296	5423	1296	1	2	NA	0	2011-06-25 00:00:00	2011-06-14
1297	5455	1297	1	2	NA	0	2011-06-09 00:00:00	2011-05-29
1297	5454	1297	0	2	2013-06-13	0	2011-06-09 00:00:00	2011-05-29
1298	5459	1298	1	2	NA	0	2011-06-26 00:00:00	2011-06-16
1298	5460	1298	1	2	NA	0	2011-06-26 00:00:00	2011-06-16
1298	5461	1298	1	3	NA	0	2014-12-05 00:00:00	2011-06-16
1299	5462	1299	0	2	2011-07-01	0	2011-06-28 00:00:00	2011-06-27
1299	5463	1299	0	2	2011-07-01	0	2011-06-28 00:00:00	2011-06-27
1300	5466	1300	1	3	NA	0	2016-05-10 00:00:00	2011-06-29
1300	5467	1300	1	3	NA	0	2011-08-05 00:00:00	2011-06-29
1300	5468	1301	1	3	NA	1	2013-07-23 00:00:00	2011-06-29
1300	5470	1300	1	3	NA	0	2011-08-05 00:00:00	2011-06-29
1300	5469	1301	1	3	NA	1	2011-08-03 00:00:00	2011-06-29
1301	5464	1300	1	2	NA	1	2011-07-09 00:00:00	2011-06-29
1301	5465	1300	1	3	NA	1	2011-10-14 00:00:00	2011-06-29
1302	5475	1303	1	3	NA	1	2011-08-05 00:00:00	2011-06-30
1302	5474	1303	0	2	2011-07-09	1	2011-07-04 00:00:00	2011-06-30
1303	5472	1302	1	3	2011-07-19	1	2011-07-11 00:00:00	2011-06-30
1303	5476	1303	1	3	NA	0	2011-08-03 00:00:00	2011-06-30
1303	5473	1302	1	3	NA	1	2011-11-19 00:00:00	2011-06-30
1304	5479	1304	1	3	NA	0	2011-08-05 00:00:00	2011-07-01
1304	5477	1304	1	3	NA	0	2011-07-29 00:00:00	2011-07-01
1304	5478	1304	0	2	2011-07-10	0	2011-07-05 00:00:00	2011-07-01
1305	5484	1306	1	3	NA	1	2011-08-10 00:00:00	2011-07-02
1305	5483	1306	1	3	NA	1	2011-08-02 00:00:00	2011-07-02
1306	5480	1305	1	3	NA	1	2011-10-19 00:00:00	2011-07-02
1306	5482	1305	1	2	NA	1	2011-07-14 00:00:00	2011-07-02
1306	5485	1306	1	3	NA	0	2011-08-05 00:00:00	2011-07-02
1307	5492	1308	1	3	NA	1	2011-08-02 00:00:00	2011-07-03
1307	5493	1308	1	3	NA	1	2011-08-10 00:00:00	2011-07-03
1307	5495	1308	0	2	2011-07-12	1	2011-07-07 00:00:00	2011-07-03
1307	5494	1308	0	2	2011-07-07	1	2011-07-04 00:00:00	2011-07-03
1308	5488	1307	1	2	NA	1	2011-07-14 00:00:00	2011-07-03
1308	5489	1307	1	3	NA	1	2013-07-25 00:00:00	2011-07-03
1308	5491	1307	0	2	2011-07-12	1	2011-07-07 00:00:00	2011-07-03
1308	5490	1307	1	3	NA	1	2011-07-18 00:00:00	2011-07-03
1309	5502	1309	0	2	2011-07-09	0	2011-07-06 00:00:00	2011-07-05
1309	5503	1310	1	3	NA	1	2011-08-10 00:00:00	2011-07-05
1309	5501	1309	1	3	NA	0	2012-02-09 00:00:00	2011-07-05
1309	5504	1310	1	3	NA	1	2011-08-05 00:00:00	2011-07-05
1310	5499	1309	1	3	NA	1	2011-08-10 00:00:00	2011-07-05
1310	5500	1309	1	3	NA	1	2011-11-15 00:00:00	2011-07-05
1310	5513	1310	0	2	2011-07-09	0	2011-07-08 23:59:59	2011-07-05
1311	5509	1311	1	3	NA	0	2011-11-19 00:00:00	2011-07-07
1311	5511	1311	1	2	2011-07-25	0	2011-07-19 00:00:00	2011-07-07
1311	5510	1311	1	2	NA	0	2011-07-19 00:00:00	2011-07-07
1312	5519	1313	0	2	2011-07-13	1	2011-07-08 00:00:00	2011-07-04
1312	5521	1313	0	2	2011-07-13	1	2011-07-08 00:00:00	2011-07-04
1312	5522	1313	0	2	2011-07-13	1	2011-07-08 00:00:00	2011-07-04
1312	5520	1313	0	2	2011-07-19	1	2011-07-17 00:00:00	2011-07-04
1313	5515	1312	1	2	NA	1	2011-07-15 00:00:00	2011-07-04
1313	5517	1312	1	3	NA	1	2014-07-16 00:00:00	2011-07-04
1313	5518	1312	0	2	2011-07-13	1	2011-07-08 00:00:00	2011-07-04
1313	5516	1312	1	3	NA	1	2011-11-19 00:00:00	2011-07-04
1314	5523	1314	1	3	NA	0	2011-08-09 00:00:00	2011-07-08
1314	5524	1314	1	2	2011-07-23	0	2011-07-19 00:00:00	2011-07-08
1314	5529	1314	0	2	2011-07-17	0	2011-07-12 00:00:00	2011-07-08
1314	5525	1314	1	3	NA	0	2011-08-10 00:00:00	2011-07-08
1315	5526	1315	1	3	2012-02-06	0	2012-02-08 00:00:00	2011-07-09
1315	5527	1315	1	3	NA	0	2011-11-18 00:00:00	2011-07-09
1316	5049	1316	0	2	2011-07-17	0	2011-07-13 00:00:00	2011-07-12
1316	4762	1316	0	2	2011-07-21	0	2011-07-17 00:00:00	2011-07-12
1316	4763	1316	1	3	NA	0	2011-11-20 00:00:00	2011-07-12
1316	5042	1316	1	3	NA	0	2011-08-09 00:00:00	2011-07-12
1317	5079	1317	1	3	NA	0	2011-11-20 00:00:00	2011-07-13
1317	5188	1317	1	2	NA	0	2011-07-25 00:00:00	2011-07-13
1317	5087	1317	1	3	NA	0	2011-08-10 00:00:00	2011-07-13
1318	5338	1318	1	3	NA	0	2011-11-16 00:00:00	2011-07-11
1318	5317	1318	1	2	NA	0	2011-07-24 00:00:00	2011-07-11
1319	5531	1319	1	2	NA	0	2011-07-28 00:00:00	2011-07-16
1319	5540	1319	0	2	2011-07-28	0	2011-07-25 00:00:00	2011-07-16
1319	5530	1319	1	2	NA	0	2011-07-28 00:00:00	2011-07-16
1319	5539	1322	1	2	NA	1	2011-07-28 00:00:00	2011-07-16
1319	5538	1322	1	3	2011-08-22	1	2011-07-28 00:00:00	2011-07-16
1320	5533	1320	1	3	NA	0	2011-08-21 00:00:00	2011-07-16
1320	5532	1320	1	2	NA	0	2011-07-27 00:00:00	2011-07-16
1320	5535	1320	0	2	2011-07-25	0	2011-07-20 00:00:00	2011-07-16
1320	5534	1320	1	3	NA	0	2011-11-18 00:00:00	2011-07-16
1321	5537	1321	1	3	NA	0	2011-08-21 00:00:00	2011-07-17
1321	5536	1321	1	3	NA	0	2011-08-17 00:00:00	2011-07-17
1322	5471	1319	1	3	NA	1	2011-08-10 00:00:00	2011-07-16
1322	5481	1319	1	3	NA	1	2011-08-21 00:00:00	2011-07-16
1323	5547	1324	1	2	NA	1	2011-07-31 00:00:00	2011-07-20
1323	5548	1324	1	3	NA	1	2011-08-21 00:00:00	2011-07-20
1323	5549	1324	1	2	NA	1	2011-07-31 00:00:00	2011-07-20
1323	5546	1323	0	2	2011-07-24	0	2011-07-21 00:00:00	2011-07-20
1324	5543	1323	1	3	NA	1	2012-02-07 00:00:00	2011-07-20
1324	5544	1323	1	2	NA	1	2011-07-31 00:00:00	2011-07-20
1324	5545	1323	1	2	NA	1	2011-07-31 00:00:00	2011-07-20
1325	5554	1326	1	3	NA	1	2011-11-20 00:00:00	2011-07-20
1325	5556	1326	1	3	NA	1	2011-08-22 00:00:00	2011-07-20
1325	5557	1326	1	3	NA	1	2011-08-22 00:00:00	2011-07-20
1325	5555	1326	1	2	NA	1	2011-07-31 00:00:00	2011-07-20
1326	5551	1325	1	3	NA	1	2011-11-20 00:00:00	2011-07-20
1326	5552	1325	0	2	2011-07-24	1	2011-07-21 00:00:00	2011-07-20
