ChickID	NatalBrood	RearingBrood	CrossFosteredYN	AvgOfMass	AvgOfTarsus	AvgOfAge	nMeasures
4053	993	993	0	14	12.5	6	1
4054	993	993	0	8	9	4	1
4054	993	993	0	13	11.8999996185303	6	1
4056	995	995	0	16.3999996185303		6	1
4057	995	995	0	14.3000001907349		6	1
4059	995	995	0	15.3999996185303		6	1
4060	995	995	0	15.6000003814697		6	1
4061	995	995	0	11.6999998092651		6	1
4067	996	996	0	8.80000019073486	8.10000038146973	4	1
4067	996	996	0	13.1999998092651	11.5	6	1
4068	996	996	0	8.80000019073486	9.39999961853027	4	1
4068	996	996	0	14.1000003814697	11.5	6	1
4069	996	996	0	9.39999961853027	9.39999961853027	4	1
4069	996	996	0	13.6999998092651	11.3000001907349	6	1
4070	996	996	0	6.19999980926514	7.59999990463257	4	1
4070	996	996	0	10	9.69999980926514	6	1
4071	996	996	0	7.5	7.69999980926514	4	1
4071	996	996	0	10.8999996185303	11	6	1
4072	997	997	0	14.5		6	1
4073	997	997	0	10.3000001907349		6	1
4074	997	997	0	12.8999996185303		6	1
4075	997	997	0	14.8999996185303		6	1
4076	998	998	0	12.6999998092651	10.1999998092651	4	1
4076	998	998	0	18.8999996185303	15.1000003814697	6	1
4077	998	998	0	11.1000003814697	10	4	1
4077	998	998	0	16.8999996185303	14.6999998092651	6	1
4078	998	998	0	11.5	10	4	1
4078	998	998	0	19.1000003814697	15.5	6	1
4079	998	998	0	7.69999980926514	8.39999961853027	4	1
4079	998	998	0	13.3999996185303	12.3999996185303	6	1
4081	1001	1001	0	11.6999998092651	10.5	4	1
4081	1001	1001	0	16.8999996185303	15.1999998092651	6	1
4082	1001	1001	0	11.5	9.60000038146973	4	1
4082	1001	1001	0	16.5	14.6000003814697	6	1
4083	1001	1001	0	10.8999996185303	10.6999998092651	4	1
4083	1001	1001	0	15.5	14.1000003814697	6	1
4084	1001	1001	0	9.10000038146973	9.60000038146973	4	1
4084	1001	1001	0	13.5	13.3999996185303	6	1
4085	1003	1003	0	14.1000003814697	13	4	1
4085	1003	1003	0	21.7000007629395	16.2999992370605	6	1
4086	1003	1003	0	14.5	12.6999998092651	4	1
4086	1003	1003	0	20.2999992370605	15	6	1
4087	1003	1003	0	14.5	13.1999998092651	4	1
4087	1003	1003	0	20.5	14.8000001907349	6	1
4088	1003	1003	0	11.1000003814697	11.3999996185303	4	1
4088	1003	1003	0	16.6000003814697	14	6	1
4096	1002	1002	0	4.59999990463257	6.5	4	1
4096	1002	1002	0	9.30000019073486	8.39999961853027	6	1
4098	1002	1002	0	4.69999980926514	6.90000009536743	4	1
4098	1002	1002	0	9.10000038146973	9.10000038146973	6	1
4100	1004	1004	0	9.10000038146973	10.1000003814697	4	1
4100	1004	1004	0	16.1000003814697	14.3999996185303	6	1
4108	1005	1005	0	8.10000038146973	9.69999980926514	4	1
4108	1005	1005	0	14.3000001907349	12.5	6	1
4109	1005	1005	0	4.69999980926514	7.09999990463257	4	1
4109	1005	1005	0	9.39999961853027	10.8000001907349	6	1
4110	1005	1005	0	3.70000004768372	6.30000019073486	4	1
4110	1005	1005	0	9.60000038146973	10.6000003814697	6	1
4111	1005	1005	0	2.90000009536743	5.69999980926514	4	1
4111	1005	1005	0	4.40000009536743	6.69999980926514	6	1
4113	1006	1006	0	10.1000003814697		6	1
4118	1008	1008	0	12.8000001907349		6	1
4119	1008	1008	0	12.8999996185303		6	1
4120	1008	1008	0	11.8000001907349		6	1
4121	1008	1008	0	6.09999990463257		6	1
4256	1040	1040	0	14.6999998092651		5	1
4257	1040	1040	0	12.5		5	1
4258	1040	1040	0	13.1999998092651		5	1
4259	1040	1040	0	11.6000003814697		5	1
4260	1040	1040	0	14.8000001907349		5	1
4762	1316	1316	0	12.1000003814697		6	1
4763	1316	1316	0	14		6	1
4768	1133	1133	0	6.5		5	1
4769	1133	1133	0	6.59999990463257		5	1
4798	1142	1142	0	4.90000009536743		5	1
4799	1142	1142	0	4		5	1
4805	1143	1143	0	4.90000009536743		5	1
4806	1143	1143	0	5		5	1
4807	1143	1143	0	4.59999990463257		5	1
4809	1143	1143	0	4		5	1
4811	1144	1144	0	8		6	1
4812	1144	1144	0	9.5		6	1
4817	1145	1145	0	6.19999980926514		5	1
4818	1145	1145	0	7.30000019073486		5	1
4819	1146	1146	0	5.69999980926514		5	1
4820	1146	1146	0	3.40000009536743		5	1
4821	1146	1146	0	6		5	1
4822	1146	1146	0	5.80000019073486		5	1
4824	1147	1147	0	7.90000009536743		5	1
4825	1147	1147	0	6.19999980926514		5	1
4826	1147	1147	0	8		5	1
4827	1147	1147	0	9.89999961853027		5	1
4829	1148	1148	0	7.09999990463257		4	1
4829	1148	1148	0	10.6999998092651		6	1
4830	1148	1148	0	7		4	1
4830	1148	1148	0	10.1999998092651		6	1
4831	1148	1148	0	4.69999980926514		4	1
4831	1148	1148	0	7.30000019073486		6	1
4832	1148	1148	0	4.90000009536743		4	1
4834	1149	1149	0	4.59999990463257		4	1
4839	1150	1150	0	11.3999996185303		6	1
4840	1150	1150	0	11.6999998092651		6	1
4857	1154	1154	0	9.30000019073486		4	1
4858	1154	1154	0	6.90000009536743		4	1
4859	1154	1154	0	7.09999990463257		4	1
4862	1155	1155	0	11.8999996185303		4	1
4863	1155	1155	0	10.1999998092651		4	1
4864	1155	1155	0	10.1999998092651		4	1
4867	1156	1156	0	7.09999990463257		6	1
4868	1156	1156	0	9.89999961853027		6	1
4870	1156	1156	0	9.19999980926514		6	1
4872	1157	1157	0	10.8000001907349		6	1
4873	1157	1157	0	13.1000003814697		6	1
4878	1158	1158	0	7.80000019073486		6	1
4881	1159	1159	0	13.8999996185303		5	1
4900	1164	1164	0	10.1000003814697		5	1
4901	1164	1164	0	10.1999998092651		5	1
4902	1164	1164	0	8.80000019073486		5	1
4903	1164	1164	0	7.19999980926514		5	1
4904	1165	1165	0	12.1999998092651		5	1
4905	1165	1165	0	13.1000003814697		5	1
4906	1165	1165	0	10.6000003814697		5	1
4907	1165	1165	0	8.80000019073486		5	1
4908	1165	1165	0	6.09999990463257		5	1
4909	1166	1166	0	8.89999961853027		5	1
4910	1166	1166	0	9.80000019073486		5	1
4919	1168	1168	0	2.5		4	1
4920	1168	1168	0	2.20000004768372		4	1
4934	1171	1171	0	13.5		5	1
4935	1171	1171	0	14.6000003814697		5	1
4936	1171	1171	0	16.1000003814697		5	1
4937	1171	1171	0	13.3000001907349		5	1
4939	1172	1172	0	11.6999998092651		4	1
4939	1172	1172	0	17.7000007629395		6	1
4940	1172	1172	0	9.80000019073486		4	1
4940	1172	1172	0	14.6999998092651		6	1
4941	1172	1172	0	8.60000038146973		4	1
4941	1172	1172	0	13.1999998092651		6	1
4942	1172	1172	0	7.69999980926514		4	1
4942	1172	1172	0	12.8999996185303		6	1
4945	1173	1173	0	11.6999998092651		4	1
4945	1173	1173	0	18.3999996185303		6	1
4946	1173	1173	0	10.6999998092651		4	1
4946	1173	1173	0	17.7999992370605		6	1
4947	1173	1173	0	11.3999996185303		4	1
4947	1173	1173	0	17.8999996185303		6	1
4948	1173	1173	0	11.5		4	1
4948	1173	1173	0	18.8999996185303		6	1
4949	1173	1173	0	6.90000009536743		4	1
4949	1173	1173	0	12.1000003814697		6	1
4950	1174	1174	0	3.5		5	1
4951	1174	1174	0	5.69999980926514		5	1
4952	1174	1174	0	4.90000009536743		5	1
4953	1174	1174	0	6.90000009536743		5	1
4955	1175	1175	0	3.09999990463257		4	1
4955	1175	1175	0	4		6	1
4956	1175	1175	0	9.30000019073486		4	1
4956	1175	1175	0	15.1999998092651		6	1
4957	1175	1175	0	8.60000038146973		4	1
4957	1175	1175	0	14.3000001907349		6	1
4960	1176	1176	0	8.39999961853027		4	1
4960	1176	1176	0	13.1000003814697		6	1
4961	1176	1176	0	7.90000009536743		4	1
4961	1176	1176	0	12.8000001907349		6	1
4962	1176	1176	0	8.39999961853027		4	1
4962	1176	1176	0	13.1000003814697		6	1
4963	1176	1176	0	9		4	1
4963	1176	1176	0	12.6999998092651		6	1
4964	1176	1176	0	4.40000009536743		4	1
4964	1176	1176	0	7.80000019073486		6	1
4965	1177	1177	0	8.30000019073486		4	1
4965	1177	1177	0	15.1000003814697		6	1
4966	1177	1177	0	10.1000003814697		4	1
4966	1177	1177	0	17.2000007629395		6	1
4967	1177	1177	0	9.89999961853027		4	1
4967	1177	1177	0	16.6000003814697		6	1
4968	1177	1177	0	5.59999990463257		4	1
4968	1177	1177	0	9.39999961853027		6	1
4969	1179	1179	0	6.40000009536743		4	1
4969	1179	1179	0	12.3000001907349		6	1
4972	1180	1180	0	8.80000019073486		4	1
4972	1180	1180	0	13.6000003814697		6	1
4973	1180	1180	0	7.90000009536743		4	1
4973	1180	1180	0	13.1999998092651		6	1
4974	1180	1180	0	8.89999961853027		4	1
4974	1180	1180	0	15.3999996185303		6	1
4976	1181	1181	0	10.3999996185303		4	1
4976	1181	1181	0	16.2999992370605		6	1
4977	1181	1181	0	9.5		4	1
4977	1181	1181	0	17.5		6	1
4978	1181	1181	0	7.30000019073486		4	1
4978	1181	1181	0	14.3000001907349		6	1
4979	1182	1182	0	8.30000019073486		4	1
4979	1182	1182	0	13.3999996185303		6	1
4980	1182	1182	0	7.80000019073486		4	1
4980	1182	1182	0	13.6000003814697		6	1
4981	1182	1182	0	7.19999980926514		4	1
4981	1182	1182	0	12		6	1
4982	1182	1182	0	4.90000009536743		4	1
4982	1182	1182	0	10.6000003814697		6	1
4985	1184	1184	0	6		4	1
4985	1184	1184	0	9.89999961853027		6	1
4986	1184	1184	0	4.30000019073486		4	1
4986	1184	1184	0	7.30000019073486		6	1
4987	1184	1184	0	8.19999980926514		4	1
4987	1184	1184	0	10.8999996185303		6	1
4989	1185	1185	0	5.5		4	1
4989	1185	1185	0	7.59999990463257		6	1
4990	1185	1185	0	5.80000019073486		4	1
4990	1185	1185	0	9.10000038146973		6	1
4991	1185	1185	0	6.90000009536743		4	1
4991	1185	1185	0	11.1000003814697		6	1
4994	1186	1186	0	7		4	1
4996	1187	1187	0	9.5		4	1
4996	1187	1187	0	18.2000007629395		6	1
4997	1187	1187	0	9.19999980926514		4	1
4997	1187	1187	0	16.5		6	1
4998	1187	1187	0	10.3999996185303		4	1
4998	1187	1187	0	18.6000003814697		6	1
5001	1188	1188	0	9.39999961853027		4	1
5001	1188	1188	0	13.8999996185303		6	1
5003	1188	1188	0	10.3000001907349		4	1
5003	1188	1188	0	15.3999996185303		6	1
5004	1188	1188	0	6.30000019073486		4	1
5004	1188	1188	0	9.89999961853027		6	1
5006	1189	1189	0	10.6000003814697		4	1
5006	1189	1189	0	14.8000001907349		6	1
5007	1189	1189	0	9.89999961853027		4	1
5007	1189	1189	0	14.6999998092651		6	1
5008	1189	1189	0	5.5		4	1
5008	1189	1189	0	8.30000019073486		6	1
5009	1190	1190	0	11.3999996185303		4	1
5009	1190	1190	0	16.1000003814697		6	1
5010	1190	1190	0	10.3000001907349		4	1
5010	1190	1190	0	16.2999992370605		6	1
5011	1190	1190	0	7.90000009536743		4	1
5011	1190	1190	0	13.1000003814697		6	1
5013	1191	1191	0	10.5		4	1
5013	1191	1191	0	15.5		6	1
5014	1191	1191	0	10.3999996185303		4	1
5014	1191	1191	0	18.7000007629395		6	1
5015	1191	1191	0	9.39999961853027		4	1
5015	1191	1191	0	14.6999998092651		6	1
5017	1192	1192	0	8.69999980926514		4	1
5017	1192	1192	0	14.5		6	1
5018	1192	1192	0	8.5		4	1
5018	1192	1192	0	14.1999998092651		6	1
5020	1193	1193	0	6.59999990463257		4	1
5020	1193	1193	0	13.1000003814697		6	1
5024	1195	1195	0	9.39999961853027		4	1
5024	1195	1195	0	15.1000003814697		6	1
5025	1195	1195	0	8.69999980926514		4	1
5025	1195	1195	0	14.1000003814697		6	1
5031	1197	1197	0	7.90000009536743		4	1
5031	1197	1197	0	13.1999998092651		6	1
5032	1197	1197	0	8.80000019073486		4	1
5032	1197	1197	0	13.8999996185303		6	1
5033	1197	1197	0	5		4	1
5033	1197	1197	0	9.5		6	1
5035	1198	1198	0	7.69999980926514		4	1
5035	1198	1198	0	11.6999998092651		6	1
5036	1198	1198	0	6.69999980926514		4	1
5036	1198	1198	0	9.69999980926514		6	1
5037	1198	1198	0	3.20000004768372		4	1
5037	1198	1198	0	4.09999990463257		6	1
5038	1198	1198	0	5.30000019073486		4	1
5038	1198	1198	0	9		6	1
5042	1316	1316	0	10.3999996185303		6	1
5053	1151	1151	0	11.5		5	1
5054	1151	1151	0	8.10000038146973		5	1
5055	1151	1151	0	13.1999998092651		5	1
5056	1151	1151	0	9.80000019073486		5	1
5057	1151	1151	0	11.5		5	1
5079	1317	1317	0	10.6000003814697		5	1
5081	1201	1201	0	12		6	1
5082	1201	1201	0	12.5		6	1
5083	1201	1201	0	4.40000009536743		6	1
5084	1202	1202	0	4		4	1
5085	1202	1202	0	5.40000009536743		4	1
5086	1202	1202	0	5.40000009536743		4	1
5087	1317	1317	0	11.3000001907349		5	1
5090	1203	1203	0	12.8999996185303		6	1
5092	1203	1203	0	12.5		6	1
5093	1204	1204	0	15.6999998092651		6	1
5094	1204	1204	0	15.1999998092651		6	1
5095	1204	1204	0	14.1000003814697		6	1
5096	1204	1204	0	15.6000003814697		6	1
5097	1205	1205	0	10		6	1
5098	1205	1205	0	12.6000003814697		6	1
5099	1205	1205	0	9.5		6	1
5100	1205	1205	0	13.5		6	1
5104	1207	1207	0	9.5		6	1
5115	1211	1211	0	11.8999996185303		5	1
5116	1211	1211	0	10.6000003814697		5	1
5117	1211	1211	0	10.8999996185303		5	1
5118	1211	1211	0	11.5		5	1
5119	1211	1211	0	11.3999996185303		5	1
5120	1212	1212	0	8.89999961853027		4	1
5121	1212	1212	0	6.59999990463257		4	1
5122	1212	1212	0	9.10000038146973		4	1
5123	1212	1212	0	7.69999980926514		4	1
5124	1213	1213	0	4		4	1
5124	1213	1213	0	4.30000019073486		5	1
5125	1213	1213	0	4.59999990463257		5	1
5127	1205	1205	0	6.30000019073486		6	1
5130	1214	1214	0	10.3000001907349		5	1
5131	1214	1214	0	5		5	1
5132	1214	1214	0	9.69999980926514		5	1
5133	1214	1214	0	5.80000019073486		5	1
5134	1215	1215	0	12		5	1
5135	1215	1215	0	5.80000019073486		5	1
5136	1215	1215	0	10.5		5	1
5137	1215	1215	0	11.3000001907349		5	1
5139	1216	1216	0	13.8000001907349		5	1
5140	1216	1216	0	11		5	1
5141	1216	1216	0	8.60000038146973		5	1
5142	1217	1217	0	13.6999998092651		6	1
5143	1217	1217	0	9.10000038146973		6	1
5144	1217	1217	0	14		6	1
5146	1218	1218	0	8.5		5	1
5147	1218	1218	0	7.5		5	1
5148	1218	1218	0	10.5		5	1
5154	1220	1220	0	2.90000009536743		5	1
5156	1220	1220	0	6.59999990463257		5	1
5157	1220	1220	0	5.59999990463257		5	1
5158	1220	1220	0	4.90000009536743		5	1
5159	1221	1221	0	8.5		5	1
5160	1221	1221	0	7.59999990463257		5	1
5161	1221	1221	0	7.90000009536743		5	1
5163	1222	1222	0	15.1000003814697		5	1
5164	1222	1222	0	15.6000003814697		5	1
5165	1222	1222	0	8.80000019073486		5	1
5166	1222	1222	0	13.5		5	1
5167	1222	1222	0	5.40000009536743		5	1
5168	1223	1223	0	13.1999998092651		6	1
5169	1223	1223	0	10.3000001907349		6	1
5170	1223	1223	0	13.8000001907349		6	1
5171	1224	1224	0	12.3999996185303		5	1
5172	1224	1224	0	12.8999996185303		5	1
5175	1225	1225	0	10.3000001907349		5	1
5176	1225	1225	0	10.1999998092651		5	1
5179	1226	1226	0	9.10000038146973		4	1
5180	1226	1226	0	9.89999961853027		4	1
5181	1226	1226	0	8.10000038146973		4	1
5182	1227	1227	0	13.1999998092651		5	1
5183	1227	1227	0	12.3999996185303		5	1
5184	1227	1227	0	8.80000019073486		5	1
5185	1227	1227	0	13.6999998092651		5	1
5186	1295	1295	0	14.1000003814697		5	1
5187	1295	1295	0	8.10000038146973		5	1
5188	1317	1317	0	8.10000038146973		5	1
5189	1295	1295	0	12.1999998092651		5	1
5190	1295	1295	0	11.1999998092651		5	1
5191	1229	1229	0	10.8000001907349		5	1
5192	1229	1229	0	13.1000003814697		5	1
5200	1231	1231	0	7.5		5	1
5201	1231	1231	0	6.5		5	1
5202	1231	1231	0	13.8000001907349		5	1
5203	1232	1232	0	13.6999998092651		5	1
5204	1232	1232	0	12.3999996185303		5	1
5206	1233	1233	0	13.1000003814697		5	1
5208	1234	1234	0	12.5		5	1
5209	1235	1235	0	15.8000001907349		5	1
5210	1235	1235	0	9.69999980926514		5	1
5211	1235	1235	0	15.5		5	1
5212	1235	1235	0	13.1999998092651		5	1
5214	1236	1236	0	12.3999996185303		5	1
5215	1236	1236	0	13.3999996185303		5	1
5216	1236	1236	0	12.3999996185303		5	1
5217	1237	1237	0	13.3999996185303		5	1
5218	1237	1237	0	12.8000001907349		5	1
5227	1239	1239	0	7.59999990463257		4	1
5228	1239	1239	0	7.80000019073486		4	1
5229	1239	1239	0	7.90000009536743		4	1
5230	1240	1240	0	6.19999980926514		4	1
5231	1240	1240	0	9.19999980926514		4	1
5232	1240	1240	0	6.19999980926514		4	1
5233	1240	1240	0	4		4	1
5234	1241	1241	0	19.2999992370605		6	1
5235	1241	1241	0	17.1000003814697		6	1
5238	1242	1242	0	11.8999996185303		4	1
5239	1242	1242	0	11.5		4	1
5241	1243	1243	0	17		6	1
5242	1243	1243	0	15.1000003814697		6	1
5243	1243	1243	0	12.1000003814697		6	1
5244	1244	1244	0	16.2000007629395		6	1
5245	1244	1244	0	17.5		6	1
5246	1244	1244	0	9.89999961853027		6	1
5249	1245	1246	1	16.7999992370605		5	1
5250	1245	1246	1	10.3000001907349		5	1
5251	1246	1245	1	9.89999961853027		5	1
5252	1246	1245	1	8.80000019073486		5	1
5253	1247	1247	0	18.7999992370605		5	1
5254	1247	1247	0	18.7000007629395		5	1
5255	1247	1247	0	10.5		5	1
5259	1248	1249	1	10.6999998092651		6	1
5261	1248	1249	1	15.8000001907349		6	1
5262	1249	1248	1	14.1000003814697		6	1
5263	1249	1248	1	13.3999996185303		6	1
5264	1249	1248	1	11.1000003814697		6	1
5266	1250	1251	1	13.8999996185303		6	1
5267	1250	1251	1	15.6000003814697		6	1
5268	1251	1250	1	11.8000001907349		5	1
5269	1251	1250	1	13.6999998092651		5	1
5270	1251	1250	1	7.59999990463257		5	1
5271	1251	1251	0	7.69999980926514		6	1
5272	1251	1251	0	13.8999996185303		6	1
5277	1252	1254	1	9.89999961853027		5	1
5278	1252	1254	1	12.5		5	1
5284	1254	1252	1	13.3999996185303		5	1
5285	1254	1252	1	10.6000003814697		5	1
5286	1254	1254	0	10.6999998092651		5	1
5287	1255	1257	1	11.8000001907349		5	1
5288	1255	1257	1	10.3999996185303		5	1
5289	1255	1255	0	15.1999998092651		5	1
5290	1255	1257	1	14.3000001907349		5	1
5292	1256	1256	0	13.6000003814697		5	1
5293	1256	1256	0	12.1999998092651		5	1
5294	1256	1256	0	11.3999996185303		5	1
5295	1257	1255	1	14.1999998092651		5	1
5296	1257	1255	1	13.5		5	1
5297	1257	1255	1	14.6999998092651		5	1
5298	1257	1255	1	4.69999980926514		5	1
5299	1258	1258	0	14.8000001907349		5	1
5300	1258	1258	0	11.5		5	1
5301	1258	1258	0	8.89999961853027		5	1
5302	1258	1258	0	11.8000001907349		5	1
5304	1259	1260	1	5.80000019073486		5	1
5305	1259	1260	1	9.60000038146973		5	1
5306	1259	1260	1	9.89999961853027		5	1
5307	1260	1260	0	6.40000009536743		5	1
5308	1260	1259	1	10.6000003814697		5	1
5310	1260	1259	1	15.8000001907349		5	1
5311	1260	1259	1	6.40000009536743		5	1
5312	1261	1261	0	11.6999998092651		5	1
5313	1261	1261	0	13.1999998092651		5	1
5314	1261	1261	0	11.1999998092651		5	1
5315	1262	1262	0	15.3000001907349		5	1
5316	1262	1262	0	12.1999998092651		5	1
5317	1318	1318	0	8.39999961853027		4	1
5318	1263	1263	0	11.6999998092651		5	1
5319	1263	1263	0	13.6000003814697		5	1
5320	1263	1263	0	10.3999996185303		5	1
5321	1263	1263	0	4.69999980926514		5	1
5322	1263	1263	0	13.3000001907349		5	1
5328	1264	1264	0	9		5	1
5329	1264	1264	0	12		5	1
5330	1264	1264	0	8.10000038146973		5	1
5331	1265	1265	0	12.6000003814697		5	1
5332	1265	1265	0	13.1999998092651		5	1
5333	1265	1265	0	13.3999996185303		5	1
5335	1266	1266	0	10.3000001907349		5	1
5336	1266	1266	0	13.5		5	1
5337	1266	1266	0	14.3000001907349		5	1
5338	1318	1318	0	7.19999980926514		4	1
5339	1267	1268	1	8		5	1
5340	1267	1268	1	11.6999998092651		5	1
5341	1267	1268	1	10.3000001907349		5	1
5342	1268	1267	1	13.3999996185303		5	1
5343	1268	1267	1	12.6000003814697		5	1
5344	1268	1267	1	13.5		5	1
5345	1269	1269	0	13.1000003814697		5	1
5346	1270	1271	1	8.5		5	1
5347	1270	1271	1	12.6000003814697		5	1
5348	1270	1271	1	6.59999990463257		5	1
5349	1270	1271	1	13.8000001907349		5	1
5350	1270	1271	1	11.8000001907349		5	1
5351	1271	1270	1	11.1000003814697		5	1
5352	1271	1270	1	10.6000003814697		5	1
5353	1271	1270	1	6.69999980926514		5	1
5354	1271	1270	1	10.1000003814697		5	1
5355	1271	1270	1	9.39999961853027		5	1
5356	1272	1273	1	10.8000001907349		5	1
5357	1272	1273	1	11.1999998092651		5	1
5358	1272	1273	1	7.69999980926514		5	1
5359	1273	1272	1	11.8000001907349		5	1
5360	1273	1272	1	11.1999998092651		5	1
5361	1273	1272	1	5.90000009536743		5	1
5362	1274	1274	0	9		5	1
5363	1274	1274	0	11.3999996185303		5	1
5365	1274	1274	0	7		5	1
5366	1275	1276	1	11.3999996185303		6	1
5367	1275	1276	1	16.8999996185303		6	1
5368	1275	1276	1	12.3000001907349		6	1
5369	1275	1276	1	16.5		6	1
5370	1276	1275	1	13.5		6	1
5371	1276	1275	1	16.2999992370605		6	1
5372	1276	1275	1	13.8999996185303		6	1
5373	1276	1275	1	8		6	1
5374	1277	1277	0	9.89999961853027		6	1
5375	1277	1277	0	14.8000001907349		6	1
5376	1277	1277	0	14		6	1
5377	1277	1277	0	13.6000003814697		6	1
5378	1278	1279	1	11.3000001907349		5	1
