BirdID	CaptureDate	Mass
3445	21-Jul-06	15.9
3445	17-Jul-06	3.8
3445	27-Jul-06	25.2
3446	17-Jul-06	3.5
3446	27-Jul-06	24.8
3446	21-Jul-06	14.5
3447	27-Jul-06	25
3447	17-Jul-06	2.9
3447	21-Jul-06	11.7
3448	21-Jul-06	9.6
3448	27-Jul-06	20.4
3448	17-Jul-06	2.4
3449	17-Jul-06	1.5
3450	18-Jul-06	5.1
3450	11-Feb-07	27.9
3450	02-Dec-07	27.5
3450	22-Jul-06	18
3450	19-Jan-10	27.5
3450	21-Jun-09	28.2
3450	10-May-10	28.8
3450	28-Jul-06	26.5
3453	27-Jul-06	25.7
3453	21-Jul-06	20.1
3454	27-Jul-06	24.8
3454	21-Jul-06	18.3
3455	27-Jul-06	24.7
3455	21-Jul-06	15.4
3456	27-Jul-06	20.9
3456	21-Jul-06	10.6
3457	24-Jul-06	22.7
3459	05-Aug-06	25.6
3459	26-Jul-06	6
3459	30-Jul-06	20.1
3460	30-Jul-06	16.4
3460	05-Aug-06	25.6
3460	26-Jul-06	4.7
3461	26-Jul-06	3.9
3461	30-Jul-06	15.5
3461	05-Aug-06	25
3462	05-Aug-06	15.7
3462	26-Jul-06	2.3
3462	30-Jul-06	10.5
3466	06-Aug-06	20.3
3466	31-Jul-06	11.4
3466	27-Jul-06	3.4
3467	27-Jul-06	2.5
3468	27-Jul-06	2.4
3469	06-Aug-06	16.4
3469	27-Jul-06	2.3
3469	31-Jul-06	6.3
3469	09-Feb-07	25.7
3470	28-Jul-06	4.3
3470	07-Aug-06	20
3470	01-Aug-06	9.8
3475	28-Jul-06	6
3475	07-Aug-06	25
3475	01-Aug-06	15.8
3475	04-Dec-07	26.7
3476	28-Jul-06	5.3
3476	01-Aug-06	13.8
3476	07-Aug-06	20.9
3477	07-Aug-06	25.1
3477	28-Jul-06	5.5
3477	01-Aug-06	15.7
3478	07-Aug-06	22.6
3478	28-Jul-06	4.4
3478	04-Dec-07	26.6
3478	16-May-07	26.4
3478	08-Jul-07	28.7
3478	01-Aug-06	12.8
3478	07-Feb-07	28
3479	28-Jul-06	4.1
3480	23-Jul-06	27.8
3481	03-Aug-06	24.5
3482	03-Aug-06	26.7
3483	02-Aug-06	11.9
3483	29-Jul-06	3
3483	08-Aug-06	25.5
3484	02-Aug-06	12
3484	29-Jul-06	3.4
3484	08-Aug-06	25.5
3485	29-Jul-06	2
3491	09-Aug-06	28.3
3491	09-Feb-07	30.7
3491	30-Jul-06	6.1
3491	03-Aug-06	16.4
3492	09-Aug-06	28.6
3492	30-Jul-06	6.2
3492	03-Aug-06	18.1
3493	09-Aug-06	24.3
3493	30-Jul-06	3.7
3493	03-Aug-06	8.7
3494	30-Jul-06	2.3
3495	31-Jul-06	5.5
3495	10-Aug-06	24.8
3495	04-Aug-06	17
3496	14-Feb-12	31.8
3496	06-Feb-07	29.3
3496	31-Jul-06	5.8
3496	10-Jul-08	29.4
3496	10-Aug-06	28.6
3496	04-Aug-06	18.6
3496	17-Jul-09	28.8
3496	11-Jun-09	30.5
3496	09-May-09	30.7
3496	12-Feb-09	32.8
3496	27-Oct-06	32.2
3497	31-Jul-06	4.6
3497	10-Aug-06	27.5
3497	04-Aug-06	15.7
3498	31-Jul-06	3.7
3498	06-Feb-07	26.7
3498	10-Aug-06	23.5
3498	04-Aug-06	13.2
3499	01-Aug-06	3.8
3499	11-Aug-06	25.5
3499	05-Aug-06	14.3
3502	05-Aug-06	14.2
3502	01-Aug-06	3.7
3502	11-Aug-06	22.8
3503	10-Oct-06	27.2
3503	05-Aug-06	13.1
3503	01-Aug-06	4.1
3503	11-Aug-06	24.5
3504	01-Aug-06	3.7
3504	11-Aug-06	26.1
3504	05-Aug-06	15.5
3505	01-Aug-06	2.4
3505	11-Aug-06	21.5
3505	05-Aug-06	9.1
3506	05-Aug-06	5.2
3506	01-Aug-06	3.5
3507	06-Feb-07	26.7
3507	05-Aug-06	13.2
3507	11-Aug-06	26
3507	01-Aug-06	3.5
3507	24-Oct-06	28.4
3508	05-Aug-06	13.5
3508	01-Aug-06	3.4
3508	11-Aug-06	26.7
3509	01-Aug-06	3
3509	05-Aug-06	10
3509	11-Aug-06	24.3
3510	01-Aug-06	2.2
3511	05-Aug-06	13.1
3511	01-Aug-06	4.7
3511	11-Aug-06	28
3511	10-Feb-07	29.8
3512	11-Aug-06	26.9
3512	05-Aug-06	15.3
3512	01-Aug-06	5.1
3513	01-Aug-06	5.3
3513	11-Aug-06	29.2
3513	05-Aug-06	17.7
3514	05-Aug-06	13.8
3514	11-Aug-06	27.8
3514	01-Aug-06	2.9
3515	06-Aug-06	13.9
3515	02-Aug-06	4.8
3515	12-Aug-06	27
3515	17-May-07	28.2
3515	01-Dec-07	27.8
3516	06-Aug-06	13.5
3516	02-Aug-06	4.1
3516	12-Aug-06	25.3
3516	16-May-07	28.5
3520	06-Aug-06	9.5
3520	02-Aug-06	4.6
3520	12-Aug-06	25.3
3521	02-Aug-06	3.9
3521	06-Aug-06	8.4
3521	12-Aug-06	17.4
3525	10-Aug-06	23.4
3526	10-Aug-06	23.5
3527	10-Aug-06	17.5
3528	14-Aug-06	24.3
3528	10-Feb-07	30
3529	14-Aug-06	17.1
3530	14-Aug-06	22
3531	14-Aug-06	19.1
3532	07-Aug-06	23.7
3533	07-Aug-06	21
3534	07-Aug-06	21.7
3536	16-May-07	31.8
3536	08-Aug-06	15.5
3536	04-Aug-06	4.9
3536	06-Feb-07	27.7
3536	14-Aug-06	24.7
3537	04-Aug-06	4.1
3537	08-Aug-06	15.5
3537	14-Aug-06	25
3538	04-Aug-06	3.7
3538	08-Aug-06	14.4
3538	14-Aug-06	26.7
3539	04-Aug-06	2.3
3540	08-Feb-07	26.9
3540	04-Aug-06	3.7
3540	14-Aug-06	26.3
3540	08-Aug-06	14.6
3541	08-Aug-06	13.4
3541	04-Aug-06	2.9
3541	14-Aug-06	24.1
3542	04-Aug-06	2.6
3543	08-Aug-06	9.8
3543	04-Aug-06	2.2
3543	14-Aug-06	20.2
3544	11-Aug-06	12.1
3544	17-Aug-06	22.2
3545	11-Aug-06	10
3545	17-Aug-06	16.9
3546	11-Aug-06	8.4
3546	17-Aug-06	14.8
3547	11-Aug-06	3.7
3548	12-Aug-06	5.1
3549	12-Aug-06	5
3550	13-Aug-06	3.2
3550	17-Aug-06	14.6
3550	18-Aug-06	16.2
3551	18-Aug-06	4.1
3551	13-Aug-06	2.5
3551	17-Aug-06	4.3
3552	18-Aug-06	10.2
3552	17-Aug-06	9.9
3552	13-Aug-06	2.7
3553	13-Aug-06	2.2
3555	30-Jul-06	25
3555	09-Feb-07	26.7
3556	23-Oct-06	26.3
3556	11-Aug-06	24
3557	11-Aug-06	26.4
3558	12-Aug-06	26.9
3558	07-Feb-07	25.4
3559	12-Aug-06	28
3559	09-Oct-06	29.2
3560	17-Aug-06	2.4
3561	17-Aug-06	2.3
3579	06-Feb-07	25.9
3579	27-Aug-06	29.3
3579	24-Oct-06	29.7
3582	16-May-07	20
3582	10-May-07	7.8
3582	12-May-07	10.3
3582	14-May-07	14.6
3582	08-May-07	3.6
3582	18-May-07	26.5
3583	08-May-07	3
3583	10-May-07	5.9
3583	12-May-07	8.5
3583	14-May-07	11.7
3583	16-May-07	15.7
3583	18-May-07	22.8
3584	16-May-07	12.5
3584	18-May-07	16.6
3584	12-May-07	7
3584	10-May-07	4.5
3584	08-May-07	2.5
3584	14-May-07	9.5
3596	18-May-07	3.2
3597	18-May-07	2.1
3606	19-May-07	2.4
3606	23-May-07	7.3
3606	21-May-07	4.3
3607	19-May-07	2.2
3608	19-May-07	2.1
3609	19-May-07	2.1
3612	22-May-07	4.3
3613	22-May-07	3.8
3614	22-May-07	2.1
3617	24-May-07	2.5
3617	26-May-07	4
3618	24-May-07	2.4
3619	24-May-07	2.1
3620	24-May-07	1.8
3621	04-Jun-07	22.8
3621	31-May-07	11.4
3621	27-May-07	6.1
3621	25-May-07	2.8
3621	02-Jun-07	15
3621	29-May-07	8.7
3622	25-May-07	2.6
3623	25-May-07	3
3624	25-May-07	2.5
3625	25-May-07	2.1
3626	27-May-07	4.4
3626	29-May-07	5.1
3626	25-May-07	3.6
3627	27-May-07	4.4
3627	25-May-07	3.4
3628	25-May-07	2.6
3629	25-May-07	2
3630	26-May-07	3.6
3630	28-May-07	5.8
3630	03-Jun-07	22.1
3630	05-Jun-07	22.8
3630	01-Jun-07	15.4
3630	30-May-07	11
3631	26-May-07	3.2
3631	05-Jun-07	16.4
3631	01-Jun-07	12.5
3631	30-May-07	10.8
3631	28-May-07	5.5
3631	03-Jun-07	13.3
3632	28-May-07	2.8
3632	26-May-07	2.2
3633	26-May-07	2.4
3633	30-May-07	5.9
3633	28-May-07	3.7
3634	05-Jun-07	11
3634	26-May-07	2.7
3634	30-May-07	6.2
3634	28-May-07	4
3634	03-Jun-07	11.7
3634	01-Jun-07	8
3635	08-Jun-07	7
3635	14-Jun-07	22.7
3636	25-May-07	5.8
3636	02-Jun-07	11.5
3637	25-May-07	5.1
3637	02-Jun-07	11.3
3644	29-May-07	6.5
3644	27-May-07	4.2
3645	02-Jun-07	13.8
3645	31-May-07	8.6
3645	29-May-07	6.9
3645	04-Jun-07	20
3645	06-Jun-07	23.6
3645	27-May-07	4.3
3646	29-May-07	5.8
3646	31-May-07	6.4
3646	27-May-07	3.6
3647	27-May-07	3
3648	02-Jun-07	15.3
3648	29-May-07	5
3648	27-May-07	2.1
3648	04-Jun-07	22.6
3648	31-May-07	9.4
3648	06-Jun-07	25.4
3648	10-Jun-08	27.2
3649	04-Jun-07	23.9
3649	02-Jun-07	16.6
3649	31-May-07	9.6
3649	29-May-07	6.1
3649	06-Jun-07	26.5
3649	27-May-07	2.8
3650	27-May-07	2.5
3651	29-May-07	4.6
3651	27-May-07	2.6
3657	29-May-07	2.5
3661	29-May-07	11.3
3662	29-May-07	11.7
3668	07-Jun-07	22.1
3668	05-Jun-07	16.3
3668	01-Jun-07	6.6
3668	01-Dec-07	23.9
3668	09-Jun-07	26.2
3668	03-Jun-07	10.9
3668	30-May-07	4.4
3669	03-Jun-07	13.4
3669	05-Jun-07	17.8
3669	01-Jun-07	8.5
3669	30-May-07	5.1
3669	09-Jun-07	28.4
3669	07-Jun-07	25.7
3675	06-Jun-07	13
3675	08-Jun-07	19.1
3675	02-Jun-07	4.4
3675	04-Jun-07	8
3675	12-Jun-07	24.6
3675	10-Jun-07	26
3676	10-Jun-07	25.3
3676	08-Jun-07	15.8
3676	04-Jun-07	7.5
3676	02-Jun-07	3.9
3676	06-Jun-07	12
3676	12-Jun-07	27.3
3677	12-Jun-07	23.5
3677	10-Jun-07	20.6
3677	08-Jun-07	11.7
3677	06-Jun-07	9.6
3677	04-Jun-07	5.6
3677	02-Jun-07	2.9
3678	02-Jun-07	3.8
3678	04-Jun-07	5.2
3679	05-Jun-07	4.4
3679	07-Jun-07	7
3680	05-Jun-07	1.9
3683	05-Jun-07	3.6
3683	13-Jun-07	25.6
3683	15-Jun-07	25.5
3683	07-Jun-07	8.1
3683	09-Jun-07	13.6
3683	11-Jun-07	21.4
3684	15-Jun-07	24.2
3684	16-May-09	26.8
3684	13-Jun-07	24
3684	11-Jun-07	18
3684	09-Jun-07	10.6
3684	05-Jun-07	3.2
3684	04-Jul-08	25.8
3684	07-Jun-07	6.2
3685	05-Jun-07	2.1
3686	10-Jun-07	12.8
3686	16-Jun-07	26.6
3686	12-Jun-07	19.5
3686	14-Jun-07	28
3686	18-Jun-07	26.1
3686	08-Jun-07	5.9
3687	14-Jun-07	19.9
3687	16-Jun-07	22.5
3687	18-Jun-07	25
3687	12-Jun-07	12.9
3687	10-Jun-07	7.3
3687	08-Jun-07	3.3
3688	14-Jun-07	19.8
3688	10-Jun-07	7.4
3688	16-Jun-07	23.2
3688	12-Jun-07	12.8
3688	18-Jun-07	21.5
3688	08-Jun-07	2.9
3690	10-Jun-07	6.9
3690	12-Jun-07	11.2
3695	21-Jun-07	25.3
3695	11-Jun-07	6.9
3695	13-Jun-07	11.1
3695	15-Jun-07	16.6
3695	17-Jun-07	21.8
3695	19-Jun-07	25
3696	21-Jun-07	23.5
3696	11-Jun-07	5.8
3696	13-Jun-07	9.9
3696	15-Jun-07	14.7
3696	17-Jun-07	20.6
3696	19-Jun-07	23.1
3698	13-Jun-07	3.1
3698	15-Jun-07	5.4
3698	17-Jun-07	7.4
3699	13-Jun-07	2.4
3699	15-Jun-07	7
3699	17-Jun-07	11.1
3700	17-Jun-07	7.1
3700	13-Jun-07	2.6
3700	15-Jun-07	4.7
3701	17-Jun-07	4
3701	13-Jun-07	2.2
3701	15-Jun-07	1.8
3708	22-Jun-07	21.5
3708	20-Jun-07	14.5
3708	16-Jun-07	5.4
3708	14-Jun-07	2.1
3708	24-Jun-07	25.4
3708	18-Jun-07	9
3709	14-Jun-07	2.8
3710	24-Jun-07	22.8
3710	14-Jun-07	2.7
3710	16-Jun-07	5.9
3710	18-Jun-07	9.2
3710	20-Jun-07	13.3
3710	22-Jun-07	18.4
3712	24-Jun-07	25.5
3712	14-Jun-07	3.6
3712	20-Jun-07	21.5
3712	18-Jun-07	15.1
3712	22-Jun-07	27.3
3712	16-Jun-07	7.7
3713	24-Jun-07	25.3
3713	14-Jun-07	4
3713	16-Jun-07	8
3713	18-Jun-07	12.6
3713	20-Jun-07	17.9
3713	22-Jun-07	23.3
3714	14-Jun-07	4.5
3714	16-Jun-07	9.2
3714	24-Jun-07	26.3
3714	18-Jun-07	13.1
3714	20-Jun-07	18.8
3714	22-Jun-07	24.7
3715	22-Jun-07	23.1
3715	16-Jun-07	8.4
3715	20-Jun-07	20.3
3715	14-Jun-07	3.9
3715	24-Jun-07	26.5
3715	18-Jun-07	14.4
3716	16-Jun-07	3.1
3716	15-Jun-07	2.4
3717	24-May-09	26.2
3717	04-Dec-07	24.1
3717	19-Jun-08	26.3
3717	28-Jun-07	22
3717	18-Jun-07	3.6
3717	01-Dec-07	25.6
3717	03-Jun-10	25.4
3717	15-Feb-09	24.6
3717	22-Jun-07	13.7
3717	26-Jun-07	22.3
3717	24-Jun-07	18
3717	20-Jun-07	8.4
3718	22-Jun-07	8.4
3718	20-Jun-07	7.7
3718	18-Jun-07	3.5
3719	26-Jun-07	19.6
3719	24-Jun-07	16.5
3719	22-Jun-07	11.9
3719	20-Jun-07	7.1
3719	28-Jun-07	24.7
3719	04-Dec-07	26.5
3719	02-Dec-07	27.1
3719	18-Jun-07	4
3722	20-Jun-07	4.4
3722	26-Jun-07	15.7
3722	24-Jun-07	13.8
3722	30-Jun-07	22.1
3722	28-Jun-07	16.6
3722	22-Jun-07	8.1
3723	30-Jun-07	24.7
3723	22-Jun-07	9.5
3723	20-Jun-07	3.3
3723	28-Jun-07	22
3723	26-Jun-07	18.3
3723	24-Jun-07	16.3
3724	20-Jun-07	4.3
3724	24-Jun-07	16.9
3724	26-Jun-07	18.7
3724	22-Jun-07	8.7
3724	30-Jun-07	23.2
3724	28-Jun-07	20.4
3725	20-Jun-07	2.4
3725	24-Jun-07	14
3725	28-Jun-07	19.6
3725	22-Jun-07	7.5
3725	30-Jun-07	21
3725	26-Jun-07	16.1
3727	23-Jun-07	9
3727	27-Jun-07	16.4
3727	01-Jul-07	14.9
3727	25-Jun-07	14.4
3727	29-Jun-07	14.5
3727	21-Jun-07	5.2
3728	21-Jun-07	5.1
3728	25-Jun-07	14.1
3728	27-Jun-07	18.9
3728	29-Jun-07	20.9
3728	01-Jul-07	22.6
3728	23-Jun-07	9.3
3729	01-Jul-07	13.2
3729	21-Jun-07	4.4
3729	23-Jun-07	6.2
3729	27-Jun-07	12.7
3729	25-Jun-07	10.4
3729	29-Jun-07	12.6
3730	23-Jun-07	8
3730	27-Jun-07	18.5
3730	29-Jun-07	20.9
3730	21-Jun-07	4.7
3730	01-Jul-07	21.5
3730	25-Jun-07	12.9
3731	23-Jun-07	3.5
3731	21-Jun-07	2.5
3732	28-Jun-07	16.6
3732	02-Jul-07	21.1
3732	26-Jun-07	9.4
3732	30-Jun-07	23
3732	22-Jun-07	4.7
3732	24-Jun-07	7.2
3733	24-Jun-07	7.7
3733	26-Jun-07	12.7
3733	28-Jun-07	19
3733	02-Jul-07	23.6
3733	30-Jun-07	21.2
3733	22-Jun-07	5
3734	24-Jun-07	9.7
3734	22-Jun-07	5.3
3734	02-Jul-07	24.7
3734	28-Jun-07	20.6
3734	26-Jun-07	14.4
3734	30-Jun-07	20
3735	30-Jun-07	19.9
3735	28-Jun-07	16.2
3735	02-Jul-07	20.5
3735	22-Jun-07	3.8
3735	26-Jun-07	10.6
3735	24-Jun-07	7.3
3736	22-Jun-07	2.6
3736	24-Jun-07	5.2
3737	28-Jun-07	21.8
3737	22-Jun-07	5.5
3737	30-Jun-07	25.6
3737	02-Jul-07	27.7
3737	24-Jun-07	10
3737	26-Jun-07	15.8
3738	30-Jun-07	23.1
3738	24-Jun-07	6.6
3738	22-Jun-07	3.9
3738	02-Jul-07	25
3738	26-Jun-07	11.4
3738	28-Jun-07	16.2
3743	25-Jun-07	10.3
3743	03-Jul-07	24.3
3743	23-Jun-07	4.5
3743	27-Jun-07	14.2
3743	29-Jun-07	19.1
3743	01-Jul-07	22.1
3744	23-Jun-07	4.7
3745	27-Jun-07	14.9
3745	23-Jun-07	5.5
3745	01-Jul-07	22.1
3745	29-Jun-07	20.2
3745	25-Jun-07	10.6
3745	03-Jul-07	24
3746	03-Jul-07	22.3
3746	23-Jun-07	3.3
3746	27-Jun-07	8.8
3746	29-Jun-07	11.7
3746	01-Jul-07	16.2
3746	25-Jun-07	5
3747	05-Jul-07	24.5
3747	29-Jun-07	10.5
3747	25-Jun-07	3
3747	01-Jul-07	17.5
3747	03-Jul-07	21.2
3747	27-Jun-07	6.5
3748	25-Jun-07	2
3749	01-Jul-07	19.1
3749	05-Jul-07	23.4
3749	27-Jun-07	6.5
3749	29-Jun-07	12
3749	25-Jun-07	2.6
3749	03-Jul-07	22
3750	27-Jun-07	4.1
3750	29-Jun-07	5.7
3750	01-Jul-07	10.5
3750	05-Jul-07	20.6
3750	03-Jul-07	16.3
3750	25-Jun-07	1.8
3751	05-Jul-07	21.4
3751	01-Jul-07	15.1
3751	03-Jul-07	17.5
3751	27-Jun-07	6.5
3751	29-Jun-07	10.5
3751	25-Jun-07	3.7
3752	05-Jul-07	23.2
3752	27-Jun-07	6.9
3752	25-Jun-07	4
3752	03-Jul-07	19.5
3752	01-Jul-07	15.5
3752	29-Jun-07	10.6
3753	25-Jun-07	3.9
3753	27-Jun-07	6.3
3754	25-Jun-07	2.3
3760	03-Jul-07	17
3760	07-Jul-07	24.3
3760	29-Jun-07	7.5
3760	27-Jun-07	3.6
3760	01-Jul-07	13.5
3760	05-Jul-07	23.1
3760	11-Jun-08	25.4
3761	05-Jul-07	22.1
3761	29-Jun-07	8.4
3761	03-Jul-07	18.4
3761	07-Jul-07	24.7
3761	27-Jun-07	3.4
3761	01-Jul-07	14.9
3762	29-Jun-07	5.4
3762	01-Jul-07	10.6
3762	03-Jul-07	14.5
3762	05-Jul-07	20.1
3762	07-Jul-07	22.5
3764	10-Feb-09	28.3
3764	12-May-09	29.5
3764	22-Aug-12	29.4
3764	14-Nov-13	30.3
3764	26-Jun-07	22.3
3764	14-Jul-14	28.4
3765	04-Dec-07	30.1
3765	26-Jun-07	22.6
3766	26-Jun-07	21.3
3766	05-Dec-07	28.5
3766	05-Jul-08	26.8
3766	03-Jun-08	27.4
3766	01-Dec-07	28.1
3767	26-Jun-07	18.8
3768	04-Jul-07	16.8
3768	28-Jun-07	4.3
3768	02-Jul-07	10.7
3768	30-Jun-07	7.9
3769	28-Jun-07	2.6
3769	30-Jun-07	6.3
3769	04-Jul-07	13.2
3769	02-Jul-07	9.5
3769	06-Jul-07	17.7
3769	08-Jul-07	18.7
3770	08-Jul-07	12.9
3770	02-Jul-07	8.1
3770	04-Jul-07	8.8
3770	28-Jun-07	2.5
3770	06-Jul-07	12.8
3770	30-Jun-07	5.5
3772	03-Jul-07	14.6
3772	01-Jul-07	7.3
3772	05-Jul-07	21.7
3772	07-Jul-07	25.1
3772	29-Jun-07	3.9
3772	09-Jul-07	26.5
3773	03-Jul-07	12.4
3773	29-Jun-07	4.1
3773	01-Jul-07	6.7
3773	07-Jul-07	22.2
3773	05-Jul-07	19.5
3773	09-Jul-07	24.1
3774	03-Jul-07	14.5
3774	07-Jul-07	23
3774	09-Jul-07	24.2
3774	29-Jun-07	4.4
3774	01-Jul-07	8.1
3774	05-Jul-07	19.9
3775	29-Jun-07	4.3
3777	01-Jul-07	6
3777	07-Jul-07	18
3777	09-Jul-07	19.8
3777	03-Jul-07	8
3777	05-Jul-07	10.3
3777	29-Jun-07	3.2
3778	01-Jul-07	6.1
3778	03-Jul-07	10.3
3778	05-Jul-07	13.1
3778	09-Jul-07	17.7
3778	07-Jul-07	15.7
3778	29-Jun-07	3.1
3779	01-Jul-07	6.3
3779	29-Jun-07	2.9
3779	03-Jul-07	9.4
3779	05-Jul-07	10.4
3779	09-Jul-07	13.1
3779	07-Jul-07	12.7
3780	29-Jun-07	2.3
3780	03-Jul-07	8.6
3780	07-Jul-07	13.5
3780	09-Jul-07	16.3
3780	05-Jul-07	9.7
3780	01-Jul-07	5
3781	01-Jul-07	2.1
3782	09-Jul-07	14.2
3782	03-Jul-07	6.1
3782	07-Jul-07	10.3
3782	01-Jul-07	3.6
3782	05-Jul-07	9.2
3782	11-Jul-07	16.9
3783	05-Jul-07	8.3
3783	07-Jul-07	9.5
3783	01-Jul-07	3.4
3783	03-Jul-07	4
3784	03-Jul-07	3.2
3784	01-Jul-07	2.5
3785	05-Jul-07	6.1
3785	01-Jul-07	2.7
3785	07-Jul-07	6.8
3785	03-Jul-07	3.8
3786	01-Jul-07	2.1
3787	02-Jul-07	5.3
3787	04-Jul-07	9.9
3787	10-Jul-07	23.6
3787	08-Jul-07	19.9
3787	12-Jul-07	25.1
3787	06-Jul-07	15.1
3788	02-Jul-07	4.8
3788	12-Jul-07	24.1
3788	06-Jul-07	13.6
3788	08-Jul-07	18.4
3788	10-Jul-07	21.1
3788	04-Jul-07	9
3789	02-Jul-07	4.1
3789	04-Jul-07	7.1
3789	06-Jul-07	11.7
3789	08-Jul-07	18.4
3789	10-Jul-07	15.6
3789	12-Jul-07	20.7
3790	08-Jul-07	6.3
3790	02-Jul-07	2
3790	04-Jul-07	4.4
3790	06-Jul-07	5
3792	10-Jul-07	16.3
3792	08-Jul-07	12.8
3792	06-Jul-07	5.3
3792	12-Jul-07	21
3792	04-Jul-07	4.4
3792	02-Jul-07	3.6
3793	06-Jul-07	8.4
3793	04-Jul-07	6.6
3793	02-Jul-07	2.9
3794	10-Jul-07	11
3794	04-Jul-07	5
3794	08-Jul-07	7.8
3794	02-Jul-07	3.1
3794	12-Jul-07	13.3
3794	06-Jul-07	5.8
3795	06-Jul-07	5.1
3795	04-Jul-07	4.3
3795	02-Jul-07	2.6
3796	04-Jul-07	2.2
3796	02-Jul-07	2
3797	03-Jul-07	5.5
3797	11-Jul-07	26.4
3797	05-Jul-07	9.4
3797	09-Jul-07	22.3
3797	07-Jul-07	14.8
3797	13-Jul-07	28.2
3802	05-Jul-07	4.7
3802	09-Jul-07	11.7
3802	13-Jul-07	17.3
3802	07-Jul-07	8
3802	15-Jul-07	21.4
3802	11-Jul-07	16.9
3803	05-Jul-07	3.5
3803	15-Jul-07	11.5
3803	11-Jul-07	7.6
3803	09-Jul-07	6.5
3803	13-Jul-07	9.7
3803	07-Jul-07	4.7
3804	11-Jul-07	11.8
3804	07-Jul-07	5.8
3804	13-Jul-07	12.8
3804	05-Jul-07	3.3
3804	15-Jul-07	14.1
3804	09-Jul-07	8.3
3805	05-Jul-07	3.8
3806	11-Jul-07	9
3806	05-Jul-07	2
3806	07-Jul-07	5.5
3806	09-Jul-07	8
3807	05-Jul-07	2.4
3808	05-Jul-07	24.4
3815	10-Jul-07	6.1
3815	12-Jul-07	7.2
3815	08-Jul-07	3.4
3816	10-Jul-07	6.4
3816	12-Jul-07	6.9
3816	08-Jul-07	3.8
3817	08-Jul-07	3.2
3817	10-Jul-07	5.1
3818	10-Jul-07	4.6
3818	08-Jul-07	2.3
3820	16-Jul-07	18.8
3820	14-Jul-07	13.5
3820	12-Jul-07	8
3820	10-Jul-07	4.3
3820	18-Jul-07	20.6
3820	20-Jul-07	22.9
3821	12-Jul-07	7.7
3821	14-Jul-07	13.1
3821	16-Jul-07	17.2
3821	10-Jul-07	4
3821	18-Jul-07	21
3821	20-Jul-07	20.2
3822	12-Jul-07	7.3
3822	16-Jul-07	19.1
3822	18-Jul-07	19.1
3822	20-Jul-07	21.1
3822	10-Jul-07	3.8
3822	14-Jul-07	12.2
3823	18-Jul-07	12.8
3823	12-Jul-07	6.2
3823	20-Jul-07	14.3
3823	14-Jul-07	8.8
3823	16-Jul-07	11.1
3824	11-Jul-07	24.6
3825	11-Jul-07	27.1
3826	19-Jul-07	14.8
3826	17-Jul-07	11.2
3826	21-Jul-07	19.7
3826	13-Jul-07	5.1
3826	11-Jul-07	3.6
3826	15-Jul-07	8.6
3827	11-Jul-07	3.5
3827	13-Jul-07	6.6
3827	15-Jul-07	12.9
3827	17-Jul-07	16.9
3827	19-Jul-07	20.5
3827	21-Jul-07	22.1
3828	17-Jul-07	19.9
3828	21-Jul-07	26.7
3828	11-Jul-07	3.6
3828	19-Jul-07	24.2
3828	13-Jul-07	7.5
3828	15-Jul-07	13.6
3829	11-Jul-07	2.1
3830	21-Jul-07	21.2
3830	15-Jul-07	12.5
3830	17-Jul-07	16.2
3830	19-Jul-07	18.8
3830	11-Jul-07	3.9
3830	13-Jul-07	10.4
3831	11-Jul-07	4.2
3831	12-Feb-09	28.9
3831	11-Jun-09	27.3
3831	21-Jul-07	23.2
3831	19-Jul-07	22.9
3831	17-Jul-07	18.9
3831	24-Nov-10	27.1
3831	15-Jul-07	12.5
3831	13-Jul-07	8.3
3831	05-Dec-07	26.7
3832	21-Jul-07	19.4
3832	17-Jul-07	12
3832	11-Jul-07	4
3832	13-Jul-07	5.5
3832	15-Jul-07	9.6
3832	19-Jul-07	17.2
3833	13-Jul-07	2.4
3833	11-Jul-07	2.8
3840	12-Jul-07	25.1
3841	09-Jul-07	20.6
3842	15-Jul-07	5.8
3842	13-Jul-07	3.2
3843	13-Jul-07	3
3844	13-Jul-07	2.4
3844	23-Jul-07	22.3
3844	15-Jul-07	4.3
3844	17-Jul-07	8
3844	19-Jul-07	13.3
3844	21-Jul-07	18.8
3845	15-Jul-07	3.6
3845	17-Jul-07	5.2
3845	13-Jul-07	2.4
3846	13-Jul-07	2.1
3847	13-Jul-07	26
3847	02-Dec-07	26.5
3848	04-Dec-07	25.8
3848	13-Jul-07	24.4
3849	17-Jul-07	4.4
3849	27-Jul-07	25.4
3849	19-Jul-07	9.2
3849	21-Jul-07	14.4
3849	23-Jul-07	21
3849	25-Jul-07	23.8
3850	21-Jul-07	16.5
3850	02-Dec-07	29.6
3850	19-Jul-07	10.3
3850	25-Jul-07	26.3
3850	27-Jul-07	28
3850	17-Jul-07	4.7
3850	23-Jul-07	23.1
3851	17-Jul-07	3.5
3852	17-Jul-07	2.9
3854	18-Jul-07	6.6
3854	28-Jul-07	29.2
3854	22-Jul-07	18.6
3854	26-Jul-07	25.8
3854	20-Jul-07	12.6
3854	24-Jul-07	26.2
3855	18-Jul-07	6.4
3855	28-Jul-07	25
3855	20-Jul-07	12.5
3855	22-Jul-07	17.7
3855	24-Jul-07	24.6
3855	26-Jul-07	25.6
3856	18-Jul-07	5.9
3856	26-Jul-07	26.6
3856	20-Jul-07	12.3
3856	22-Jul-07	17.7
3856	24-Jul-07	25.6
